logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BD_vs_BDM,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.156583070755005,6.849574804306031,,0.31947948210509636,0.46065505534678847,,KTU_HUMAN,8,,0.31947948210509636,0.46065505534678847,-0.156583070755005,Non-significant,0.33662415841600674,DNAAF2,Protein kintoun,KTU_HUMAN,Q9NVR5
-0.180617451667786,5.7387799620628375,,0.3195426091626337,0.46065505534678847,,ATL3_HUMAN,8,,0.3195426091626337,0.46065505534678847,0.180617451667786,Non-significant,0.33662415841600674,ADAMTSL3,ADAMTS-like protein 3,ATL3_HUMAN,P82987
-0.0348777770996094,13.29762530326842,,0.31954641623030827,0.46065505534678847,,TM9S3_HUMAN,8,,0.31954641623030827,0.46065505534678847,0.0348777770996094,Non-significant,0.33662415841600674,TM9SF3,Transmembrane 9 superfamily member 3,TM9S3_HUMAN,Q9HD45
0.0542776584625244,15.448023438453685,,0.31972155950616793,0.4608264658915638,,ARF1_HUMAN,8,,0.31972155950616793,0.4608264658915638,-0.0542776584625244,Non-significant,0.33646258674499907,ARF1,ADP-ribosylation factor 1,ARF1_HUMAN,P84077
-0.0677850246429443,12.092401385307316,,0.3199782898145042,0.46111538985931194,,XRCC1_HUMAN,8,,0.3199782898145042,0.46111538985931194,0.0677850246429443,Non-significant,0.33619038283494185,XRCC1,DNA repair protein XRCC1,XRCC1_HUMAN,P18887
0.168549537658691,7.732553362846375,,0.32033683959200454,0.46155091676048626,,ASB13_HUMAN,8,,0.32033683959200454,0.46155091676048626,-0.168549537658691,Non-significant,0.33578038207390504,ASB13,Ankyrin repeat and SOCS box protein 13,ASB13_HUMAN,Q8WXK3
-0.0861828327178955,8.715208649635315,,0.3205795621577847,0.4618194325458663,,CC115_HUMAN,8,,0.3205795621577847,0.4618194325458663,0.0861828327178955,Non-significant,0.33552779668978644,CCDC115,Coiled-coil domain-containing protein 115,CC115_HUMAN,Q96NT0
0.137934446334839,7.82538866996765,,0.32064536069576827,0.46183302611023475,,ECD_HUMAN,8,,0.32064536069576827,0.46183302611023475,-0.137934446334839,Non-significant,0.33551501350507296,ECD,Protein ecdysoneless homolog,ECD_HUMAN,O95905
-0.049323558807373,9.90848684310913,,0.32083936943834557,0.4620312466041834,,ASAP3_HUMAN,8,,0.32083936943834557,0.4620312466041834,0.049323558807373,Non-significant,0.3353286526497277,ASAP3,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3",ASAP3_HUMAN,Q8TDY4
0.384034514427185,6.955126464366911,,0.32119495398637654,0.4624620370698242,,EAF6_HUMAN,8,,0.32119495398637654,0.4624620370698242,-0.384034514427185,Non-significant,0.3349239121525725,MEAF6,Chromatin modification-related protein MEAF6,EAF6_HUMAN,Q9HAF1
0.0252916812896729,10.57138907909395,,0.3213345548528041,0.46258175377088495,,PUS1_HUMAN,8,,0.3213345548528041,0.46258175377088495,-0.0252916812896729,Non-significant,0.3348115016840792,PUS1,Pseudouridylate synthase 1 homolog,PUS1_HUMAN,Q9Y606
-0.0672900676727295,9.492419123649597,,0.32158945674268763,0.4628438231909386,,ZFYV1_HUMAN,8,,0.32158945674268763,0.4628438231909386,0.0672900676727295,Non-significant,0.3345655277043649,ZFYVE1,Zinc finger FYVE domain-containing protein 1,ZFYV1_HUMAN,Q9HBF4
0.022728443145752,15.687704563140866,,0.3216295739869666,0.4628438231909386,,THTM_HUMAN,8,,0.3216295739869666,0.4628438231909386,-0.022728443145752,Non-significant,0.3345655277043649,MPST,3-mercaptopyruvate sulfurtransferase,THTM_HUMAN,P25325
-0.25539489587148,7.140552182992299,,0.3220406591076411,0.4633015799244782,,ARL5A_HUMAN,7,,0.3220406591076411,0.4633015799244782,0.25539489587148,Non-significant,0.33413621878818356,ARL5A,ADP-ribosylation factor-like protein 5A,ARL5A_HUMAN,Q9Y689
0.240748763084412,6.636643230915071,,0.3220607516780361,0.4633015799244782,,PSD4_HUMAN,8,,0.3220607516780361,0.4633015799244782,-0.240748763084412,Non-significant,0.33413621878818356,PSD4,PH and SEC7 domain-containing protein 4,PSD4_HUMAN,Q8NDX1
0.130899667739868,10.461007475852956,,0.3221546299445662,0.4633552813350492,,TRRAP_HUMAN,8,,0.3221546299445662,0.4633552813350492,-0.130899667739868,Non-significant,0.3340858825153245,TRRAP,Transformation/transcription domain-associated protein,TRRAP_HUMAN,Q9Y4A5
0.0609359741210938,16.897232055664062,,0.3224317010768441,0.46367240411085653,,TKTL2_HUMAN,8,,0.3224317010768441,0.46367240411085653,-0.0609359741210938,Non-significant,0.3337887507701706,TKTL2,Transketolase-like protein 2,TKTL2_HUMAN,Q9H0I9
-0.0380551815032959,15.6891816854477,,0.3230771724322432,0.46451910000171975,,SUCB2_HUMAN,8,,0.3230771724322432,0.46451910000171975,0.0380551815032959,Non-significant,0.3329964240711741,SUCLG2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCB2_HUMAN,Q96I99
0.143239259719849,7.985574841499329,,0.3238109270757112,0.46549240990497853,,MFS12_HUMAN,8,,0.3238109270757112,0.46549240990497853,-0.143239259719849,Non-significant,0.3320873960215409,MFSD12,Major facilitator superfamily domain-containing protein 12,MFS12_HUMAN,Q6NUT3
0.127556800842285,8.877068519592285,,0.3239351780213033,0.46551780524160274,,SBP2L_HUMAN,8,,0.3239351780213033,0.46551780524160274,-0.127556800842285,Non-significant,0.3320637033608477,SECISBP2L,Selenocysteine insertion sequence-binding protein 2-like,SBP2L_HUMAN,Q93073
0.0733268260955811,10.67398226261139,,0.32394221692550873,0.46551780524160274,,IFT25_HUMAN,8,,0.32394221692550873,0.46551780524160274,-0.0733268260955811,Non-significant,0.3320637033608477,IFT25,Intraflagellar transport protein 25 homolog,IFT25_HUMAN,Q9Y547
-0.0221765041351318,11.265928864479076,,0.3239994299640377,0.46551838140019725,,ELP3_HUMAN,8,,0.3239994299640377,0.46551838140019725,0.0221765041351318,Non-significant,0.33206316584683504,ELP3,Elongator complex protein 3,ELP3_HUMAN,Q9H9T3
0.165125608444214,10.004944443702716,,0.3240842790933352,0.4655586575895492,,COL11_HUMAN,8,,0.3240842790933352,0.4655586575895492,-0.165125608444214,Non-significant,0.3320255927437167,COLEC11,Collectin-11,COL11_HUMAN,Q9BWP8
-0.0401315689086914,10.120952606201161,,0.3241458207229523,0.46556544347131834,,HEAT1_HUMAN,8,,0.3241458207229523,0.46556544347131834,0.0401315689086914,Non-significant,0.33201926260790793,HEATR1,HEAT repeat-containing protein 1,HEAT1_HUMAN,Q9H583
0.0466771125793457,9.912422895431519,,0.3242519902123216,0.465636314020288,,ALKMO_HUMAN,8,,0.3242519902123216,0.465636314020288,-0.0466771125793457,Non-significant,0.33195315730224506,AGMO,Alkylglycerol monooxygenase,ALKMO_HUMAN,Q6ZNB7
-0.0509231090545654,10.046287655830385,,0.324422963416035,0.46580020365007724,,KBRS2_HUMAN,8,,0.324422963416035,0.46580020365007724,0.0509231090545654,Non-significant,0.3318003259256716,NKIRAS2,NF-kappa-B inhibitor-interacting Ras-like protein 2,KBRS2_HUMAN,Q9NYR9
0.0843284130096436,9.758005261421204,,0.32507095441040784,0.46664880876644743,,WIPF2_HUMAN,8,,0.32507095441040784,0.46664880876644743,-0.0843284130096436,Non-significant,0.3310098384755358,WIPF2,WAS/WASL-interacting protein family member 2,WIPF2_HUMAN,Q8TF74
0.0586850643157959,10.15685379505156,,0.3254572896460854,0.4671215679383471,,CLC11_HUMAN,8,,0.3254572896460854,0.4671215679383471,-0.0586850643157959,Non-significant,0.3305700800032384,CLEC11A,C-type lectin domain family 11 member A,CLC11_HUMAN,Q9Y240
0.0389983654022217,12.830148100852966,,0.3255990583393599,0.4672240541718131,,IMA4_HUMAN,8,,0.3255990583393599,0.4672240541718131,-0.0389983654022217,Non-significant,0.3304748064667855,KPNA3,Importin subunit alpha-4,IMA4_HUMAN,O00505
-0.0204477310180664,14.449434518814105,,0.32565578747231,0.4672240541718131,,XRCC5_HUMAN,8,,0.32565578747231,0.4672240541718131,0.0204477310180664,Non-significant,0.3304748064667855,XRCC5,X-ray repair cross-complementing protein 5,XRCC5_HUMAN,P13010
-0.0398240089416504,10.976151466369625,,0.32569975560524733,0.4672240541718131,,L2GL2_HUMAN,8,,0.32569975560524733,0.4672240541718131,0.0398240089416504,Non-significant,0.3304748064667855,LLGL2,LLGL scribble cell polarity complex component 2,L2GL2_HUMAN,Q6P1M3
0.656066298484802,6.486336529254913,,0.32637671879925384,0.4681132213970044,,HAUS2_HUMAN,6,,0.32637671879925384,0.4681132213970044,-0.656066298484802,Non-significant,0.3296490924793235,HAUS2,HAUS augmin-like complex subunit 2,HAUS2_HUMAN,Q9NVX0
-0.0492596626281738,14.219176054000851,,0.3268719586302802,0.4687414821519979,,LYPA2_HUMAN,8,,0.3268719586302802,0.4687414821519979,0.0492596626281738,Non-significant,0.3290666110786157,LYPLA2,Acyl-protein thioesterase 2,LYPA2_HUMAN,O95372
0.136125405629476,7.268392006556192,,0.32768262842956386,0.4698217773144088,,MED7_HUMAN,6,,0.32768262842956386,0.4698217773144088,-0.136125405629476,Non-significant,0.3280668565488761,MED7,Mediator of RNA polymerase II transcription subunit 7,MED7_HUMAN,O43513
-0.0563862323760986,11.619331717491136,,0.3278864596162427,0.46995165545951,,LMA2L_HUMAN,8,,0.3278864596162427,0.46995165545951,0.0563862323760986,Non-significant,0.3279468162069611,LMAN2L,VIP36-like protein,LMA2L_HUMAN,Q9H0V9
0.031080961227417,11.53790485858916,,0.3278879197293164,0.46995165545951,,PALMD_HUMAN,8,,0.3278879197293164,0.46995165545951,-0.031080961227417,Non-significant,0.3279468162069611,PALMD,Palmdelphin,PALMD_HUMAN,Q9NP74
0.0676119327545166,8.83073890209198,,0.3280658851169019,0.4701244950416044,,TTC7B_HUMAN,8,,0.3280658851169019,0.4701244950416044,-0.0676119327545166,Non-significant,0.3277871200428496,TTC7B,Tetratricopeptide repeat protein 7B,TTC7B_HUMAN,Q86TV6
-0.111716270446777,9.946028709411626,,0.3283343469123305,0.47042693453394574,,BNI3L_HUMAN,8,,0.3283343469123305,0.47042693453394574,0.111716270446777,Non-significant,0.3275078204680889,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,BNI3L_HUMAN,O60238
-0.392792820930481,7.845823585987089,,0.32852318571408173,0.47061520694775977,,RPA12_HUMAN,6,,0.32852318571408173,0.47061520694775977,0.392792820930481,Non-significant,0.3273340436138957,POLR1H,DNA-directed RNA polymerase I subunit RPA12,RPA12_HUMAN,Q9P1U0
-0.381281018257141,8.413806855678558,,0.32886363077455094,0.47102055419798466,,NRAM2_HUMAN,8,,0.32886363077455094,0.47102055419798466,0.381281018257141,Non-significant,0.3269601408965926,SLC11A2,Natural resistance-associated macrophage protein 2,NRAM2_HUMAN,P49281
-0.119655609130859,10.170638561248785,,0.32898222277639394,0.47110806246588116,,NU4M_HUMAN,8,,0.32898222277639394,0.47110806246588116,0.119655609130859,Non-significant,0.3268794632538473,MT-ND4,NADH-ubiquinone oxidoreductase chain 4,NU4M_HUMAN,P03905
0.0709083080291748,14.739254117012042,,0.32957087341627916,0.471868554389829,,CX6B1_HUMAN,8,,0.32957087341627916,0.471868554389829,-0.0709083080291748,Non-significant,0.32617896334366053,COX6B1,Cytochrome c oxidase subunit 6B1,CX6B1_HUMAN,P14854
0.0488052368164063,9.702161312103273,,0.3296297738538396,0.4718704344790989,,XPO4_HUMAN,8,,0.3296297738538396,0.4718704344790989,-0.0488052368164063,Non-significant,0.32617723296607726,XPO4,Exportin-4,XPO4_HUMAN,Q9C0E2
-0.0509016513824463,10.33275568485259,,0.3298565386000765,0.4721051821841507,,SWAHC_HUMAN,8,,0.3298565386000765,0.4721051821841507,0.0509016513824463,Non-significant,0.32596123239732233,SOWAHC,Ankyrin repeat domain-containing protein SOWAHC,SWAHC_HUMAN,Q53LP3
-0.0781018733978271,9.552940487861635,,0.3299089911137963,0.4721051821841507,,ARFP2_HUMAN,8,,0.3299089911137963,0.4721051821841507,0.0781018733978271,Non-significant,0.32596123239732233,ARFIP2,Arfaptin-2,ARFP2_HUMAN,P53365
0.0759494304656982,9.105956435203552,,0.3301234078055127,0.47227687245695255,,DTBP1_HUMAN,8,,0.3301234078055127,0.47227687245695255,-0.0759494304656982,Non-significant,0.32580332143633073,DTNBP1,Dysbindin,DTBP1_HUMAN,Q96EV8
-0.0599286556243896,10.673106074333184,,0.3301442427914845,0.47227687245695255,,MCUR1_HUMAN,8,,0.3301442427914845,0.47227687245695255,0.0599286556243896,Non-significant,0.32580332143633073,MCUR1,Mitochondrial calcium uniporter regulator 1,MCUR1_HUMAN,Q96AQ8
0.216582179069519,6.714124262332918,,0.33021849913405893,0.472300642678387,,SUFU_HUMAN,8,,0.33021849913405893,0.472300642678387,-0.216582179069519,Non-significant,0.32578146346101505,SUFU,Suppressor of fused homolog,SUFU_HUMAN,Q9UMX1
0.0600845813751221,11.883163332939159,,0.3307802961546875,0.47302159628124074,,PAWR_HUMAN,8,,0.3307802961546875,0.47302159628124074,-0.0600845813751221,Non-significant,0.3251190306540235,PAWR,PRKC apoptosis WT1 regulator protein,PAWR_HUMAN,Q96IZ0
0.0949952602386475,11.36094176769256,,0.3310753566945129,0.4733609270205616,,BAP29_HUMAN,8,,0.3310753566945129,0.4733609270205616,-0.0949952602386475,Non-significant,0.324807593216594,BCAP29,B-cell receptor-associated protein 29,BAP29_HUMAN,Q9UHQ4
-0.0467360019683838,13.19053065776825,,0.33147275565080203,0.47384643402000554,,FIS1_HUMAN,8,,0.33147275565080203,0.47384643402000554,0.0467360019683838,Non-significant,0.32436238335458933,FIS1,Mitochondrial fission 1 protein,FIS1_HUMAN,Q9Y3D6
-0.101746916770935,7.808797895908356,,0.33220822739886646,0.47480722480034043,,AFG2B_HUMAN,8,,0.33220822739886646,0.47480722480034043,0.101746916770935,Non-significant,0.3234826813201242,AFG2B,ATPase family gene 2 protein homolog B,AFG2B_HUMAN,Q9BVQ7
0.239262223243713,7.822554647922514,,0.3322607550653102,0.47480722480034043,,MANEA_HUMAN,8,,0.3322607550653102,0.47480722480034043,-0.239262223243713,Non-significant,0.3234826813201242,MANEA,"Glycoprotein endo-alpha-1,2-mannosidase",MANEA_HUMAN,Q5SRI9
0.365174849828085,9.115703066190083,,0.3324307771098262,0.4748074057048135,,MYH16_HUMAN,7,,0.3324307771098262,0.4748074057048135,-0.365174849828085,Non-significant,0.32348251585128684,MYH16,Putative uncharacterized protein MYH16,MYH16_HUMAN,Q9H6N6
-0.0251946449279785,16.2496974468231,,0.3324353036324341,0.4748074057048135,,BDH_HUMAN,8,,0.3324353036324341,0.4748074057048135,0.0251946449279785,Non-significant,0.32348251585128684,BDH1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",BDH_HUMAN,Q02338
-0.163103103637695,7.563349723815918,,0.33248655275204725,0.4748074057048135,,SPTC3_HUMAN,8,,0.33248655275204725,0.4748074057048135,0.163103103637695,Non-significant,0.32348251585128684,SPTLC3,Serine palmitoyltransferase 3,SPTC3_HUMAN,Q9NUV7
0.288400292396545,6.90824121236801,,0.3325228390778113,0.4748074057048135,,SEN54_HUMAN,6,,0.3325228390778113,0.4748074057048135,-0.288400292396545,Non-significant,0.32348251585128684,TSEN54,tRNA-splicing endonuclease subunit Sen54,SEN54_HUMAN,Q7Z6J9
0.146362781524658,8.853841781616211,,0.3325506103661124,0.4748074057048135,,MED10_HUMAN,8,,0.3325506103661124,0.4748074057048135,-0.146362781524658,Non-significant,0.32348251585128684,MED10,Mediator of RNA polymerase II transcription subunit 10,MED10_HUMAN,Q9BTT4
-0.242469549179077,6.574479699134827,,0.3327040813150055,0.47494377043469604,,S2538_HUMAN,6,,0.3327040813150055,0.47494377043469604,0.242469549179077,Non-significant,0.32335780434450695,SLC25A38,Mitochondrial glycine transporter,S2538_HUMAN,Q96DW6
0.531101942062378,7.41266739368439,,0.3335729495901437,0.47610115815043336,,NU6M_HUMAN,4,,0.3335729495901437,0.47610115815043336,-0.531101942062378,Non-significant,0.32230076207152875,MT-ND6,NADH-ubiquinone oxidoreductase chain 6,NU6M_HUMAN,P03923
-0.0222530364990234,14.134745359420776,,0.3336395551885504,0.47611252649635316,,ACTZ_HUMAN,8,,0.3336395551885504,0.47611252649635316,0.0222530364990234,Non-significant,0.3222903921094474,ACTR1A,Alpha-centractin,ACTZ_HUMAN,P61163
0.194523572921753,7.366948366165162,,0.3337143639025614,0.47611252649635316,,WDR46_HUMAN,8,,0.3337143639025614,0.47611252649635316,-0.194523572921753,Non-significant,0.3222903921094474,WDR46,WD repeat-containing protein 46,WDR46_HUMAN,O15213
-0.17273473739624,7.361125946044922,,0.33375522970405813,0.47611252649635316,,4ET_HUMAN,8,,0.33375522970405813,0.47611252649635316,0.17273473739624,Non-significant,0.3222903921094474,EIF4ENIF1,Eukaryotic translation initiation factor 4E transporter,4ET_HUMAN,Q9NRA8
-0.0510416030883789,9.398115158081056,,0.33423649648845044,0.476685367398235,,XRCC4_HUMAN,8,,0.33423649648845044,0.476685367398235,0.0510416030883789,Non-significant,0.3217681792156842,XRCC4,DNA repair protein XRCC4,XRCC4_HUMAN,Q13426
0.169108271598816,7.53166490793228,,0.33427314145353415,0.476685367398235,,LATS1_HUMAN,8,,0.33427314145353415,0.476685367398235,-0.169108271598816,Non-significant,0.3217681792156842,LATS1,Serine/threonine-protein kinase LATS1,LATS1_HUMAN,O95835
0.0326774120330811,12.01959574222564,,0.3344182073901718,0.47679899611170307,,CSN1_HUMAN,8,,0.3344182073901718,0.47679899611170307,-0.0326774120330811,Non-significant,0.3216646676629684,GPS1,COP9 signalosome complex subunit 1,CSN1_HUMAN,Q13098
0.169039487838745,7.147316098213193,,0.3345131149304732,0.47679899611170307,,CEAM8_HUMAN,6,,0.3345131149304732,0.47679899611170307,-0.169039487838745,Non-significant,0.3216646676629684,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,CEAM8_HUMAN,P31997
0.0301876068115234,12.64792847633361,,0.33452738938811094,0.47679899611170307,,EXOC8_HUMAN,8,,0.33452738938811094,0.47679899611170307,-0.0301876068115234,Non-significant,0.3216646676629684,EXOC8,Exocyst complex component 8,EXOC8_HUMAN,Q8IYI6
-0.390076756477356,6.55616992712021,,0.3346412564673605,0.47687834008583513,,STK16_HUMAN,8,,0.3346412564673605,0.47687834008583513,0.390076756477356,Non-significant,0.32159240286457297,STK16,Serine/threonine-protein kinase 16,STK16_HUMAN,O75716
0.0424301624298096,11.0359820127487,,0.33484200479741427,0.47708144449835027,,TXND9_HUMAN,8,,0.33484200479741427,0.47708144449835027,-0.0424301624298096,Non-significant,0.32140747446745654,TXNDC9,Thioredoxin domain-containing protein 9,TXND9_HUMAN,O14530
0.0963993072509766,8.953992366790771,,0.33544758391348234,0.4778611791702146,,IMPCT_HUMAN,8,,0.33544758391348234,0.4778611791702146,-0.0963993072509766,Non-significant,0.3206982495733037,IMPACT,Protein IMPACT,IMPCT_HUMAN,Q9P2X3
0.109679937362671,8.840947747230528,,0.33552881285543773,0.47789381062705666,,PPT2_HUMAN,8,,0.33552881285543773,0.47789381062705666,-0.109679937362671,Non-significant,0.32066859414529175,PPT2,Lysosomal thioesterase PPT2,PPT2_HUMAN,Q9UMR5
-0.0756452083587646,8.605594515800476,,0.3356536354140452,0.47798851035500284,,JMJD6_HUMAN,8,,0.3356536354140452,0.47798851035500284,0.0756452083587646,Non-significant,0.3205825426125527,JMJD6,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,JMJD6_HUMAN,Q6NYC1
-0.0712831020355225,13.452335715293891,,0.335809307243048,0.47812710052989327,,PPIF_HUMAN,8,,0.335809307243048,0.47812710052989327,0.0712831020355225,Non-significant,0.3204566395356921,PPIF,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",PPIF_HUMAN,P30405
-0.0291140079498291,12.377500653266896,,0.3359418775184995,0.47823275614777366,,SF3B2_HUMAN,8,,0.3359418775184995,0.47823275614777366,0.0291140079498291,Non-significant,0.3203606805685861,SF3B2,Splicing factor 3B subunit 2,SF3B2_HUMAN,Q13435
-0.0159850120544434,11.991407871246325,,0.336027738938697,0.47827189384465574,,AAKB1_HUMAN,8,,0.336027738938697,0.47827189384465574,0.0159850120544434,Non-significant,0.3203251401542245,PRKAB1,5'-AMP-activated protein kinase subunit beta-1,AAKB1_HUMAN,Q9Y478
0.116136789321899,8.27686059474945,,0.33620093393500966,0.47833263623577893,,ANM9_HUMAN,8,,0.33620093393500966,0.47833263623577893,-0.116136789321899,Non-significant,0.32026998656778755,PRMT9,Protein arginine N-methyltransferase 9,ANM9_HUMAN,Q6P2P2
-0.0873880386352539,9.069387674331663,,0.3362389844006374,0.47833263623577893,,APTX_HUMAN,8,,0.3362389844006374,0.47833263623577893,0.0873880386352539,Non-significant,0.32026998656778755,APTX,Aprataxin,APTX_HUMAN,Q7Z2E3
0.149674654006958,11.736795783042915,,0.3362455436561004,0.47833263623577893,,MAL2_HUMAN,8,,0.3362455436561004,0.47833263623577893,-0.149674654006958,Non-significant,0.32026998656778755,MAL2,Protein MAL2,MAL2_HUMAN,Q969L2
-0.0343806743621826,11.678594231605524,,0.33645835982126804,0.4784160442179955,,LYRM4_HUMAN,8,,0.33645835982126804,0.4784160442179955,0.0343806743621826,Non-significant,0.3201942642234454,LYRM4,LYR motif-containing protein 4,LYRM4_HUMAN,Q9HD34
