"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BDM"
0.0735625000000013,8.12098125,0.575736309176398,0.582327688082107,0.687041779885191,-8.31421286670016,"PHLP_HUMAN",8,-0.575842473760276,0.581155936067542,0.688081207979273,-0.0735625000000013,"Non-significant",0.162360302904007,"PDCL","Phosducin-like protein","PHLP_HUMAN",0.0735625000000013
0.0266774999999999,9.71102375,0.575086643955954,0.582744125369633,0.687287633402424,-8.31461970975699,"ARAF_HUMAN",15,-0.575764314724307,0.581206195221111,0.688081207979273,-0.0266774999999999,"Non-significant",0.162360302904007,"ARAF","Serine/threonine-protein kinase A-Raf","ARAF_HUMAN",0.0266774999999999
0.172222499999999,6.91258125,0.568867826138182,0.58673896427409,0.690905778385376,-8.31849292953178,"TECT3_HUMAN",4,-0.575732222754689,0.581226832255145,0.688081207979273,-0.172222499999999,"Non-significant",0.162360302904007,"TCTN3","Tectonic-3","TECT3_HUMAN",0.172222499999999
0.121135000000001,7.407965,0.558788945547809,0.59324615848882,0.697066361945154,-8.32468845762722,"CHD1_HUMAN",12,-0.575592733200115,0.581316537085811,0.688081207979273,-0.121135000000001,"Non-significant",0.162360302904007,"CHD1","Chromodomain-helicase-DNA-binding protein 1","CHD1_HUMAN",0.121135000000001
-0.0274750000000008,10.3849375,-0.573809678314672,0.583563157793477,0.688130671366898,-8.31541816889826,"QORL1_HUMAN",15,0.575589418634652,0.581318668756336,0.688081207979273,0.0274750000000008,"Non-significant",0.162360302904007,"CRYZL1","Quinone oxidoreductase-like protein 1","QORL1_HUMAN",-0.0274750000000008
-0.0270049999999991,9.0985675,-0.548871522620126,0.599688279478713,0.702923150581425,-8.3306855494021,"TJAP1_HUMAN",22,0.573955530346152,0.582369994584292,0.689226103017472,0.0270049999999991,"Non-significant",0.161638282904544,"TJAP1","Tight junction-associated protein 1","TJAP1_HUMAN",-0.0270049999999991
-0.181149999999997,8.7443975,-0.576270894827063,0.581985144286709,0.686985487813166,-8.31387777632639,"SELK_HUMAN",2,0.573650533579748,0.582566363257788,0.689326477801325,0.181149999999997,"Non-significant",0.161575039448425,"SELENOK","Selenoprotein K","SELK_HUMAN",-0.181149999999997
-0.0129749999999991,11.3500625,-0.497724471277109,0.633513219747546,0.732516414032494,-8.36003547913891,"PAPS1_HUMAN",29,0.573535528859944,0.582640417395747,0.689326477801325,0.0129749999999991,"Non-significant",0.161575039448425,"PAPSS1","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1","PAPS1_HUMAN",-0.0129749999999991
-0.319145000000001,5.700085,-0.55777290828037,0.593904372548956,0.697639783085878,-8.32530738924865,"CAH14_HUMAN",4,0.573215588432517,0.582846462109912,0.689326477801325,0.319145000000001,"Non-significant",0.161575039448425,"CA14","Carbonic anhydrase 14","CAH14_HUMAN",-0.319145000000001
-0.0186250000000001,11.7552625,-0.522955009754086,0.616703472282369,0.717329038843766,-8.34588960815364,"MITOS_HUMAN",30,0.573192738063178,0.582861179534663,0.689326477801325,0.0186250000000001,"Non-significant",0.161575039448425,"ABCB8","Mitochondrial potassium channel ATP-binding subunit","MITOS_HUMAN",-0.0186250000000001
0.030800000000001,11.278175,0.962560744595042,0.366963558283355,0.491162000131747,-8.00258057616377,"MSS4_HUMAN",6,-0.57317092189727,0.582875231046449,0.689326477801325,-0.030800000000001,"Non-significant",0.161575039448425,"RABIF","Guanine nucleotide exchange factor MSS4","MSS4_HUMAN",0.030800000000001
-0.0123250000000006,13.1309375,-0.475781195850258,0.648323377122648,0.74413770889802,-8.37180685356813,"TIF1B_HUMAN",37,0.572933620262631,0.583028086274836,0.689345870503811,0.0123250000000006,"Non-significant",0.161562821688796,"TRIM28","Transcription intermediary factor 1-beta","TIF1B_HUMAN",-0.0123250000000006
-0.067375000000002,8.24777,-0.563117930896335,0.590446309859654,0.69437366923389,-8.32203983543404,"TANK_HUMAN",11,0.572884385489755,0.583059803131669,0.689345870503811,0.067375000000002,"Non-significant",0.161562821688796,"TANK","TRAF family member-associated NF-kappa-B activator","TANK_HUMAN",-0.067375000000002
0.0150750000000031,12.3287875,0.529637371974016,0.612291539614747,0.712905275069124,-8.34203437785512,"CSN2_HUMAN",23,-0.572686749833845,0.583187129039294,0.689396983974641,-0.0150750000000031,"Non-significant",0.161530620907816,"COPS2","COP9 signalosome complex subunit 2","CSN2_HUMAN",0.0150750000000031
-0.14955,6.1782025,-0.554477515538577,0.596042010366205,0.699950207847321,-8.32730770613623,"CY24B_HUMAN",9,0.570076035422001,0.584870535077991,0.691287290451178,0.14955,"Non-significant",0.160341427693961,"CYBB","Cytochrome b-245 heavy chain","CY24B_HUMAN",-0.14955
-0.094597499999999,7.63457375,-0.592506973002008,0.571636621948707,0.677991467988353,-8.30356588663627,"CC126_HUMAN",4,0.569489929201237,0.585248834161747,0.691634704116766,0.094597499999999,"Non-significant",0.160123223280886,"CCDC126","Coiled-coil domain-containing protein 126","CC126_HUMAN",-0.094597499999999
0.027474999999999,10.02238,0.611577170064695,0.559619141429617,0.667504397124981,-8.29112270948669,"TRAF1_HUMAN",11,-0.569343020196281,0.585343677247742,0.691647083608676,-0.027474999999999,"Non-significant",0.160115449962285,"TRAF1","TNF receptor-associated factor 1","TRAF1_HUMAN",0.027474999999999
-0.0423750000000034,12.3772625,-0.681488924314286,0.51686888083751,0.629986780420146,-8.24249859117946,"CEPT1_HUMAN",6,0.568988447083396,0.585572621778728,0.691730700360948,0.0423750000000034,"Non-significant",0.160062949055343,"CEPT1","Choline/ethanolaminephosphotransferase 1","CEPT1_HUMAN",-0.0423750000000034
-0.073712500000001,7.73109125,-0.551220280093231,0.598159093071532,0.7018642632282,-8.32927416488979,"KLHL9_HUMAN",17,0.568936951142687,0.585605876390161,0.691730700360948,0.073712500000001,"Non-significant",0.160062949055343,"KLHL9","Kelch-like protein 9","KLHL9_HUMAN",-0.073712500000001
0.508145,6.37225,0.551981698771832,0.597663826169047,0.701553271325007,-8.32881543429657,"TSR3_HUMAN",3,-0.568841410853591,0.585667576385135,0.691730700360948,-0.508145,"Non-significant",0.160062949055343,"TSR3","18S rRNA aminocarboxypropyltransferase","TSR3_HUMAN",0.508145
-0.0518250000000027,14.8256875,-0.906648899623602,0.393912413233889,0.51864926558307,-8.05562605248855,"RLA1_HUMAN",3,0.56827992376939,0.586030258657201,0.692059357601806,0.0518250000000027,"Non-significant",0.15985665471466,"RPLP1","Large ribosomal subunit protein P1","RLA1_HUMAN",-0.0518250000000027
0.0202000000000027,10.152475,0.522725863772115,0.616855063922598,0.717364157044549,-8.346021004344,"MRTFB_HUMAN",30,-0.567676239851167,0.586420337213801,0.692414344942785,-0.0202000000000027,"Non-significant",0.159633943302477,"MRTFB","Myocardin-related transcription factor B","MRTFB_HUMAN",0.0202000000000027
-0.141452500000001,7.00703625,-0.551499039909729,0.597977746598691,0.701821269379537,-8.32910628846463,"MTMRB_HUMAN",10,0.567553319232698,0.586499781810527,0.692414344942785,0.141452500000001,"Non-significant",0.159633943302477,"MTMR11","Myotubularin-related protein 11","MTMRB_HUMAN",-0.141452500000001
0.130757499999999,6.87775625,0.550364092477414,0.598716274059385,0.702185409833882,-8.32978929562191,"FBXW2_HUMAN",12,-0.567270961197812,0.586682294868992,0.692530086873434,-0.130757499999999,"Non-significant",0.159561353990202,"FBXW2","F-box/WD repeat-containing protein 2","FBXW2_HUMAN",0.130757499999999
0.0128500000000003,16.83955,0.539523351204046,0.605795834774419,0.707946411988137,-8.33624793275536,"ECH1_HUMAN",20,-0.566392097917063,0.587250585113596,0.693029104158382,-0.0128500000000003,"Non-significant",0.159248526557061,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1_HUMAN",0.0128500000000003
0.0701125000000005,6.78688875,0.602865179078149,0.565090618560708,0.67161753593797,-8.29685143360617,"CUED2_HUMAN",5,-0.566355720623884,0.587274114001986,0.693029104158382,-0.0701125000000005,"Non-significant",0.159248526557061,"CUEDC2","CUE domain-containing protein 2","CUED2_HUMAN",0.0701125000000005
0.0472699999999993,9.4110625,0.580604862962763,0.579212334417013,0.684994621689365,-8.31115068540958,"RAB23_HUMAN",9,-0.566057058265792,0.587467309146298,0.693157311511421,-0.0472699999999993,"Non-significant",0.15916819140806,"RAB23","Ras-related protein Rab-23","RAB23_HUMAN",0.0472699999999993
0.025624999999998,14.3840625,0.583609964907961,0.577294162276226,0.683514954121967,-8.30924884431061,"ARPC4_HUMAN",13,-0.565692411269056,0.587703235684938,0.693335893818553,-0.025624999999998,"Non-significant",0.159056315907071,"ARPC4","Actin-related protein 2/3 complex subunit 4","ARPC4_HUMAN",0.025624999999998
-0.0819149999999977,7.9275375,-0.551026087015642,0.598285442869255,0.7018642632282,-8.32939106692455,"ZN330_HUMAN",12,0.565213090435531,0.588013436486979,0.693602036305073,0.0819149999999977,"Non-significant",0.158889640510568,"ZNF330","Zinc finger protein 330","ZN330_HUMAN",-0.0819149999999977
0.102797499999999,7.40544375,0.562600884027482,0.590780328809919,0.69456720716818,-8.32235716708727,"FBX11_HUMAN",6,-0.564524084371571,0.58845949846002,0.694028336696193,-0.102797499999999,"Non-significant",0.158622797240309,"FBXO11","F-box only protein 11","FBX11_HUMAN",0.102797499999999
0.029650000000002,8.8983175,0.543943159323861,0.602903952018695,0.705784178016459,-8.3336290100994,"RB12B_HUMAN",20,-0.56402934404212,0.588779909096408,0.694306342746311,-0.029650000000002,"Non-significant",0.158448867283933,"RBM12B","RNA-binding protein 12B","RB12B_HUMAN",0.029650000000002
-0.0557375000000011,8.46689875,-0.542717694232408,0.603705015031434,0.706520158919015,-8.33435712269213,"UBP16_HUMAN",23,0.563001329357577,0.589445996528324,0.694971632715971,0.0557375000000011,"Non-significant",0.158032922037728,"USP16","Ubiquitin carboxyl-terminal hydrolase 16","UBP16_HUMAN",-0.0557375000000011
-0.0356249999999996,10.7546625,-0.606048326340555,0.563087840967245,0.669984632837369,-8.29476690101104,"LIMS2_HUMAN",9,0.56289698338888,0.589513629410449,0.694971632715971,0.0356249999999996,"Non-significant",0.158032922037728,"LIMS2","LIM and senescent cell antigen-like-containing domain protein 2","LIMS2_HUMAN",-0.0356249999999996
-0.145495,6.3965725,-0.545575986283599,0.60183751181718,0.704818045050937,-8.33265651261518,"KAT2B_HUMAN",12,0.562698905508174,0.589642027426822,0.695023054039553,0.145495,"Non-significant",0.158000789544983,"KAT2B","Histone acetyltransferase KAT2B","KAT2B_HUMAN",-0.145495
-0.0616274999999966,8.60393125,-0.579048479830272,0.580207215037378,0.685874368980018,-8.31213216073589,"CHAC2_HUMAN",7,0.562174595336676,0.589981970654002,0.695323777375145,0.0616274999999966,"Non-significant",0.157812919174349,"CHAC2","Glutathione-specific gamma-glutamylcyclotransferase 2","CHAC2_HUMAN",-0.0616274999999966
-0.0517875000000005,7.67292625,-0.547788945190217,0.600393830718342,0.70354897430374,-8.3313342115668,"TCAIM_HUMAN",15,0.561906471546722,0.590155854189871,0.695428732592865,0.0517875000000005,"Non-significant",0.157747369809293,"TCAIM","T-cell activation inhibitor, mitochondrial","TCAIM_HUMAN",-0.0517875000000005
0.0116250000000004,11.4096125,0.481712345019685,0.644303111814035,0.740819097543987,-8.36867414608158,"VAC14_HUMAN",28,-0.561698555266757,0.590290711550144,0.695487676528899,-0.0116250000000004,"Non-significant",0.157710560945714,"VAC14","Protein VAC14 homolog","VAC14_HUMAN",0.0116250000000004
0.105085000000001,6.2322625,0.540909453893189,0.604888091820123,0.707500724317502,-8.33542872829271,"SI1L2_HUMAN",15,-0.55821936708906,0.59254989454264,0.698049150087738,-0.105085000000001,"Non-significant",0.156113997347623,"SIPA1L2","Signal-induced proliferation-associated 1-like protein 2","SI1L2_HUMAN",0.105085000000001
0.119247499999998,6.79626625,0.573578302988754,0.58371162950222,0.688130671366898,-8.31556266959976,"SMI19_HUMAN",3,-0.557872262854166,0.592775545848396,0.698214644377176,-0.119247499999998,"Non-significant",0.156011046519404,"SMIM19","Small integral membrane protein 19","SMI19_HUMAN",0.119247499999998
-0.092909999999998,8.01556,-0.539426664778054,0.605859181368126,0.707946411988137,-8.33630500335156,"TNG6_HUMAN",19,0.557690363176168,0.592893817174978,0.698253629248738,0.092909999999998,"Non-significant",0.155986798328562,"TANGO6","Transport and Golgi organization protein 6 homolog","TNG6_HUMAN",-0.092909999999998
-0.0204750000000011,11.0854125,-0.550916370613329,0.598356835289325,0.7018642632282,-8.32945709822014,"STX5_HUMAN",17,0.557059783126397,0.593303921731337,0.698636246818946,0.0204750000000011,"Non-significant",0.155748885939872,"STX5","Syntaxin-5","STX5_HUMAN",-0.0204750000000011
-0.173827500000001,6.17368125,-0.539889374132065,0.605556058225574,0.707878021578962,-8.33603179684791,"SIR1_HUMAN",10,0.556557673654567,0.593630585977607,0.698920514698323,0.173827500000001,"Non-significant",0.155572211937788,"SIRT1","NAD-dependent protein deacetylase sirtuin-1","SIR1_HUMAN",-0.173827500000001
-0.0515449999999991,9.1237575,-0.548738185360397,0.599775155019626,0.702924477605561,-8.33076550644782,"TATD3_HUMAN",12,0.556284693966152,0.593808223734381,0.699029267400122,0.0515449999999991,"Non-significant",0.155504640557209,"TATDN3","Putative deoxyribonuclease TATDN3","TATD3_HUMAN",-0.0515449999999991
0.0227750000000029,10.7684125,0.535324581968896,0.608550092882686,0.709960674747724,-8.3387176227939,"RDH13_HUMAN",20,-0.556119571693609,0.5939156889935,0.699055393879212,-0.0227750000000029,"Non-significant",0.155488408942607,"RDH13","Retinol dehydrogenase 13","RDH13_HUMAN",0.0227750000000029
-0.126947500000002,6.74793625,-0.54227767726691,0.603992787995167,0.706655184242098,-8.33461819048724,"ATG4C_HUMAN",8,0.555043460946273,0.594616308371811,0.699779571638259,0.126947500000002,"Non-significant",0.155038739838643,"ATG4C","Cysteine protease ATG4C","ATG4C_HUMAN",-0.126947500000002
0.0451049999999995,8.904585,0.540272324324342,0.605305248370415,0.707786681805828,-8.3358055207292,"PLPL2_HUMAN",16,-0.554676445835071,0.594855363548592,0.699960423478019,-0.0451049999999995,"Non-significant",0.154926514772901,"PNPLA2","Patatin-like phospholipase domain-containing protein 2","PLPL2_HUMAN",0.0451049999999995
0.077375,10.4310875,0.720587970360522,0.493880888081154,0.610591995247972,-8.21329098500469,"NU3M_HUMAN",1,-0.554384228228104,0.595045737207676,0.700083948568962,-0.077375,"Non-significant",0.154849879679638,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN",0.077375
-0.0465050000000033,8.16528,-0.529732250660244,0.612229020021057,0.712905275069124,-8.3419793136881,"DIP2C_HUMAN",33,0.553419468241023,0.595674496060476,0.70067908081742,0.0465050000000033,"Non-significant",0.154480848427902,"DIP2C","Disco-interacting protein 2 homolog C","DIP2C_HUMAN",-0.0465050000000033
-0.3825225,5.88062125,-0.539301247943881,0.605941356814365,0.707946411988137,-8.33637901844191,"NAF1_HUMAN",2,0.553345808704899,0.595722516869653,0.70067908081742,0.3825225,"Non-significant",0.154480848427902,"NAF1","H/ACA ribonucleoprotein complex non-core subunit NAF1","NAF1_HUMAN",-0.3825225
-0.0552299999999981,8.92658,-0.577611140014469,0.581126867114391,0.686512655964784,-8.31303643390638,"S10AE_HUMAN",7,0.553016754374814,0.5959370629972,0.700795653968772,0.0552299999999981,"Non-significant",0.154408600137968,"S100A14","Protein S100-A14","S10AE_HUMAN",-0.0552299999999981
0.0242749999999994,9.830965,0.518307807491377,0.619781720125254,0.719888147008618,-8.34854395079695,"MTU1_HUMAN",29,-0.552857298008309,0.596041045122342,0.700795653968772,-0.0242749999999994,"Non-significant",0.154408600137968,"TRMU","Mitochondrial tRNA-specific 2-thiouridylase 1","MTU1_HUMAN",0.0242749999999994
0.0512049999999995,9.7001775,0.542563665645352,0.603805741831122,0.706537178351633,-8.33444853205443,"QTRT2_HUMAN",13,-0.552800509674075,0.596078079424768,0.700795653968772,-0.0512049999999995,"Non-significant",0.154408600137968,"QTRT2","Queuine tRNA-ribosyltransferase accessory subunit 2","QTRT2_HUMAN",0.0512049999999995
-0.0239549999999991,8.92229,-0.505213915218055,0.628498634141939,0.727641830630648,-8.35590435251856,"SI1L1_HUMAN",65,0.552233160252353,0.596448143608233,0.701130180857513,0.0239549999999991,"Non-significant",0.154201337840667,"SIPA1L1","Signal-induced proliferation-associated 1-like protein 1","SI1L1_HUMAN",-0.0239549999999991
0.18829,5.9836725,0.546327187689705,0.601347232025756,0.704364138898007,-8.33220820234429,"SIM24_HUMAN",3,-0.551963714680147,0.596623938626142,0.701236279406037,-0.18829,"Non-significant",0.154135623185396,"SMIM24","Small integral membrane protein 24","SIM24_HUMAN",0.18829
0.0566824999999991,7.36056625,0.536062360239784,0.608065641410791,0.70964928704683,-8.33828495598769,"CC186_HUMAN",16,-0.551817639419648,0.596719254737054,0.70124777097683,-0.0566824999999991,"Non-significant",0.154128506204946,"CCDC186","Coiled-coil domain-containing protein 186","CC186_HUMAN",0.0566824999999991
0.050049999999997,14.83515,0.888073756809939,0.403182303678326,0.527579972155613,-8.07269215201289,"ATP68_HUMAN",3,-0.551651969400656,0.596827366803107,0.701274294546635,-0.050049999999997,"Non-significant",0.154112080024865,"ATP5MJ","ATP synthase subunit ATP5MJ, mitochondrial","ATP68_HUMAN",0.050049999999997
0.245717500000001,5.89947875,0.534119584529845,0.609341787756274,0.710527185809777,-8.33942310476548,"KICS2_HUMAN",9,-0.551181525689328,0.597134425018969,0.701520753954513,-0.245717500000001,"Non-significant",0.153959476175757,"KICS2","KICSTOR subunit 2","KICS2_HUMAN",0.245717500000001
-0.0148874999999968,8.95840875,-0.473806057035344,0.649664960217758,0.744580575982539,-8.37284199218861,"MYCPP_HUMAN",47,0.551068418008221,0.597208263216461,0.701520753954513,0.0148874999999968,"Non-significant",0.153959476175757,"DENND4A","C-myc promoter-binding protein","MYCPP_HUMAN",-0.0148874999999968
-0.332027499999999,5.77902125,-0.532884021493396,0.610154144316763,0.711224751188514,-8.34014495667679,"SBSN_HUMAN",9,0.550393779674472,0.597648779978198,0.701937635854049,0.332027499999999,"Non-significant",0.153701471356784,"SBSN","Suprabasin","SBSN_HUMAN",-0.332027499999999
