"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_CM"
-0.0677149999999997,10.06557,-0.900070122823427,0.396677686891209,0.543632713316656,-7.68859695022761,"HABP4_HUMAN",17,0.860448280872634,0.417647859416034,0.569090972295988,0.0677149999999997,"Non-significant",0.244818303713646,"HABP4","Intracellular hyaluronan-binding protein 4","HABP4_HUMAN",-0.0677149999999997
-0.0883424999999978,8.82389625,-0.868811393408465,0.412480816248906,0.55884720713039,-7.71695757194043,"FAIM1_HUMAN",6,0.860158733678336,0.417797140797097,0.569106613761453,0.0883424999999978,"Non-significant",0.244806367293777,"FAIM","Fas apoptotic inhibitory molecule 1","FAIM1_HUMAN",-0.0883424999999978
-0.0651499999999956,14.795825,-0.854790697762757,0.419714806540946,0.565897378026766,-7.72941373372059,"RS8_HUMAN",14,0.860152889709626,0.417800154158167,0.569106613761453,0.0651499999999956,"Non-significant",0.244806367293777,"RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN",-0.0651499999999956
-0.329175,7.195935,-0.873898933438688,0.409878201356736,0.556273324276363,-7.71239696861047,"SGK3_HUMAN",11,0.859799883948641,0.417982205686184,0.569258663616079,0.329175,"Non-significant",0.244690351082561,"SGK3","Serine/threonine-protein kinase Sgk3","SGK3_HUMAN",-0.329175
0.0410250000000012,12.8984625,1.39961318788856,0.20248309669631,0.338993868988175,-7.13930170137064,"EMAL2_HUMAN",29,-0.859552841350727,0.418109644036627,0.569336295948123,-0.0410250000000012,"Non-significant",0.24463112845349,"EML2","Echinoderm microtubule-associated protein-like 2","EMAL2_HUMAN",0.0410250000000012
-0.0549725000000016,9.48793625,-0.843936975034811,0.42537670384662,0.571814385031138,-7.73894231345439,"HMDH_HUMAN",25,0.859300362766167,0.418239915467695,0.569365127902976,0.0549725000000016,"Non-significant",0.244609135754375,"HMGCR","3-hydroxy-3-methylglutaryl-coenzyme A reductase","HMDH_HUMAN",-0.0549725000000016
-0.0462250000000015,12.8370125,-0.808554165842699,0.444208707002322,0.588732145159863,-7.76930493107132,"ACSF3_HUMAN",31,0.859238775051194,0.418271697326225,0.569365127902976,0.0462250000000015,"Non-significant",0.244609135754375,"ACSF3","Malonate--CoA ligase ACSF3, mitochondrial","ACSF3_HUMAN",-0.0462250000000015
-0.099022500000002,9.03702875,-0.878693291854252,0.407436442660244,0.553856226613864,-7.70807942182743,"PCFT_HUMAN",4,0.85909064365052,0.41834814649428,0.569367435328117,0.099022500000002,"Non-significant",0.244607375723902,"SLC46A1","Proton-coupled folate transporter","PCFT_HUMAN",-0.099022500000002
-0.0298750000000023,12.8981375,-0.76383661090941,0.468824557741051,0.610521814116468,-7.80611386196797,"LRC47_HUMAN",35,0.858962530296597,0.418414272652358,0.569367435328117,0.0298750000000023,"Non-significant",0.244607375723902,"LRRC47","Leucine-rich repeat-containing protein 47","LRC47_HUMAN",-0.0298750000000023
0.0703824999999991,9.44129875,0.842075204587072,0.426353330141996,0.572936652957232,-7.74056672094058,"SMAD5_HUMAN",15,-0.85863112571917,0.418585363179908,0.569504374782561,-0.0703824999999991,"Non-significant",0.24450293543628,"SMAD5","Mothers against decapentaplegic homolog 5","SMAD5_HUMAN",0.0703824999999991
-0.105977499999998,9.55376375,-0.937222092547109,0.378478357138408,0.526873673254402,-7.65385052898223,"HYCC2_HUMAN",13,0.858364749063763,0.418722918951983,0.569595650267397,0.105977499999998,"Non-significant",0.244433335860105,"HYCC2","Hyccin 2","HYCC2_HUMAN",-0.105977499999998
-0.4322425,6.30478125,-0.871500241435531,0.411103811490386,0.557168361548758,-7.71454991297615,"BPTF_HUMAN",29,0.858031600318296,0.418895001305501,0.569733854207027,0.4322425,"Non-significant",0.244327973524771,"BPTF","Nucleosome-remodeling factor subunit BPTF","BPTF_HUMAN",-0.4322425
0.134540000000001,7.36688,0.86500005702693,0.414438351649127,0.560747438295931,-7.72035996285968,"4ET_HUMAN",19,-0.857326790208497,0.419259226650663,0.570133298959843,-0.134540000000001,"Non-significant",0.24402359303869,"EIF4ENIF1","Eukaryotic translation initiation factor 4E transporter","4ET_HUMAN",0.134540000000001
-0.0291499999999996,15.711825,-0.80844560900475,0.444267364676993,0.588732145159863,-7.76939641947234,"RACK1_HUMAN",25,0.856961974930908,0.419447841957983,0.570202665942516,0.0291499999999996,"Non-significant",0.243970756508465,"RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN",-0.0291499999999996
-0.0456074999999991,9.36106125,-0.802421572600564,0.44753081270064,0.591657108122223,-7.77445717329693,"MCMBP_HUMAN",22,0.856955241203273,0.419451323975529,0.570202665942516,0.0456074999999991,"Non-significant",0.243970756508465,"MCMBP","Mini-chromosome maintenance complex-binding protein","MCMBP_HUMAN",-0.0456074999999991
0.0458975000000024,9.34584375,0.813463088297879,0.44156183167699,0.586355230071482,-7.76515711813911,"PXDC1_HUMAN",7,-0.856680239948849,0.41959354515786,0.570300088365728,-0.0458975000000024,"Non-significant",0.243896561122688,"PXDC1","PX domain-containing protein 1","PXDC1_HUMAN",0.0458975000000024
-0.0327749999999973,17.0846875,-0.819928236071054,0.438092620371424,0.583593804348468,-7.75966243412,"CATB_HUMAN",20,0.856421128774868,0.419727580240342,0.570335234918915,0.0327749999999973,"Non-significant",0.243869797171406,"CTSB","Cathepsin B","CATB_HUMAN",-0.0327749999999973
-0.0543999999999976,11.180175,-0.819155749086503,0.438506134612679,0.583832167035791,-7.76032087063187,"SYAM_HUMAN",42,0.856357453047243,0.419760523633877,0.570335234918915,0.0543999999999976,"Non-significant",0.243869797171406,"AARS2","Alanine--tRNA ligase, mitochondrial","SYAM_HUMAN",-0.0543999999999976
0.0283250000000006,13.6357375,0.738355241339647,0.483255186667635,0.622792039833305,-7.82629005688354,"DNJA3_HUMAN",21,-0.855272597490778,0.420322071947078,0.571002236562729,-0.0283250000000006,"Non-significant",0.24336219065967,"DNAJA3","DnaJ homolog subfamily A member 3, mitochondrial","DNJA3_HUMAN",0.0283250000000006
-0.0583875000000003,9.89187125,-0.837154344842576,0.428942302212917,0.575363529503321,-7.7448459688188,"INP5K_HUMAN",16,0.854850209104671,0.4205408565461,0.571203452102524,0.0583875000000003,"Non-significant",0.243209176539048,"INPP5K","Inositol polyphosphate 5-phosphatase K","INP5K_HUMAN",-0.0583875000000003
-0.174265000000002,6.92184,-0.863656840856744,0.415129827792371,0.561307192714241,-7.72155615214817,"EED_HUMAN",13,0.854316130846097,0.420817610175129,0.571483323764376,0.174265000000002,"Non-significant",0.242996438064461,"EED","Polycomb protein EED","EED_HUMAN",-0.174265000000002
0.126610000000001,8.60653,0.860406045803021,0.416806735393489,0.562915428936604,-7.72444484373785,"RIP_HUMAN",3,-0.853914610331714,0.421025759843746,0.571669950750378,-0.126610000000001,"Non-significant",0.242854635433578,"RPAIN","RPA-interacting protein","RIP_HUMAN",0.126610000000001
0.0473750000000042,11.3315125,1.17146856730198,0.278063806936283,0.425357636537846,-7.4107062625163,"CANB1_HUMAN",8,-0.853673933668133,0.421150562885639,0.571743365771686,-0.0473750000000042,"Non-significant",0.242798866031165,"PPP3R1","Calcineurin subunit B type 1","CANB1_HUMAN",0.0473750000000042
-0.137245,9.19355,-0.882980155616268,0.405262086566144,0.552472849347473,-7.70420271559289,"F174A_HUMAN",1,0.853262985344194,0.421363721739025,0.571844292236101,0.137245,"Non-significant",0.242722209368459,"FAM174A","Membrane protein FAM174A","F174A_HUMAN",-0.137245
-0.0161249999999988,15.4755875,-0.588765148534672,0.573700760145443,0.699008628920051,-7.93253138924204,"HNRPC_HUMAN",15,0.853257824465114,0.421366399178303,0.571844292236101,0.0161249999999988,"Non-significant",0.242722209368459,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2","HNRPC_HUMAN",-0.0161249999999988
0.0552825000000041,9.72794875,0.980793862143852,0.357938908954034,0.50770107578671,-7.61170112023058,"TM181_HUMAN",5,-0.85296995177942,0.421515765464287,0.571884787303629,-0.0552825000000041,"Non-significant",0.242691455958943,"TMEM181","Transmembrane protein 181","TM181_HUMAN",0.0552825000000041
0.03735,12.3116,0.779942297032088,0.459854356756449,0.602681963438036,-7.79306055265815,"COA6_HUMAN",4,-0.852927604105708,0.421537741278612,0.571884787303629,-0.03735,"Non-significant",0.242691455958943,"COA6","Cytochrome c oxidase assembly factor 6 homolog","COA6_HUMAN",0.03735
0.0427925000000009,10.02547875,0.828852998483355,0.433334944650227,0.579716378286624,-7.7520179597749,"TIM29_HUMAN",12,-0.851788398760122,0.422129226404001,0.572591128884635,-0.0427925000000009,"Non-significant",0.242155384757131,"TIMM29","Mitochondrial import inner membrane translocase subunit Tim29","TIM29_HUMAN",0.0427925000000009
0.0273000000000003,13.34955,0.734748268664742,0.485321389532245,0.624558635820591,-7.82909851367631,"G3BP2_HUMAN",23,-0.851141333069704,0.42246545311304,0.572951049918239,-0.0273000000000003,"Non-significant",0.241882480403452,"G3BP2","Ras GTPase-activating protein-binding protein 2","G3BP2_HUMAN",0.0273000000000003
0.051524999999998,13.0046625,0.82601610655107,0.434843308123328,0.580948728985674,-7.75445533578884,"AACT_HUMAN",16,-0.850174107223587,0.422968398201778,0.573536917071795,-0.051524999999998,"Non-significant",0.241438622462696,"SERPINA3","Alpha-1-antichymotrypsin","AACT_HUMAN",0.051524999999998
-0.0287149999999983,8.53913,-0.746003808030486,0.478893053997584,0.619342808873996,-7.82029558414415,"WWC2_HUMAN",30,0.850003306875535,0.423057256708704,0.57356118852339,0.0287149999999983,"Non-significant",0.241420243986703,"WWC2","Protein WWC2","WWC2_HUMAN",-0.0287149999999983
-0.114119999999998,8.569095,-0.862050946937453,0.415957614752141,0.562144357137862,-7.72298427752994,"EXOG_HUMAN",13,0.849654539956198,0.4232387434249,0.573711011756409,0.114119999999998,"Non-significant",0.241306814229205,"EXOG","Nuclease EXOG, mitochondrial","EXOG_HUMAN",-0.114119999999998
0.103302500000003,8.19771125,0.856485651922521,0.418835501337974,0.564900276541773,-7.72791671174879,"TSAP1_HUMAN",7,-0.849267758905999,0.423440076569979,0.573805279403096,-0.103302500000003,"Non-significant",0.241235460263801,"TRNAU1AP","tRNA selenocysteine 1-associated protein 1","TSAP1_HUMAN",0.103302500000003
0.0451499999999978,10.6362,0.811388433805853,0.442679137991322,0.587452876766352,-7.76691266361742,"YIPF3_HUMAN",10,-0.84905598449523,0.423550341623806,0.573805279403096,-0.0451499999999978,"Non-significant",0.241235460263801,"YIPF3","Protein YIPF3","YIPF3_HUMAN",0.0451499999999978
0.0435000000000016,10.27995,0.926284269360664,0.383770649585629,0.532048841136626,-7.66419572592094,"TBCEL_HUMAN",20,-0.848983783487952,0.423587939377212,0.573805279403096,-0.0435000000000016,"Non-significant",0.241235460263801,"TBCEL","Tubulin-specific chaperone cofactor E-like protein","TBCEL_HUMAN",0.0435000000000016
-0.0579950000000018,9.6382675,-0.962827285957196,0.366303270481285,0.515738077740615,-7.62926128311779,"BL1S3_HUMAN",7,0.848975518817714,0.423592243251055,0.573805279403096,0.0579950000000018,"Non-significant",0.241235460263801,"BLOC1S3","Biogenesis of lysosome-related organelles complex 1 subunit 3","BL1S3_HUMAN",-0.0579950000000018
-0.139322499999999,7.45902875,-0.860893214269472,0.416555122932406,0.562857749692851,-7.72401250683709,"RPC5_HUMAN",19,0.84804676110117,0.424076098333798,0.574357236914573,0.139322499999999,"Non-significant",0.240817902441561,"POLR3E","DNA-directed RNA polymerase III subunit RPC5","RPC5_HUMAN",-0.139322499999999
0.0747849999999985,9.5411275,0.840483791061866,0.427189394367546,0.573488104081194,-7.74195289794004,"MK08_HUMAN",16,-0.847864517487638,0.424171088176675,0.574357236914573,-0.0747849999999985,"Non-significant",0.240817902441561,"MAPK8","Mitogen-activated protein kinase 8","MK08_HUMAN",0.0747849999999985
-0.0893250000000005,8.4494425,-0.88515230603558,0.404163562850865,0.551367776965999,-7.70223257506053,"S2512_HUMAN",18,0.847784347756854,0.424212879423482,0.574357236914573,0.0893250000000005,"Non-significant",0.240817902441561,"SLC25A12","Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial","S2512_HUMAN",-0.0893250000000005
0.0585049999999985,8.8287475,0.844869305949824,0.424888229082014,0.571442854520785,-7.73812773913941,"XYLK_HUMAN",12,-0.847376945905299,0.424425297211343,0.574548597782497,-0.0585049999999985,"Non-significant",0.240673230933679,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN",0.0585049999999985
0.0427,15.231025,0.839722571991358,0.427589718163354,0.57364443019326,-7.74261518244029,"GGH_HUMAN",16,-0.847192218027172,0.42452163866964,0.574557199048454,-0.0427,"Non-significant",0.240666729387255,"GGH","Gamma-glutamyl hydrolase","GGH_HUMAN",0.0427
-0.0500249999999998,11.5466375,-1.11020042632373,0.301986675178034,0.451217717129306,-7.47808828473274,"SF3A2_HUMAN",16,0.847078075657363,0.424581175351573,0.574557199048454,0.0500249999999998,"Non-significant",0.240666729387255,"SF3A2","Splicing factor 3A subunit 2","SF3A2_HUMAN",-0.0500249999999998
-0.432807499999999,6.43667875,-0.86043553319098,0.416791502670215,0.562915428936604,-7.72441868088147,"KBTB4_HUMAN",10,0.846955921526449,0.424644897577071,0.574557199048454,0.432807499999999,"Non-significant",0.240666729387255,"KBTBD4","Kelch repeat and BTB domain-containing protein 4","KBTB4_HUMAN",-0.432807499999999
-0.1453575,6.48521125,-0.854364774755256,0.419935973236535,0.566101146042513,-7.72978953697175,"DDHD1_HUMAN",11,0.846427681060198,0.424920535122596,0.574833922241999,0.1453575,"Non-significant",0.240457611087892,"DDHD1","Phospholipase DDHD1","DDHD1_HUMAN",-0.1453575
-0.100604999999999,7.765625,-0.849702375202844,0.422362430895475,0.568992588154687,-7.73389325904729,"MAFG_HUMAN",8,0.846256914068883,0.425009669201931,0.574858292529988,0.100604999999999,"Non-significant",0.240439199409598,"MAFG","Transcription factor MafG","MAFG_HUMAN",-0.100604999999999
-0.4854175,7.06475125,-0.859214705241815,0.41742249690724,0.563558717638421,-7.72550125517549,"AP1AR_HUMAN",3,0.845989631638262,0.425149207585119,0.574950818957757,0.4854175,"Non-significant",0.24036930308212,"AP1AR","AP-1 complex-associated regulatory protein","AP1AR_HUMAN",-0.4854175
0.166445000000003,8.6138775,0.854903914025644,0.419656031351577,0.565897378026766,-7.729313814191,"SIM15_HUMAN",1,-0.845850647791073,0.425221778893636,0.574952766610448,-0.166445000000003,"Non-significant",0.240367831906924,"SMIM15","Small integral membrane protein 15","SIM15_HUMAN",0.166445000000003
0.0698499999999989,11.19565,0.832653299446714,0.431320108701869,0.577785952707525,-7.74874200613466,"HNF4A_HUMAN",15,-0.845586034499879,0.425359972867658,0.575034634646632,-0.0698499999999989,"Non-significant",0.240305996731373,"HNF4A","Hepatocyte nuclear factor 4-alpha","HNF4A_HUMAN",0.0698499999999989
-0.1107675,8.40365875,-0.868055695403752,0.412868419412999,0.559091210272286,-7.71763315313609,"UTP4_HUMAN",24,0.845462290391704,0.425424609079161,0.575034634646632,0.1107675,"Non-significant",0.240305996731373,"UTP4","U3 small nucleolar RNA-associated protein 4 homolog","UTP4_HUMAN",-0.1107675
0.426555,5.35535,0.857522395121004,0.418298311072404,0.564364087531004,-7.72699984108309,"MRC2_HUMAN",24,-0.844359705297433,0.426000840294855,0.575668339017068,-0.426555,"Non-significant",0.239827655499344,"MRC2","C-type mannose receptor 2","MRC2_HUMAN",0.426555
0.0418325000000017,10.00014125,0.794075604986924,0.452079433806435,0.596110613940851,-7.78141606890314,"TIM23_HUMAN",7,-0.84429269649326,0.426035878263033,0.575668339017068,-0.0418325000000017,"Non-significant",0.239827655499344,"TIMM23","Mitochondrial import inner membrane translocase subunit Tim23","TIM23_HUMAN",0.0418325000000017
-0.1730625,6.86986625,-0.852846354726362,0.4207251117776,0.56697583836251,-7.73112803128874,"TNR6A_HUMAN",22,0.844023946973422,0.426176424285418,0.575761998579146,0.1730625,"Non-significant",0.239757002799394,"TNRC6A","Trinucleotide repeat-containing gene 6A protein","TNR6A_HUMAN",-0.1730625
-0.0889300000000013,9.9528625,-0.864066246822678,0.414918981403075,0.561115965648495,-7.72119171979063,"NPM3_HUMAN",6,0.843720649441754,0.426335077340824,0.575880085251651,0.0889300000000013,"Non-significant",0.239667939728228,"NPM3","Nucleoplasmin-3","NPM3_HUMAN",-0.0889300000000013
0.0574924999999986,9.89606875,0.827305362558521,0.434157359973173,0.580270122719124,-7.75334850293586,"HAX1_HUMAN",13,-0.842402108963776,0.427025287030997,0.576716022568345,-0.0574924999999986,"Non-significant",0.239037982668598,"HAX1","HCLS1-associated protein X-1","HAX1_HUMAN",0.0574924999999986
0.0600499999999968,12.759175,1.00417128137443,0.347275151937768,0.497769488703813,-7.58848063495411,"LSM4_HUMAN",6,-0.842183044408275,0.427140036716738,0.576774626926394,-0.0600499999999968,"Non-significant",0.238993853053244,"LSM4","U6 snRNA-associated Sm-like protein LSm4","LSM4_HUMAN",0.0600499999999968
-0.1279325,8.71570375,-0.850458467179767,0.421968260056508,0.568556333728414,-7.73322901755676,"EMP3_HUMAN",1,0.841583504869291,0.4274541978701,0.577102435507602,0.1279325,"Non-significant",0.238747092862919,"EMP3","Epithelial membrane protein 3","EMP3_HUMAN",-0.1279325
-0.0402749999999976,11.6052625,-0.888032381122294,0.402710360112752,0.549705340839566,-7.69961432753689,"ENY2_HUMAN",5,0.840926111091199,0.427798863932515,0.577448644795747,0.0402749999999976,"Non-significant",0.238486633554541,"ENY2","Transcription and mRNA export factor ENY2","ENY2_HUMAN",-0.0402749999999976
0.0690249999999999,14.4117875,0.826016046003383,0.434843340355547,0.580948728985674,-7.75445538773571,"ACOX2_HUMAN",45,-0.840821914426255,0.427853511528112,0.577448644795747,-0.0690249999999999,"Non-significant",0.238486633554541,"ACOX2","Peroxisomal acyl-coenzyme A oxidase 2","ACOX2_HUMAN",0.0690249999999999
-0.0407249999999983,10.2455375,-0.790767860013279,0.453890943940054,0.597027527767143,-7.78415714054846,"SELS_HUMAN",7,0.840029700694837,0.428269163062154,0.577864550735495,0.0407249999999983,"Non-significant",0.238173946634449,"SELENOS","Selenoprotein S","SELS_HUMAN",-0.0407249999999983
