"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BM1"
-0.20531,6.93514,-0.641893352842894,0.540744148695082,0.675867473929542,-8.13038781395741,"TMPPE_HUMAN",4,0.628125363241193,0.549857419957186,0.689375807952311,0.20531,"Non-significant",0.161543961219869,"TMPPE","Transmembrane protein with metallophosphoesterase domain","TMPPE_HUMAN",-0.20531
0.0278499999999973,14.03065,0.728471810966423,0.489232813716395,0.633120210257704,-8.0670304836199,"PSMD8_HUMAN",17,-0.628005784692164,0.549931363315168,0.689375807952311,-0.0278499999999973,"Non-significant",0.161543961219869,"PSMD8","26S proteasome non-ATPase regulatory subunit 8","PSMD8_HUMAN",0.0278499999999973
-0.0476500000000009,12.36905,-0.62170013703513,0.553222091243707,0.686469685912166,-8.14414215831658,"DDRGK_HUMAN",13,0.627686258247103,0.550128977209603,0.689516595252787,0.0476500000000009,"Non-significant",0.161455276783304,"DDRGK1","DDRGK domain-containing protein 1","DDRGK_HUMAN",-0.0476500000000009
0.0936574999999955,9.69095875,0.636356435293397,0.544148455574735,0.678444381124534,-8.13419834826759,"S5A2_HUMAN",5,-0.627297881595733,0.550369229853035,0.689710772853036,-0.0936574999999955,"Non-significant",0.161332990548554,"SRD5A2","3-oxo-5-alpha-steroid 4-dehydrogenase 2","S5A2_HUMAN",0.0936574999999955
-0.0186749999999982,11.4349625,-0.564430803751115,0.589527946486352,0.717144816542647,-8.18098494866355,"MK14_HUMAN",19,0.626784113166051,0.550687148086105,0.689904166421411,0.0186749999999982,"Non-significant",0.16121123228436,"MAPK14","Mitogen-activated protein kinase 14","MK14_HUMAN",-0.0186749999999982
-0.0323525000000018,9.65998875,-0.699877948834583,0.505883163748792,0.646680299267177,-8.0887305961291,"FND3B_HUMAN",33,0.626772626443148,0.550694257299387,0.689904166421411,0.0323525000000018,"Non-significant",0.16121123228436,"FNDC3B","Fibronectin type III domain-containing protein 3B","FND3B_HUMAN",-0.0323525000000018
0.086042499999996,8.32438625,0.656881221759608,0.531594426274292,0.668462624078268,-8.11992564033396,"MED11_HUMAN",5,-0.626619972685778,0.550788741038215,0.689915604185944,-0.086042499999996,"Non-significant",0.161204032274435,"MED11","Mediator of RNA polymerase II transcription subunit 11","MED11_HUMAN",0.086042499999996
-0.4935925,5.84085875,-0.636846227981167,0.543846789437547,0.67843308653222,-8.13386245953593,"PKHB2_HUMAN",3,0.626426951310935,0.550908223971458,0.689958347437449,0.4935925,"Non-significant",0.161177126688962,"PLEKHB2","Pleckstrin homology domain-containing family B member 2","PKHB2_HUMAN",-0.4935925
-0.102504999999999,9.928445,-0.644630373149299,0.539066124879804,0.674500230248213,-8.12849330508666,"VATF_HUMAN",6,0.625499869078264,0.551482318708463,0.690465335073485,0.102504999999999,"Non-significant",0.160858120364436,"ATP6V1F","V-type proton ATPase subunit F","VATF_HUMAN",-0.102504999999999
-0.25962,5.832335,-0.635662881773873,0.544575792565552,0.678795498900059,-8.13467357637563,"MED21_HUMAN",3,0.625497348367105,0.551483880147769,0.690465335073485,0.25962,"Non-significant",0.160858120364436,"MED21","Mediator of RNA polymerase II transcription subunit 21","MED21_HUMAN",-0.25962
0.0397225000000017,8.67205375,0.638228520981053,0.54299597424556,0.677762767697864,-8.13291326880604,"ACBD6_HUMAN",14,-0.62512596560471,0.551713960071931,0.690646420824131,-0.0397225000000017,"Non-significant",0.160744234515051,"ACBD6","Acyl-CoA-binding domain-containing protein 6","ACBD6_HUMAN",0.0397225000000017
0.0544249999999984,10.0480225,0.667765857941085,0.525009904517475,0.662075865773434,-8.1121934669298,"EXOS5_HUMAN",9,-0.624627709136872,0.552022731922567,0.690753405598116,-0.0544249999999984,"Non-significant",0.160676965218801,"EXOSC5","Exosome complex component RRP46","EXOS5_HUMAN",0.0544249999999984
0.132985,6.332505,0.638122332448624,0.543061305694328,0.677762767697864,-8.13298625137648,"HDC_HUMAN",10,-0.624583092561942,0.552050386097665,0.690753405598116,-0.132985,"Non-significant",0.160676965218801,"HECA","Headcase protein homolog","HDC_HUMAN",0.132985
-0.0294749999999961,13.0343625,-0.604436538627785,0.564024961878691,0.69571398853433,-8.15558748162895,"CBX3_HUMAN",9,0.624574364295496,0.552055796135572,0.690753405598116,0.0294749999999961,"Non-significant",0.160676965218801,"CBX3","Chromobox protein homolog 3","CBX3_HUMAN",-0.0294749999999961
0.041249999999998,10.46575,0.636695978992289,0.543939317874785,0.67843308653222,-8.13396552145009,"PCMD1_HUMAN",14,-0.623833638267114,0.552515036356881,0.691176168753048,-0.041249999999998,"Non-significant",0.160411244425969,"PCMTD1","Protein-L-isoaspartate O-methyltransferase domain-containing protein 1","PCMD1_HUMAN",0.041249999999998
-0.4803175,6.47356875,-0.633914274510604,0.545654108513849,0.679901673981415,-8.13586967797395,"TMCO4_HUMAN",5,0.623753569583206,0.552564691634566,0.691176168753048,0.4803175,"Non-significant",0.160411244425969,"TMCO4","Transmembrane and coiled-coil domain-containing protein 4","TMCO4_HUMAN",-0.4803175
0.0309249999999999,11.6618875,0.671948710214983,0.522493117995403,0.66018918022508,-8.10919219383025,"CHM1A_HUMAN",9,-0.62355844917587,0.552685708464417,0.691220575818951,-0.0309249999999999,"Non-significant",0.160383342532014,"CHMP1A","Charged multivesicular body protein 1a","CHM1A_HUMAN",0.0309249999999999
0.8222075,7.47955375,0.633102790824632,0.54615496546168,0.680305944712257,-8.13642375657468,"CKLF4_HUMAN",3,-0.622731180780189,0.553198970754806,0.69175545801533,-0.8222075,"Non-significant",0.160047405549369,"CMTM4","CKLF-like MARVEL transmembrane domain-containing protein 4","CKLF4_HUMAN",0.8222075
-0.0650324999999992,7.66999125,-0.720269540664344,0.493972025423983,0.637721750758993,-8.07333231550547,"LYSM1_HUMAN",6,0.622487579894299,0.553350162692788,0.691837488792855,0.0650324999999992,"Non-significant",0.159995908446627,"LYSMD1","LysM and putative peptidoglycan-binding domain-containing protein 1","LYSM1_HUMAN",-0.0650324999999992
0.0292249999999985,11.7273375,0.594031765538654,0.570595291431578,0.701570085281631,-8.16234486219017,"5NTC_HUMAN",24,-0.621980283557826,0.55366509803466,0.69212418611416,-0.0292249999999985,"Non-significant",0.159815974177264,"NT5C2","Cytosolic purine 5'-nucleotidase","5NTC_HUMAN",0.0292249999999985
-0.035442500000002,9.97233875,-0.645661826352856,0.538434582930722,0.673918664265875,-8.12777749044272,"MTL26_HUMAN",13,0.621786214259942,0.553785606931829,0.692167784263178,0.035442500000002,"Non-significant",0.15978861804727,"METTL26","Methyltransferase-like 26","MTL26_HUMAN",-0.035442500000002
0.0600249999999996,9.3827875,0.620389059568334,0.554038161827154,0.687170548112458,-8.14502154758082,"NAGPA_HUMAN",15,-0.621543516300645,0.55393633435331,0.692249132742394,-0.0600249999999996,"Non-significant",0.159737579671126,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN",0.0600249999999996
-0.0159500000000001,13.3737,-0.543649522172391,0.603028099120617,0.728047218101859,-8.19354963768172,"RANG_HUMAN",10,0.6211622615825,0.554173162096243,0.692415766057433,0.0159500000000001,"Non-significant",0.159633051955236,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN",-0.0159500000000001
0.0571550000000016,8.9449375,0.618995328002536,0.55490646681196,0.687825329127599,-8.1459545459596,"TXD15_HUMAN",7,-0.621053070770825,0.554241000419595,0.692415766057433,-0.0571550000000016,"Non-significant",0.159633051955236,"TXNDC15","Thioredoxin domain-containing protein 15","TXD15_HUMAN",0.0571550000000016
-0.0500150000000001,8.990545,-0.618678259597535,0.555104115901611,0.687964821961472,-8.14616653591782,"NLE1_HUMAN",15,0.62085496174994,0.55436409477842,0.692462521726776,0.0500150000000001,"Non-significant",0.159603727025557,"NLE1","Notchless protein homolog 1","NLE1_HUMAN",-0.0500150000000001
0.3869625,5.62796625,0.630649442932278,0.547670887207008,0.681679054711155,-8.13809503077543,"BORG1_HUMAN",4,-0.620625437826076,0.554506729187536,0.692505998436237,-0.3869625,"Non-significant",0.159576460420229,"CDC42EP2","Cdc42 effector protein 2","BORG1_HUMAN",0.3869625
0.0378824999999985,10.04002125,0.633760535528132,0.54574897663886,0.679915070618358,-8.13597469924465,"MINY3_HUMAN",9,-0.620523233604028,0.554570249644657,0.692505998436237,-0.0378824999999985,"Non-significant",0.159576460420229,"MINDY3","Ubiquitin carboxyl-terminal hydrolase MINDY-3","MINY3_HUMAN",0.0378824999999985
0.0573499999999978,10.421075,0.619951132196674,0.554310906451045,0.687286489385991,-8.14531491025885,"NU3M_HUMAN",1,-0.620247000742218,0.554741951645201,0.692613406726624,-0.0573499999999978,"Non-significant",0.15950910618673,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN",0.0573499999999978
-0.0597149999999989,7.9873975,-0.628831878662898,0.548795592207605,0.682973790887463,-8.1393294469162,"L2GL1_HUMAN",23,0.619837594892582,0.554996490502338,0.692757464590021,0.0597149999999989,"Non-significant",0.159418785917019,"LLGL1","Lethal(2) giant larvae protein homolog 1","L2GL1_HUMAN",-0.0597149999999989
0.1932225,6.56945875,0.638256895932891,0.54297851764364,0.677762767697864,-8.13289376508081,"EFC14_HUMAN",10,-0.619785725115255,0.555028744362857,0.692757464590021,-0.1932225,"Non-significant",0.159418785917019,"EFCAB14","EF-hand calcium-binding domain-containing protein 14","EFC14_HUMAN",0.1932225
0.1124675,7.01263125,0.625899584372206,0.550613015403597,0.684182168102578,-8.14131420886946,"TNR6A_HUMAN",22,-0.618881931042015,0.55559092528484,0.693352084155838,-0.1124675,"Non-significant",0.159046174657915,"TNRC6A","Trinucleotide repeat-containing gene 6A protein","TNR6A_HUMAN",0.1124675
0.115215000000001,7.2544575,0.63907619308965,0.542474623412973,0.677506548369447,-8.13233028132305,"MRM1_HUMAN",7,-0.6184119256808,0.555883414269354,0.693610008882245,-0.115215000000001,"Non-significant",0.158884648561018,"MRM1","rRNA methyltransferase 1, mitochondrial","MRM1_HUMAN",0.115215000000001
-0.165399999999998,6.6068075,-0.626934091580791,0.549971420350738,0.683700244647034,-8.14061493884431,"WDR89_HUMAN",7,0.618120774436981,0.5560646467874,0.693729053863644,0.165399999999998,"Non-significant",0.158810116559382,"WDR89","WD repeat-containing protein 89","WDR89_HUMAN",-0.165399999999998
-0.3969775,6.51718375,-0.628219348395752,0.549174937508024,0.683130350858319,-8.1397447333407,"DSN1_HUMAN",6,0.617805836377161,0.556260725651549,0.693866581086646,0.3969775,"Non-significant",0.158724029067101,"DSN1","Kinetochore-associated protein DSN1 homolog","DSN1_HUMAN",-0.3969775
0.0343524999999953,9.95080875,0.602792049528612,0.565060453018618,0.696149046463318,-8.15666255893568,"BORC7_HUMAN",7,-0.616835997650189,0.556864802095816,0.694448798142991,-0.0343524999999953,"Non-significant",0.158359769370138,"BORCS7","BLOC-1-related complex subunit 7","BORC7_HUMAN",0.0343524999999953
-0.0418750000000028,15.6270125,-0.606281089154204,0.56286482372673,0.695131607361827,-8.1543784658038,"LAMP2_HUMAN",10,0.616780617160009,0.556899308371009,0.694448798142991,0.0418750000000028,"Non-significant",0.158359769370138,"LAMP2","Lysosome-associated membrane glycoprotein 2","LAMP2_HUMAN",-0.0418750000000028
-0.0227499999999949,13.102225,-0.606689105741824,0.562608389526398,0.695027298264079,-8.15411058072702,"COPG2_HUMAN",43,0.616572282646359,0.557029128127975,0.69450353889533,0.0227499999999949,"Non-significant",0.158325536940335,"COPG2","Coatomer subunit gamma-2","COPG2_HUMAN",-0.0227499999999949
0.0558749999999986,12.8595375,0.620107843112328,0.55421329645749,0.687282306729962,-8.14520995275539,"TSN_HUMAN",13,-0.616258911747209,0.557224433390229,0.694639897454229,-0.0558749999999986,"Non-significant",0.158240276097818,"TSN","Translin","TSN_HUMAN",0.0558749999999986
-0.0208249999999985,12.1528875,-0.558232359508683,0.593536856763494,0.720462293620562,-8.18477790005934,"NFU1_HUMAN",7,0.615495956579558,0.557700108478983,0.695125671061776,0.0208249999999985,"Non-significant",0.157936672654787,"NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial","NFU1_HUMAN",-0.0208249999999985
-0.0846025000000044,8.52109375,-0.62109869588567,0.553596364743458,0.686727964429308,-8.14454577477968,"FKB14_HUMAN",7,0.614920205546321,0.558059228911174,0.69525606354534,0.0846025000000044,"Non-significant",0.157855214829429,"FKBP14","Peptidyl-prolyl cis-trans isomerase FKBP14","FKB14_HUMAN",-0.0846025000000044
0.0152000000000001,14.625325,0.509868864732718,0.625329399174586,0.745177286381863,-8.21304409449121,"XRCC6_HUMAN",43,-0.614869962070984,0.558090574448193,0.69525606354534,-0.0152000000000001,"Non-significant",0.157855214829429,"XRCC6","X-ray repair cross-complementing protein 6","XRCC6_HUMAN",0.0152000000000001
-0.0336500000000015,11.608575,-0.639539542333364,0.542189774446956,0.677255439167787,-8.13201132024227,"ENY2_HUMAN",5,0.614758051231917,0.558160396349292,0.69525606354534,0.0336500000000015,"Non-significant",0.157855214829429,"ENY2","Transcription and mRNA export factor ENY2","ENY2_HUMAN",-0.0336500000000015
0.0473275000000015,8.89938375,0.62287855417963,0.552489207141842,0.685775531530638,-8.14335032607785,"MED29_HUMAN",7,-0.614655287805148,0.558224515707899,0.69525606354534,-0.0473275000000015,"Non-significant",0.157855214829429,"MED29","Mediator of RNA polymerase II transcription subunit 29","MED29_HUMAN",0.0473275000000015
-0.036225,14.2056875,-1.17453960830617,0.27739366545882,0.437838898243243,-7.64014483965618,"COPB_HUMAN",56,0.614638813068425,0.558234795547353,0.69525606354534,0.036225,"Non-significant",0.157855214829429,"COPB1","Coatomer subunit beta","COPB_HUMAN",-0.036225
-0.865495000000001,10.2209525,-0.624193229649989,0.551672266501932,0.685182380168272,-8.14246534654192,"PLCH1_HUMAN",1,0.61366340385473,0.558843628558606,0.695907109788817,0.865495000000001,"Non-significant",0.157448726479152,"PLCH1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1","PLCH1_HUMAN",-0.865495000000001
0.0388749999999973,11.7256125,1.36374114446784,0.213569873614721,0.369495994954579,-7.41692162814001,"KPBB_HUMAN",49,-0.613466320875067,0.558966692256339,0.695953138248304,-0.0388749999999973,"Non-significant",0.157420002466089,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN",0.0388749999999973
0.316350000000001,6.31163,0.622889684021586,0.552482288011409,0.685775531530638,-8.14334284100886,"CCL16_HUMAN",2,-0.612921047370481,0.559307259184531,0.696269917755823,-0.316350000000001,"Non-significant",0.157222368051292,"CCL16","C-C motif chemokine 16","CCL16_HUMAN",0.316350000000001
0.0140250000000037,17.0333125,0.490543155274008,0.63828058687333,0.754850979654545,-8.22367343529615,"GRP75_HUMAN",51,-0.612279649589897,0.559708021456926,0.69662086119884,-0.0140250000000037,"Non-significant",0.157003524181708,"HSPA9","Stress-70 protein, mitochondrial","GRP75_HUMAN",0.0140250000000037
-0.216447500000001,9.40735125,-0.621569730847176,0.553303229459082,0.686469685912166,-8.14422970139488,"S46A3_HUMAN",2,0.612194023610004,0.559761535752377,0.69662086119884,0.216447500000001,"Non-significant",0.157003524181708,"SLC46A3","Lysosomal proton-coupled steroid conjugate and bile acid symporter SLC46A3","S46A3_HUMAN",-0.216447500000001
-0.0274250000000009,10.2053875,-0.938422319689451,0.378298287917782,0.539830523613117,-7.88563797980958,"BOP1_HUMAN",28,0.612007322180835,0.559878230462499,0.696654289844228,0.0274250000000009,"Non-significant",0.156982684254689,"BOP1","Ribosome biogenesis protein BOP1","BOP1_HUMAN",-0.0274250000000009
-0.0216249999999967,12.1429125,-0.555235505380698,0.595480549050137,0.721887521598109,-8.18659795636347,"PFD1_HUMAN",8,0.611852118869194,0.559975248794309,0.696654289844228,0.0216249999999967,"Non-significant",0.156982684254689,"PFDN1","Prefoldin subunit 1","PFD1_HUMAN",-0.0216249999999967
-0.0183999999999962,17.331,-0.543926425143161,0.602847102861782,0.72793742641646,-8.19338506779105,"THIO_HUMAN",8,0.611737410897939,0.560046959718891,0.696654289844228,0.0183999999999962,"Non-significant",0.156982684254689,"TXN","Thioredoxin","THIO_HUMAN",-0.0183999999999962
0.0106500000000018,14.286425,0.476081010674428,0.648061577106688,0.762153605085605,-8.23137626811599,"PRS6B_HUMAN",39,-0.61157855154122,0.560146281373452,0.696670625071798,-0.0106500000000018,"Non-significant",0.156972500988577,"PSMC4","26S proteasome regulatory subunit 6B","PRS6B_HUMAN",0.0106500000000018
-0.0631499999999985,10.96415,-0.611965622232543,0.559298354856229,0.691889899342348,-8.15063161084068,"SIM20_HUMAN",2,0.611093999737032,0.560449296317893,0.696940255713466,0.0631499999999985,"Non-significant",0.156804449629473,"SMIM20","Small integral membrane protein 20","SIM20_HUMAN",-0.0631499999999985
0.2509975,6.46302375,0.619829415862225,0.554386726561507,0.687286489385991,-8.14539641360391,"ARL10_HUMAN",7,-0.609998438389709,0.561134765553977,0.697685326868604,-0.2509975,"Non-significant",0.156340410641334,"ARL10","ADP-ribosylation factor-like protein 10","ARL10_HUMAN",0.2509975
0.0386500000000005,9.4785575,0.814468809841151,0.441363008572909,0.59603862358251,-7.99731094428992,"PPWD1_HUMAN",27,-0.609263420528923,0.561594929226899,0.69812127413232,-0.0386500000000005,"Non-significant",0.156069127360322,"PPWD1","Peptidylprolyl isomerase domain and WD repeat-containing protein 1","PPWD1_HUMAN",0.0386500000000005
0.0276750000000003,10.5641125,0.579995140350096,0.579529029296468,0.709349885656093,-8.17129210594038,"ELOV5_HUMAN",4,-0.609162501829173,0.561658127636085,0.69812127413232,-0.0276750000000003,"Non-significant",0.156069127360322,"ELOVL5","Very long chain fatty acid elongase 5","ELOV5_HUMAN",0.0276750000000003
0.0319750000000028,10.0963125,0.584072604804712,0.576925655472741,0.706987579318704,-8.16871309412918,"CPN2_HUMAN",15,-0.608843083539818,0.561858185035578,0.698262562983176,-0.0319750000000028,"Non-significant",0.155981241827906,"CPN2","Carboxypeptidase N subunit 2","CPN2_HUMAN",0.0319750000000028
0.0351050000000015,9.36986,0.591567913698514,0.572157637264094,0.702211339573059,-8.16392943590623,"PROX1_HUMAN",24,-0.60865408113435,0.561976580518159,0.69830233671457,-0.0351050000000015,"Non-significant",0.155956504685969,"PROX1","Prospero homeobox protein 1","PROX1_HUMAN",0.0351050000000015
