logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BM1_vs_B1,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.0140800476074219,16.501839637756365,,0.8720524347322578,0.9948137518347976,,MDHC_HUMAN,8,,0.8720524347322578,0.9948137518347976,-0.0140800476074219,Non-significant,0.0022582198790929,MDH1,"Malate dehydrogenase, cytoplasmic",MDHC_HUMAN,P40925
-0.0177521705627441,9.20765781402588,,0.8722840800344046,0.9948137518347976,,ARAID_HUMAN,8,,0.8722840800344046,0.9948137518347976,0.0177521705627441,Non-significant,0.0022582198790929,ATRAID,All-trans retinoic acid-induced differentiation factor,ARAID_HUMAN,Q6UW56
-0.0069501399993896,12.52537858486175,,0.8724737503128361,0.9948137518347976,,PSME3_HUMAN,8,,0.8724737503128361,0.9948137518347976,0.0069501399993896,Non-significant,0.0022582198790929,PSME3,Proteasome activator complex subunit 3,PSME3_HUMAN,P61289
-0.0127756595611572,9.79707300662994,,0.8724859380085269,0.9948137518347976,,IRAK4_HUMAN,8,,0.8724859380085269,0.9948137518347976,0.0127756595611572,Non-significant,0.0022582198790929,IRAK4,Interleukin-1 receptor-associated kinase 4,IRAK4_HUMAN,Q9NWZ3
0.0406052668889361,6.90686986843745,,0.872515547480795,0.9948137518347976,,DDX52_HUMAN,7,,0.872515547480795,0.9948137518347976,-0.0406052668889361,Non-significant,0.0022582198790929,DDX52,Probable ATP-dependent RNA helicase DDX52,DDX52_HUMAN,Q9Y2R4
-0.0157737731933594,10.784782648086576,,0.8727053963640554,0.9948210507706582,,IKKA_HUMAN,8,,0.8727053963640554,0.9948210507706582,0.0157737731933594,Non-significant,0.0022550334776851,CHUK,Inhibitor of nuclear factor kappa-B kinase subunit alpha,IKKA_HUMAN,O15111
0.0407660007476807,8.597506880760193,,0.8728243631979776,0.9948210507706582,,PAQR9_HUMAN,8,,0.8728243631979776,0.9948210507706582,-0.0407660007476807,Non-significant,0.0022550334776851,PAQR9,Membrane progestin receptor epsilon,PAQR9_HUMAN,Q6ZVX9
0.024470329284668,8.37980055809021,,0.872937774764785,0.9948210507706582,,INT8_HUMAN,8,,0.872937774764785,0.9948210507706582,-0.024470329284668,Non-significant,0.0022550334776851,INTS8,Integrator complex subunit 8,INT8_HUMAN,Q75QN2
0.0136747360229492,13.9687933921814,,0.873008711709933,0.9948210507706582,,HEXA_HUMAN,8,,0.873008711709933,0.9948210507706582,-0.0136747360229492,Non-significant,0.0022550334776851,HEXA,Beta-hexosaminidase subunit alpha,HEXA_HUMAN,P06865
-0.036169171333313,6.116373598575592,,0.8731385834524042,0.9948303720868856,,CUED1_HUMAN,8,,0.8731385834524042,0.9948303720868856,0.036169171333313,Non-significant,0.0022509642260009,CUEDC1,CUE domain-containing protein 1,CUED1_HUMAN,Q9NWM3
-0.0127513408660889,12.782907128334047,,0.8736007901698501,0.9952182914769404,,GELS_HUMAN,8,,0.8736007901698501,0.9952182914769404,0.0127513408660889,Non-significant,0.0020816505245397,GSN,Gelsolin,GELS_HUMAN,P06396
0.0176687240600586,11.862984895706177,,0.8741997624314107,0.995761886286301,,TRIQK_HUMAN,8,,0.8741997624314107,0.995761886286301,-0.0176687240600586,Non-significant,0.0018445007682545,TRIQK,Triple QxxK/R motif-containing protein,TRIQK_HUMAN,Q629K1
-0.0384553670883179,7.54443794488907,,0.874362006805239,0.9958079417153564,,PYRD1_HUMAN,8,,0.874362006805239,0.9958079417153564,0.0384553670883179,Non-significant,0.0018244144841355,PYROXD1,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1,PYRD1_HUMAN,Q8WU10
0.0935275554656982,10.243429303169243,,0.8746495656164244,0.9958818422928568,,S10A8_HUMAN,8,,0.8746495656164244,0.9958818422928568,-0.0935275554656982,Non-significant,0.0017921859580967,S100A8,Protein S100-A8,S10A8_HUMAN,P05109
-0.0702174504597979,6.848221937815348,,0.8748666076719563,0.9958818422928568,,GNA12_HUMAN,6,,0.8748666076719563,0.9958818422928568,0.0702174504597979,Non-significant,0.0017921859580967,GNA12,Guanine nucleotide-binding protein subunit alpha-12,GNA12_HUMAN,Q03113
-0.0334806442260742,8.975050687789917,,0.8749197908086596,0.9958818422928568,,INT4_HUMAN,8,,0.8749197908086596,0.9958818422928568,0.0334806442260742,Non-significant,0.0017921859580967,INTS4,Integrator complex subunit 4,INT4_HUMAN,Q96HW7
0.0213189125061035,8.531329870223999,,0.8749673751860768,0.9958818422928568,,KDM3B_HUMAN,8,,0.8749673751860768,0.9958818422928568,-0.0213189125061035,Non-significant,0.0017921859580967,KDM3B,Lysine-specific demethylase 3B,KDM3B_HUMAN,Q7LBC6
-0.0044567584991455,14.2920809984207,,0.87510875731073,0.9958818422928568,,PP2AB_HUMAN,8,,0.87510875731073,0.9958818422928568,0.0044567584991455,Non-significant,0.0017921859580967,PPP2CB,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,PP2AB_HUMAN,P62714
0.0299910306930542,6.834322750568392,,0.8751578171292823,0.9958818422928568,,CATIN_HUMAN,8,,0.8751578171292823,0.9958818422928568,-0.0299910306930542,Non-significant,0.0017921859580967,CACTIN,Splicing factor Cactin,CATIN_HUMAN,Q8WUQ7
0.0113441944122314,9.814054369926453,,0.875292510177592,0.995896488615423,,TBCC_HUMAN,8,,0.875292510177592,0.995896488615423,-0.0113441944122314,Non-significant,0.0017857988848244,TBCC,Tubulin-specific chaperone C,TBCC_HUMAN,Q15814
0.0089554786682128,12.21013951301575,,0.8755806436831759,0.9960856891330312,,COX20_HUMAN,8,,0.8755806436831759,0.9960856891330312,-0.0089554786682128,Non-significant,0.0017032994107473,COX20,"Cytochrome c oxidase assembly protein COX20, mitochondrial",COX20_HUMAN,Q5RI15
-0.0375596284866333,8.38350647687912,,0.8757670165689495,0.9961590873036263,,MFS11_HUMAN,8,,0.8757670165689495,0.9961590873036263,0.0375596284866333,Non-significant,0.0016712989047224,MFSD11,UNC93-like protein MFSD11,MFS11_HUMAN,O43934
0.0069334506988525,9.467217326164246,,0.876038137944567,0.9963288505421306,,PPR18_HUMAN,8,,0.876038137944567,0.9963288505421306,-0.0069334506988525,Non-significant,0.0015972937009865,PPP1R18,Phostensin,PPR18_HUMAN,Q6NYC8
0.0154948234558105,9.99205183982848,,0.8763490143390302,0.9965437741301394,,ENPP7_HUMAN,8,,0.8763490143390302,0.9965437741301394,-0.0154948234558105,Non-significant,0.0015036197476095,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,ENPP7_HUMAN,Q6UWV6
0.0144624710083008,7.135671615600586,,0.8766135502758424,0.9967059490271226,,TTC5_HUMAN,8,,0.8766135502758424,0.9967059490271226,-0.0144624710083008,Non-significant,0.0014329495629355,TTC5,Tetratricopeptide repeat protein 5,TTC5_HUMAN,Q8N0Z6
-0.0114905834197998,9.634470820426944,,0.8774636355047203,0.9973911740291608,,TPC11_HUMAN,8,,0.8774636355047203,0.9973911740291608,0.0114905834197998,Non-significant,0.0011344791970546,TRAPPC11,Trafficking protein particle complex subunit 11,TPC11_HUMAN,Q7Z392
0.0091469287872314,15.902713656425476,,0.8774834586131451,0.9973911740291608,,HYOU1_HUMAN,8,,0.8774834586131451,0.9973911740291608,-0.0091469287872314,Non-significant,0.0011344791970546,HYOU1,Hypoxia up-regulated protein 1,HYOU1_HUMAN,Q9Y4L1
0.0072004795074462,8.700518250465395,,0.8775922266614976,0.9973911740291608,,TRI32_HUMAN,8,,0.8775922266614976,0.9973911740291608,-0.0072004795074462,Non-significant,0.0011344791970546,TRIM32,E3 ubiquitin-protein ligase TRIM32,TRI32_HUMAN,Q13049
0.0247055292129517,8.087599098682404,,0.8777042331456614,0.9973911740291608,,IFT20_HUMAN,8,,0.8777042331456614,0.9973911740291608,-0.0247055292129517,Non-significant,0.0011344791970546,IFT20,Intraflagellar transport protein 20 homolog,IFT20_HUMAN,Q8IY31
-0.0178775787353516,11.08398795127869,,0.8779331798337435,0.9975126817429956,,ROMO1_HUMAN,8,,0.8779331798337435,0.9975126817429956,0.0178775787353516,Non-significant,0.0010815742617719,ROMO1,Reactive oxygen species modulator 1,ROMO1_HUMAN,P60602
-0.0187921524047852,10.477162361145016,,0.8783157024409126,0.997808625271604,,ARMX3_HUMAN,8,,0.8783157024409126,0.997808625271604,0.0187921524047852,Non-significant,0.0009527462460331,ARMCX3,Armadillo repeat-containing X-linked protein 3,ARMX3_HUMAN,Q9UH62
-0.0209319591522217,8.775243163108826,,0.8786395045940423,0.9980377865855627,,CHM4C_HUMAN,8,,0.8786395045940423,0.9980377865855627,0.0209319591522217,Non-significant,0.0008530156315287,CHMP4C,Charged multivesicular body protein 4c,CHM4C_HUMAN,Q96CF2
-0.0234110355377197,8.486114144325256,,0.87906009710785,0.998129781799541,,BRAT1_HUMAN,8,,0.87906009710785,0.998129781799541,0.0234110355377197,Non-significant,0.0008129859121271,BRAT1,BRCA1-associated ATM activator 1,BRAT1_HUMAN,Q6PJG6
-0.0053601264953613,9.705563306808472,,0.8790717691598571,0.998129781799541,,ATG4A_HUMAN,8,,0.8790717691598571,0.998129781799541,0.0053601264953613,Non-significant,0.0008129859121271,ATG4A,Cysteine protease ATG4A,ATG4A_HUMAN,Q8WYN0
0.0202984809875488,11.590093135833726,,0.8791010719535889,0.998129781799541,,TSP4_HUMAN,8,,0.8791010719535889,0.998129781799541,-0.0202984809875488,Non-significant,0.0008129859121271,THBS4,Thrombospondin-4,TSP4_HUMAN,P35443
-0.0080854892730712,10.10407698154448,,0.8792088756866661,0.998129781799541,,PP12C_HUMAN,8,,0.8792088756866661,0.998129781799541,0.0080854892730712,Non-significant,0.0008129859121271,PPP1R12C,Protein phosphatase 1 regulatory subunit 12C,PP12C_HUMAN,Q9BZL4
-0.0090382099151611,9.42522132396698,,0.8793781998793772,0.9981833912821312,,TDRD7_HUMAN,8,,0.8793781998793772,0.9981833912821312,0.0090382099151611,Non-significant,0.0007896606114818,TDRD7,Tudor domain-containing protein 7,TDRD7_HUMAN,Q8NHU6
0.0045070648193359,12.477992534637458,,0.8796032838597451,0.9983002701032092,,HEMO_HUMAN,8,,0.8796032838597451,0.9983002701032092,-0.0045070648193359,Non-significant,0.0007388113828251,HPX,Hemopexin,HEMO_HUMAN,P02790
-0.0085716247558593,9.502170324325563,,0.8798911576061628,0.9984883694378652,,PPWD1_HUMAN,8,,0.8798911576061628,0.9984883694378652,0.0085716247558593,Non-significant,0.0006569894997126,PPWD1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1,PPWD1_HUMAN,Q96BP3
-0.0121994018554688,11.670891761779783,,0.8814779917606332,1.0,,UQCC2_HUMAN,8,,0.8814779917606332,1.0,0.0121994018554688,Non-significant,-0.0,UQCC2,Ubiquinol-cytochrome c reductase complex assembly factor 2,UQCC2_HUMAN,Q9BRT2
-0.0267238616943359,7.357067942619325,,0.8816409601373693,1.0,,MFSD9_HUMAN,8,,0.8816409601373693,1.0,0.0267238616943359,Non-significant,-0.0,MFSD9,Major facilitator superfamily domain-containing protein 9,MFSD9_HUMAN,Q8NBP5
-0.0095398426055908,11.545588135719306,,0.882030567110074,1.0,,FMC1_HUMAN,8,,0.882030567110074,1.0,0.0095398426055908,Non-significant,-0.0,FMC1,Protein FMC1 homolog,FMC1_HUMAN,Q96HJ9
0.0211148262023926,11.85448336601255,,0.8821579482843679,1.0,,TIM10_HUMAN,8,,0.8821579482843679,1.0,-0.0211148262023926,Non-significant,-0.0,TIMM10,Mitochondrial import inner membrane translocase subunit Tim10,TIM10_HUMAN,P62072
0.034226655960083,9.344725728034971,,0.8827695748768699,1.0,,JMY_HUMAN,8,,0.8827695748768699,1.0,-0.034226655960083,Non-significant,-0.0,JMY,Junction-mediating and -regulatory protein,JMY_HUMAN,Q8N9B5
0.0131099224090576,12.691977143287666,,0.8828056658412785,1.0,,RAP2A_HUMAN,8,,0.8828056658412785,1.0,-0.0131099224090576,Non-significant,-0.0,RAP2A,Ras-related protein Rap-2a,RAP2A_HUMAN,P10114
-0.0102531909942627,8.405598759651184,,0.8829963363177631,1.0,,MILK1_HUMAN,8,,0.8829963363177631,1.0,0.0102531909942627,Non-significant,-0.0,MICALL1,MICAL-like protein 1,MILK1_HUMAN,Q8N3F8
-0.0094690322875976,17.368401050567627,,0.8830015552842704,1.0,,PRDX3_HUMAN,8,,0.8830015552842704,1.0,0.0094690322875976,Non-significant,-0.0,PRDX3,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3_HUMAN,P30048
-0.0038261413574218,17.51653099060059,,0.883245899722062,1.0,,SCP2_HUMAN,8,,0.883245899722062,1.0,0.0038261413574218,Non-significant,-0.0,SCP2,Sterol carrier protein 2,SCP2_HUMAN,P22307
-0.0111024379730225,14.476196408271786,,0.8832634973707328,1.0,,GBB1_HUMAN,8,,0.8832634973707328,1.0,0.0111024379730225,Non-significant,-0.0,GNB1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,GBB1_HUMAN,P62873
0.0060248374938964,14.610182523727424,,0.8836004021634638,1.0,,ST1A3_HUMAN;ST1A4_HUMAN,8,,0.8836004021634638,1.0,-0.0060248374938964,Non-significant,-0.0,SULT1A3;SULT1A4,Sulfotransferase 1A3;Sulfotransferase 1A4,ST1A3_HUMAN;ST1A4_HUMAN,P0DMM9;P0DMN0
-0.121403217315674,6.650840282440185,,0.8840172651093611,1.0,,NTAQ1_HUMAN,4,,0.8840172651093611,1.0,0.121403217315674,Non-significant,-0.0,NTAQ1,Protein N-terminal glutamine amidohydrolase,NTAQ1_HUMAN,Q96HA8
-0.0206133524576826,6.856156031290693,,0.8842559110381354,1.0,,KDM6A_HUMAN,5,,0.8842559110381354,1.0,0.0206133524576826,Non-significant,-0.0,KDM6A,Lysine-specific demethylase 6A,KDM6A_HUMAN,O15550
0.0088922977447509,10.054512619972224,,0.8843132729215031,1.0,,MINY3_HUMAN,8,,0.8843132729215031,1.0,-0.0088922977447509,Non-significant,-0.0,MINDY3,Ubiquitin carboxyl-terminal hydrolase MINDY-3,MINY3_HUMAN,Q9H8M7
-0.0104832649230957,9.138731718063354,,0.8843277909096566,1.0,,ACYP1_HUMAN,8,,0.8843277909096566,1.0,0.0104832649230957,Non-significant,-0.0,ACYP1,Acylphosphatase-1,ACYP1_HUMAN,P07311
-0.0084896087646484,13.72109031677246,,0.8843563068658326,1.0,,CLIC4_HUMAN,8,,0.8843563068658326,1.0,0.0084896087646484,Non-significant,-0.0,CLIC4,Chloride intracellular channel protein 4,CLIC4_HUMAN,Q9Y696
-0.0386500358581543,6.392783164978024,,0.8847922122345778,1.0,,SCRN1_HUMAN,6,,0.8847922122345778,1.0,0.0386500358581543,Non-significant,-0.0,SCRN1,Secernin-1,SCRN1_HUMAN,Q12765
-0.0093073844909668,9.627201557159424,,0.8848768515137722,1.0,,SMCE1_HUMAN,8,,0.8848768515137722,1.0,0.0093073844909668,Non-significant,-0.0,SMARCE1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1,SMCE1_HUMAN,Q969G3
0.0173976421356201,11.21706044673917,,0.8849006808953912,1.0,,ARGAL_HUMAN,8,,0.8849006808953912,1.0,-0.0173976421356201,Non-significant,-0.0,ARHGEF10L,Rho guanine nucleotide exchange factor 10-like protein,ARGAL_HUMAN,Q9HCE6
-0.0145416259765625,8.647947788238525,,0.8851707553547773,1.0,,CRNL1_HUMAN,8,,0.8851707553547773,1.0,0.0145416259765625,Non-significant,-0.0,CRNKL1,Crooked neck-like protein 1,CRNL1_HUMAN,Q9BZJ0
0.0310571193695068,8.228944420814514,,0.8856247250404307,1.0,,TBCD9_HUMAN,8,,0.8856247250404307,1.0,-0.0310571193695068,Non-significant,-0.0,TBC1D9,TBC1 domain family member 9,TBCD9_HUMAN,Q6ZT07
-0.0221943855285645,9.900502204895025,,0.8857328495588617,1.0,,BOK_HUMAN,8,,0.8857328495588617,1.0,0.0221943855285645,Non-significant,-0.0,BOK,Bcl-2-related ovarian killer protein,BOK_HUMAN,Q9UMX3
-0.0205798149108887,11.6051139831543,,0.8859899715997323,1.0,,RBX1_HUMAN,8,,0.8859899715997323,1.0,0.0205798149108887,Non-significant,-0.0,RBX1,E3 ubiquitin-protein ligase RBX1,RBX1_HUMAN,P62877
-0.0314904451370239,6.601942956447601,,0.8860200682818465,1.0,,CCNT2_HUMAN,8,,0.8860200682818465,1.0,0.0314904451370239,Non-significant,-0.0,CCNT2,Cyclin-T2,CCNT2_HUMAN,O60583
0.0141704082489014,9.14730393886566,,0.8862995173065528,1.0,,PGM2L_HUMAN,8,,0.8862995173065528,1.0,-0.0141704082489014,Non-significant,-0.0,PGM2L1,"Glucose 1,6-bisphosphate synthase",PGM2L_HUMAN,Q6PCE3
-0.0084350109100341,10.48204886913299,,0.886376054461646,1.0,,SMYD2_HUMAN,8,,0.886376054461646,1.0,0.0084350109100341,Non-significant,-0.0,SMYD2,N-lysine methyltransferase SMYD2,SMYD2_HUMAN,Q9NRG4
0.0123825073242188,8.93716549873352,,0.8867806472615829,1.0,,CO6_HUMAN,8,,0.8867806472615829,1.0,-0.0123825073242188,Non-significant,-0.0,C6,Complement component C6,CO6_HUMAN,P13671
-0.0030364990234375,15.817347288131716,,0.8868990712320445,1.0,,6PGD_HUMAN,8,,0.8868990712320445,1.0,0.0030364990234375,Non-significant,-0.0,PGD,"6-phosphogluconate dehydrogenase, decarboxylating",6PGD_HUMAN,P52209
0.0125043392181396,9.049179196357723,,0.8870017061511336,1.0,,ACY2_HUMAN,8,,0.8870017061511336,1.0,-0.0125043392181396,Non-significant,-0.0,ASPA,Aspartoacylase,ACY2_HUMAN,P45381
0.005692720413208,14.984937310218823,,0.88715265806785,1.0,,ARK72_HUMAN,8,,0.88715265806785,1.0,-0.005692720413208,Non-significant,-0.0,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,ARK72_HUMAN,O43488
0.0233194033304844,7.107291936874389,,0.887712276645953,1.0,,IRF2_HUMAN,6,,0.887712276645953,1.0,-0.0233194033304844,Non-significant,-0.0,IRF2,Interferon regulatory factor 2,IRF2_HUMAN,P14316
-0.0097169876098632,17.87850904464721,,0.8877650498995955,1.0,,ATPB_HUMAN,8,,0.8877650498995955,1.0,0.0097169876098632,Non-significant,-0.0,ATP5F1B,"ATP synthase subunit beta, mitochondrial",ATPB_HUMAN,P06576
-0.0129005908966064,9.572217583656313,,0.8883714016353104,1.0,,TF3C5_HUMAN,8,,0.8883714016353104,1.0,0.0129005908966064,Non-significant,-0.0,GTF3C5,General transcription factor 3C polypeptide 5,TF3C5_HUMAN,Q9Y5Q8
-0.011685848236084,10.566441535949696,,0.8885099727989577,1.0,,ITPI2_HUMAN,8,,0.8885099727989577,1.0,0.011685848236084,Non-significant,-0.0,ITPRID2,Protein ITPRID2,ITPI2_HUMAN,P28290
-0.0323410828908282,6.241718093554178,,0.8888747644570447,1.0,,LRA25_HUMAN,7,,0.8888747644570447,1.0,0.0323410828908282,Non-significant,-0.0,FAM89B,Leucine repeat adapter protein 25,LRA25_HUMAN,Q8N5H3
0.0103273391723633,10.173629522323624,,0.8894808724918777,1.0,,SPNS1_HUMAN,8,,0.8894808724918777,1.0,-0.0103273391723633,Non-significant,-0.0,SPNS1,Protein spinster homolog 1,SPNS1_HUMAN,Q9H2V7
0.0121283531188965,14.67408084869385,,0.8895702805251329,1.0,,GSHB_HUMAN,8,,0.8895702805251329,1.0,-0.0121283531188965,Non-significant,-0.0,GSS,Glutathione synthetase,GSHB_HUMAN,P48637
-0.0143754482269287,11.32173764705659,,0.8895832345649134,1.0,,CANB1_HUMAN,8,,0.8895832345649134,1.0,0.0143754482269287,Non-significant,-0.0,PPP3R1,Calcineurin subunit B type 1,CANB1_HUMAN,P63098
-0.007270336151123,11.064905166625966,,0.8896827151257656,1.0,,PPME1_HUMAN,8,,0.8896827151257656,1.0,0.007270336151123,Non-significant,-0.0,PPME1,Protein phosphatase methylesterase 1,PPME1_HUMAN,Q9Y570
0.0059702396392822,11.952097773551944,,0.889875778897231,1.0,,NAA10_HUMAN,8,,0.889875778897231,1.0,-0.0059702396392822,Non-significant,-0.0,NAA10,N-alpha-acetyltransferase 10,NAA10_HUMAN,P41227
-0.0145866870880127,12.7060362100601,,0.8899229283102931,1.0,,CAV1_HUMAN,8,,0.8899229283102931,1.0,0.0145866870880127,Non-significant,-0.0,CAV1,Caveolin-1,CAV1_HUMAN,Q03135
-0.028586745262146,6.536230146884919,,0.8902164077083924,1.0,,PTPRS_HUMAN,8,,0.8902164077083924,1.0,0.028586745262146,Non-significant,-0.0,PTPRS,Receptor-type tyrosine-protein phosphatase S,PTPRS_HUMAN,Q13332
0.0181212425231934,8.460699081420898,,0.890221853926003,1.0,,ABITM_HUMAN,8,,0.890221853926003,1.0,-0.0181212425231934,Non-significant,-0.0,ABITRAM,Protein Abitram,ABITM_HUMAN,Q9NX38
-0.0163342952728271,9.909417986869808,,0.8903116772095431,1.0,,MFR1L_HUMAN,8,,0.8903116772095431,1.0,0.0163342952728271,Non-significant,-0.0,MTFR1L,Mitochondrial fission regulator 1-like,MFR1L_HUMAN,Q9H019
-0.008014440536499,13.596168398857117,,0.8903506554774392,1.0,,CLCB_HUMAN,8,,0.8903506554774392,1.0,0.008014440536499,Non-significant,-0.0,CLTB,Clathrin light chain B,CLCB_HUMAN,P09497
0.010190486907959,15.28663706779481,,0.8904595470779773,1.0,,C1QBP_HUMAN,8,,0.8904595470779773,1.0,-0.010190486907959,Non-significant,-0.0,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",C1QBP_HUMAN,Q07021
-0.0076644420623779,10.47391831874849,,0.8906478825789739,1.0,,NUP43_HUMAN,8,,0.8906478825789739,1.0,0.0076644420623779,Non-significant,-0.0,NUP43,Nucleoporin Nup43,NUP43_HUMAN,Q8NFH3
-0.0402095317840576,16.360550999641426,,0.8907643816362578,1.0,,MIF_HUMAN,8,,0.8907643816362578,1.0,0.0402095317840576,Non-significant,-0.0,MIF,Macrophage migration inhibitory factor,MIF_HUMAN,P14174
-0.0108335018157959,9.90219938755036,,0.8908613992197247,1.0,,NRBF2_HUMAN,8,,0.8908613992197247,1.0,0.0108335018157959,Non-significant,-0.0,NRBF2,Nuclear receptor-binding factor 2,NRBF2_HUMAN,Q96F24
0.0339547395706177,7.531711637973785,,0.8910544353191417,1.0,,MTSS1_HUMAN,8,,0.8910544353191417,1.0,-0.0339547395706177,Non-significant,-0.0,MTSS1,Protein MTSS 1,MTSS1_HUMAN,O43312
-0.0069811344146728,13.986115336418166,,0.8911352863799502,1.0,,NDUS2_HUMAN,8,,0.8911352863799502,1.0,0.0069811344146728,Non-significant,-0.0,NDUFS2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",NDUS2_HUMAN,O75306
