logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_D,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.145691633224487,7.29058039188385,,0.290594775556819,0.4527149025392247,,MY15B_HUMAN,8,,0.290594775556819,0.4527149025392247,0.145691633224487,Non-significant,0.3441752090964733,MYO15B,Unconventional myosin-XVB,MY15B_HUMAN,Q96JP2
-0.635914405186971,7.204641779263812,,0.026827235633654332,0.08116856376876343,,ZFP91_HUMAN,7,,0.026827235633654332,0.08116856376876343,0.635914405186971,Non-significant,1.0906121385569696,ZFP91,E3 ubiquitin-protein ligase ZFP91,ZFP91_HUMAN,Q96JP5
0.136506795883179,12.4502671957016,,0.0004359441608005268,0.004569008595330971,,CLMN_HUMAN,8,,0.0004359441608005268,0.004569008595330971,-0.136506795883179,Up,2.3401780249381012,CLMN,Calmin,CLMN_HUMAN,Q96JQ2
-0.289847254753113,7.491902530193329,,0.07654763675713681,0.17299596178428314,,S41A2_HUMAN,8,,0.07654763675713681,0.17299596178428314,0.289847254753113,Non-significant,0.7619640344161263,SLC41A2,Solute carrier family 41 member 2,S41A2_HUMAN,Q96JW4
-0.0212516784667969,8.937077760696411,,0.8416726739999695,0.9322193675354185,,SRAC1_HUMAN,8,,0.8416726739999695,0.9322193675354185,0.0212516784667969,Non-significant,0.030481878525955016,SERAC1,Protein SERAC1,SRAC1_HUMAN,Q96JX3
-0.107465505599976,13.30991661548616,,0.0022164223072675114,0.013722632872786095,,PDLI2_HUMAN,8,,0.0022164223072675114,0.013722632872786095,0.107465505599976,Down,1.862562555362276,PDLIM2,PDZ and LIM domain protein 2,PDLI2_HUMAN,Q96JY6
-0.0263302326202393,12.422988533973696,,0.6693838197071433,0.8039704913672187,,BT3L4_HUMAN,8,,0.6693838197071433,0.8039704913672187,0.0263302326202393,Non-significant,0.09475989114156003,BTF3L4,Transcription factor BTF3 homolog 4,BT3L4_HUMAN,Q96K17
-0.0948467254638672,9.390952825546263,,0.6194910426493793,0.7655245049153847,,RN170_HUMAN,8,,0.6194910426493793,0.7655245049153847,0.0948467254638672,Non-significant,0.11604090270681075,RNF170,E3 ubiquitin-protein ligase RNF170,RN170_HUMAN,Q96K19
0.16482949256897,9.711864590644836,,0.16882783043660698,0.3097745307350892,,ANCHR_HUMAN,8,,0.16882783043660698,0.3097745307350892,-0.16482949256897,Non-significant,0.5089542922447072,ZFYVE19,Abscission/NoCut checkpoint regulator,ANCHR_HUMAN,Q96K21
-0.220911979675293,9.602843999862671,,0.10156566015306322,0.21383072369947778,,S35E1_HUMAN,8,,0.10156566015306322,0.21383072369947778,0.220911979675293,Non-significant,0.6699298941949928,SLC35E1,Solute carrier family 35 member E1,S35E1_HUMAN,Q96K37
-0.371331930160522,10.034278750419613,,0.0008727871792136125,0.0073141897834612495,,TM87B_HUMAN,8,,0.0008727871792136125,0.0073141897834612495,0.371331930160522,Down,2.135833775083474,TMEM87B,Transmembrane protein 87B,TM87B_HUMAN,Q96K49
0.0502362251281738,11.68445467948914,,0.01291245475245822,0.04798561456527343,,UBP47_HUMAN,8,,0.01291245475245822,0.04798561456527343,-0.0502362251281738,Up,1.3188889386929121,USP47,Ubiquitin carboxyl-terminal hydrolase 47,UBP47_HUMAN,Q96K76
-0.050590991973877,11.203290224075324,,0.4772024146837908,0.6418435511823393,,CLP1L_HUMAN,8,,0.4772024146837908,0.6418435511823393,0.050590991973877,Non-significant,0.19257081794094144,CLPTM1L,Lipid scramblase CLPTM1L,CLP1L_HUMAN,Q96KA5
-0.23102331161499,8.747234344482422,,0.03927745707327502,0.10636611922134989,,ARL5B_HUMAN,8,,0.03927745707327502,0.10636611922134989,0.23102331161499,Non-significant,0.9731966857479513,ARL5B,ADP-ribosylation factor-like protein 5B,ARL5B_HUMAN,Q96KC2
-0.322088956832886,10.98683726787566,,7.3538676281691185e-06,0.0002690721139899733,,DNJC1_HUMAN,8,,7.3538676281691185e-06,0.0002690721139899733,0.322088956832886,Down,3.570131309177233,DNAJC1,DnaJ homolog subfamily C member 1,DNJC1_HUMAN,Q96KC8
-0.0475132465362549,8.803178906440735,,0.676975906637608,0.8099870202088123,,SMIM8_HUMAN,8,,0.676975906637608,0.8099870202088123,0.0475132465362549,Non-significant,0.09152194050018339,SMIM8,Small integral membrane protein 8,SMIM8_HUMAN,Q96KF7
-0.109144926071167,11.123946547508254,,0.09550682332751735,0.20418527462311917,,SCYL1_HUMAN,8,,0.09550682332751735,0.20418527462311917,0.109144926071167,Non-significant,0.6899755814485188,SCYL1,N-terminal kinase-like protein,SCYL1_HUMAN,Q96KG9
-0.295812129974365,8.576154947280884,,0.07198361053480444,0.16533925642275926,,LRAT2_HUMAN,8,,0.07198361053480444,0.16533925642275926,0.295812129974365,Non-significant,0.7816240198485561,LRATD2,Protein LRATD2,LRAT2_HUMAN,Q96KN1
0.0667619705200195,8.709576129913332,,0.6028871091892781,0.7522487065545953,,CNDP1_HUMAN,7,,0.6028871091892781,0.7522487065545953,-0.0667619705200195,Non-significant,0.12363855032990222,CNDP1,Beta-Ala-His dipeptidase,CNDP1_HUMAN,Q96KN2
-0.242713212966919,10.715035080909734,,0.0008518249769199478,0.0071753934522781546,,EXOC2_HUMAN,8,,0.0008518249769199478,0.0071753934522781546,0.242713212966919,Down,2.1441542800339155,EXOC2,Exocyst complex component 2,EXOC2_HUMAN,Q96KP1
-0.0497889518737793,17.22194218635556,,0.26941166037270897,0.4299829083341297,,CNDP2_HUMAN,8,,0.26941166037270897,0.4299829083341297,0.0497889518737793,Non-significant,0.36654880712669063,CNDP2,Cytosolic non-specific dipeptidase,CNDP2_HUMAN,Q96KP4
-0.166094541549683,11.52619302272795,,0.363097052381445,0.5307804526924171,,ASPP1_HUMAN,8,,0.363097052381445,0.5307804526924171,0.166094541549683,Non-significant,0.27508507948532807,PPP1R13B,Apoptosis-stimulating of p53 protein 1,ASPP1_HUMAN,Q96KQ4
0.0582131147384644,8.006002008914948,,0.8619857894505657,0.9457255284149505,,EHMT2_HUMAN,8,,0.8619857894505657,0.9457255284149505,-0.0582131147384644,Non-significant,0.024234887689833853,EHMT2,Histone-lysine N-methyltransferase EHMT2,EHMT2_HUMAN,Q96KQ7
-0.0821115970611572,10.780902743339546,,0.26712114351930094,0.427604066262467,,ZFR_HUMAN,8,,0.26712114351930094,0.427604066262467,0.0821115970611572,Non-significant,0.36895817355924937,ZFR,Zinc finger RNA-binding protein,ZFR_HUMAN,Q96KR1
0.0335121154785156,9.097938537597656,,0.7591129860089493,0.8740196678787027,,F210B_HUMAN,8,,0.7591129860089493,0.8740196678787027,-0.0335121154785156,Non-significant,0.05847879441927533,FAM210B,"Protein FAM210B, mitochondrial",F210B_HUMAN,Q96KR6
,,,1.0,1.0,,SUSD3_HUMAN,4,,1.0,1.0,,Non-significant,-0.0,SUSD3,Sushi domain-containing protein 3,SUSD3_HUMAN,Q96L08
-0.412867307662964,7.370621562004089,,0.0253661228495415,0.07790409254808339,,B3GT6_HUMAN,8,,0.0253661228495415,0.07790409254808339,0.412867307662964,Non-significant,1.1084397268670598,B3GALT6,"Beta-1,3-galactosyltransferase 6",B3GT6_HUMAN,Q96L58
-0.530056476593018,6.887706756591799,,0.09022733905052918,0.19561651757990292,,EP400_HUMAN,8,,0.09022733905052918,0.19561651757990292,0.530056476593018,Non-significant,0.708594476793111,EP400,E1A-binding protein p400,EP400_HUMAN,Q96L91
0.104278802871704,10.54734551906586,,0.009609125876646064,0.03867364876513919,,SNX27_HUMAN,8,,0.009609125876646064,0.03867364876513919,-0.104278802871704,Up,1.4125848513608639,SNX27,Sorting nexin-27,SNX27_HUMAN,Q96L92
0.276372313499451,6.9233906865119925,,0.2955369518727341,0.45901110582290927,,KI16B_HUMAN,8,,0.2955369518727341,0.45901110582290927,-0.276372313499451,Non-significant,0.338176806534074,KIF16B,Kinesin-like protein KIF16B,KI16B_HUMAN,Q96L93
0.0119014978408813,7.071363985538482,,0.9181226804292144,0.9832377641475984,,IFT74_HUMAN,8,,0.9181226804292144,0.9832377641475984,-0.0119014978408813,Non-significant,0.007341449440202873,IFT74,Intraflagellar transport protein 74 homolog,IFT74_HUMAN,Q96LB3
-0.261899471282959,10.09125351905823,,0.0017226436284440841,0.011579914382797249,,TRI47_HUMAN,8,,0.0017226436284440841,0.011579914382797249,0.261899471282959,Down,1.9362946515944348,TRIM47,E3 ubiquitin-protein ligase TRIM47,TRI47_HUMAN,Q96LD4
-0.0224196910858154,9.577646136283875,,0.7283889468231687,0.850291119884913,,SENP8_HUMAN,8,,0.7283889468231687,0.850291119884913,0.0224196910858154,Non-significant,0.07043235650514972,SENP8,Sentrin-specific protease 8,SENP8_HUMAN,Q96LD8
-0.127110004425049,12.78861141204835,,0.3337449404473271,0.5014476219656357,,CNO6L_HUMAN,8,,0.3337449404473271,0.5014476219656357,0.127110004425049,Non-significant,0.2997744239183093,CNOT6L,CCR4-NOT transcription complex subunit 6-like,CNO6L_HUMAN,Q96LI5
0.255068063735962,13.65188705921174,,0.00024857243094140335,0.003127869756012659,,DHRS1_HUMAN,8,,0.00024857243094140335,0.003127869756012659,-0.255068063735962,Up,2.5047513391872056,DHRS1,Dehydrogenase/reductase SDR family member 1,DHRS1_HUMAN,Q96LJ7
-0.159168243408203,9.004398584365841,,0.03978115623141414,0.1073380370320817,,DJC30_HUMAN,8,,0.03978115623141414,0.1073380370320817,0.159168243408203,Non-significant,0.9692463512320486,DNAJC30,"DnaJ homolog subfamily C member 30, mitochondrial",DJC30_HUMAN,Q96LL9
-0.265606164932251,9.920598626136787,,0.0623353504893901,0.14899572826945165,,UB2E2_HUMAN,8,,0.0623353504893901,0.14899572826945165,0.265606164932251,Non-significant,0.826826182699131,UBE2E2,Ubiquitin-conjugating enzyme E2 E2,UB2E2_HUMAN,Q96LR5
0.0951837301254272,7.200844943523408,,0.639064227724636,0.7805466915618158,,CI072_HUMAN,8,,0.639064227724636,0.7805466915618158,-0.0951837301254272,Non-significant,0.10760111274104614,C9orf72,Guanine nucleotide exchange factor C9orf72,CI072_HUMAN,Q96LT7
-0.037971218427022,6.48417947689692,,0.8576631469793594,0.942885978221612,,RNPC3_HUMAN,7,,0.8576631469793594,0.942885978221612,0.037971218427022,Non-significant,0.025540822663711653,RNPC3,RNA-binding region-containing protein 3,RNPC3_HUMAN,Q96LT9
-0.0959995985031128,7.202192723751067,,0.6656516574633348,0.8018501425551826,,IMP1L_HUMAN,7,,0.6656516574633348,0.8018501425551826,0.0959995985031128,Non-significant,0.09590678925022064,IMMP1L,Mitochondrial inner membrane protease subunit 1,IMP1L_HUMAN,Q96LU5
-0.160176038742065,11.11486089229585,,0.005730201609993696,0.02641269865906648,,CAR19_HUMAN,8,,0.005730201609993696,0.02641269865906648,0.160176038742065,Down,1.5781872234479353,CARD19,Caspase recruitment domain-containing protein 19,CAR19_HUMAN,Q96LW7
0.181033372879028,12.191669106483467,,0.0018922139073032599,0.012363070673197741,,RMD2_HUMAN,8,,0.0018922139073032599,0.012363070673197741,-0.181033372879028,Up,1.9078736481146372,RMDN2,Regulator of microtubule dynamics protein 2,RMD2_HUMAN,Q96LZ7
-0.0940778255462646,13.167105317115775,,0.012287177335804832,0.04627697182270328,,PRRC1_HUMAN,8,,0.012287177335804832,0.04627697182270328,0.0940778255462646,Down,1.3346350672595562,PRRC1,Protein PRRC1,PRRC1_HUMAN,Q96M27
-0.048814058303833,11.04758203029634,,0.07816105466495195,0.1758623729961419,,FGD4_HUMAN,8,,0.07816105466495195,0.1758623729961419,0.048814058303833,Non-significant,0.7548270709926773,FGD4,"FYVE, RhoGEF and PH domain-containing protein 4",FGD4_HUMAN,Q96M96
0.891612927118937,6.098111351331074,,0.03419071581053147,0.09666820274586463,,KICS2_HUMAN,5,,0.03419071581053147,0.09666820274586463,-0.891612927118937,Non-significant,1.0147163557301635,KICS2,KICSTOR subunit 2,KICS2_HUMAN,Q96MD2
0.158438444137573,8.71287977695465,,0.11448505789215943,0.23343614955055464,,FXL18_HUMAN,8,,0.11448505789215943,0.23343614955055464,-0.158438444137573,Non-significant,0.6318318889304827,FBXL18,F-box/LRR-repeat protein 18,FXL18_HUMAN,Q96ME1
0.166094382603963,7.011155168215437,,0.5962228436667436,0.746216587453358,,CQ10A_HUMAN,5,,0.5962228436667436,0.746216587453358,-0.166094382603963,Non-significant,0.12713510136943862,COQ10A,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial",CQ10A_HUMAN,Q96MF6
-0.0489382743835449,7.69490337371826,,0.6933480679344267,0.8234139449369816,,NSE2_HUMAN,8,,0.6933480679344267,0.8234139449369816,0.0489382743835449,Non-significant,0.08438178227671735,NSMCE2,E3 SUMO-protein ligase NSE2,NSE2_HUMAN,Q96MF7
-0.325603723526001,8.115896582603455,,0.010428337847703407,0.04097959846273425,,NSE3_HUMAN,8,,0.010428337847703407,0.04097959846273425,0.325603723526001,Down,1.3874323013343637,NSMCE3,Non-structural maintenance of chromosomes element 3 homolog,NSE3_HUMAN,Q96MG7
0.114776849746704,10.502494931221,,0.19299803878497623,0.3415901906344033,,PCMD1_HUMAN,8,,0.19299803878497623,0.3415901906344033,-0.114776849746704,Non-significant,0.4664946093370078,PCMTD1,Protein-L-isoaspartate O-methyltransferase domain-containing protein 1,PCMD1_HUMAN,Q96MG8
-0.0597144365310669,6.577794373035431,,0.7069848581400581,0.8318549110063541,,HEXI2_HUMAN,8,,0.7069848581400581,0.8318549110063541,0.0597144365310669,Non-significant,0.07995241510844277,HEXIM2,Protein HEXIM2,HEXI2_HUMAN,Q96MH2
-0.0870795249938965,8.97900652885437,,0.42020724050576597,0.5882179981260113,,DIESL_HUMAN,8,,0.42020724050576597,0.5882179981260113,0.0870795249938965,Non-significant,0.23046169120734666,TMEM68,DGAT1/2-independent enzyme synthesizing storage lipids,DIESL_HUMAN,Q96MH6
0.0503944158554077,7.382360041141508,,0.7669541844528613,0.878285624213536,,FA20A_HUMAN,8,,0.7669541844528613,0.878285624213536,-0.0503944158554077,Non-significant,0.05636422572541792,FAM20A,Pseudokinase FAM20A,FA20A_HUMAN,Q96MK3
-0.0609257221221924,7.234992861747742,,0.7065379971032618,0.8314491020897672,,GL1D1_HUMAN,8,,0.7065379971032618,0.8314491020897672,0.0609257221221924,Non-significant,0.0801643313610221,GLT1D1,Glycosyltransferase 1 domain-containing protein 1,GL1D1_HUMAN,Q96MS3
-0.637301325798035,7.77969127893448,,0.02131040998134581,0.06889971569702368,,YTDC1_HUMAN,8,,0.02131040998134581,0.06889971569702368,0.637301325798035,Non-significant,1.1617825701311049,YTHDC1,YTH domain-containing protein 1,YTDC1_HUMAN,Q96MU7
0.190805912017822,10.69908094406126,,0.126232803548737,0.25031670236780196,,TLCD4_HUMAN,8,,0.126232803548737,0.25031670236780196,-0.190805912017822,Non-significant,0.6015101711502153,TLCD4,TLC domain-containing protein 4,TLCD4_HUMAN,Q96MV1
-0.0030391216278076,9.110530257225038,,0.9579020760597378,1.0,,CCD43_HUMAN,8,,0.9579020760597378,1.0,0.0030391216278076,Non-significant,-0.0,CCDC43,Coiled-coil domain-containing protein 43,CCD43_HUMAN,Q96MW1
-0.0370423793792725,9.8342787027359,,0.4610370670472527,0.6270719340622684,,COG8_HUMAN,8,,0.4610370670472527,0.6270719340622684,0.0370423793792725,Non-significant,0.20268263656263755,COG8,Conserved oligomeric Golgi complex subunit 8,COG8_HUMAN,Q96MW5
-0.106930494308472,9.30726945400238,,0.16293154036693436,0.30159904203223215,,DAA10_HUMAN,8,,0.16293154036693436,0.30159904203223215,0.106930494308472,Non-significant,0.5205700422478078,DNAAF10,Dynein axonemal assembly factor 10,DAA10_HUMAN,Q96MX6
,,,1.0,1.0,,INT15_HUMAN,2,,1.0,1.0,,Non-significant,-0.0,INTS15,Integrator complex subunit 15,INT15_HUMAN,Q96N11
0.682391881942749,6.183101534843445,,0.43864427137553086,0.6064268207521327,,AP4AT_HUMAN,5,,0.43864427137553086,0.6064268207521327,-0.682391881942749,Non-significant,0.21722159918493333,TEPSIN,AP-4 complex accessory subunit Tepsin,AP4AT_HUMAN,Q96N21
0.0691816806793213,10.687322735786434,,0.6691171563192065,0.8037686052779627,,TTC14_HUMAN,8,,0.6691171563192065,0.8037686052779627,-0.0691816806793213,Non-significant,0.09486896109598321,TTC14,Tetratricopeptide repeat protein 14,TTC14_HUMAN,Q96N46
0.287585496902466,9.83794224262237,,0.0017514136571348108,0.011700594959103383,,MBOA7_HUMAN,8,,0.0017514136571348108,0.011700594959103383,-0.287585496902466,Up,1.9317920544174176,MBOAT7,Lysophospholipid acyltransferase 7,MBOA7_HUMAN,Q96N66
-0.283962488174438,10.266884207725525,,5.0760913550161634e-05,0.0010558787986939234,,DOCK7_HUMAN,8,,5.0760913550161634e-05,0.0010558787986939234,0.283962488174438,Down,2.976385930362189,DOCK7,Dedicator of cytokinesis protein 7,DOCK7_HUMAN,Q96N67
0.146877527236938,11.091594815254226,,0.028002618122847486,0.08366923714682975,,HUTU_HUMAN,8,,0.028002618122847486,0.08366923714682975,-0.146877527236938,Non-significant,1.0774341906704687,UROC1,Urocanate hydratase,HUTU_HUMAN,Q96N76
-0.389567136764526,10.063145279884338,,5.1097109525185195e-05,0.0010601675090797966,,RILP_HUMAN,8,,5.1097109525185195e-05,0.0010601675090797966,0.389567136764526,Down,2.974625509714929,RILP,Rab-interacting lysosomal protein,RILP_HUMAN,Q96NA2
0.131952285766602,12.710491180419929,,0.04853316652344457,0.12444636472709655,,SFXN2_HUMAN,8,,0.04853316652344457,0.12444636472709655,-0.131952285766602,Non-significant,0.9050177852909947,SFXN2,Sideroflexin-2,SFXN2_HUMAN,Q96NB2
-0.0922077894210815,7.915332973003389,,0.6093906214870765,0.7575805957624061,,ZN830_HUMAN,8,,0.6093906214870765,0.7575805957624061,0.0922077894210815,Non-significant,0.12057115763365812,ZNF830,Zinc finger protein 830,ZN830_HUMAN,Q96NB3
0.0375139713287354,10.14251720905304,,0.6435168893606528,0.7837545505372311,,ZMAT2_HUMAN,8,,0.6435168893606528,0.7837545505372311,-0.0375139713287354,Non-significant,0.10581992460783392,ZMAT2,Zinc finger matrin-type protein 2,ZMAT2_HUMAN,Q96NC0
-0.178752899169922,11.340600728988651,,0.0005975415980903633,0.005613311279756708,,F210A_HUMAN,8,,0.0005975415980903633,0.005613311279756708,0.178752899169922,Down,2.2507808738087838,FAM210A,Protein FAM210A,F210A_HUMAN,Q96ND0
0.0852043628692627,8.451243281364444,,0.4615059836267444,0.627395763669969,,CC115_HUMAN,8,,0.4615059836267444,0.627395763669969,-0.0852043628692627,Non-significant,0.2024584180912024,CCDC115,Coiled-coil domain-containing protein 115,CC115_HUMAN,Q96NT0
-0.725054860115051,7.539524972438815,,0.11245361853326322,0.2300418478475234,,NP1L5_HUMAN,8,,0.11245361853326322,0.2300418478475234,0.725054860115051,Non-significant,0.6381931525211929,NAP1L5,Nucleosome assembly protein 1-like 5,NP1L5_HUMAN,Q96NT1
-0.0403866767883301,9.066347599029541,,0.7795327746539112,0.8875033284316214,,PCFT_HUMAN,8,,0.7795327746539112,0.8875033284316214,0.0403866767883301,Non-significant,0.051830009521571435,SLC46A1,Proton-coupled folate transporter,PCFT_HUMAN,Q96NT5
0.172239065170288,12.389980673789985,,0.0004000909071554228,0.004343828991557159,,HUTI_HUMAN,8,,0.0004000909071554228,0.004343828991557159,-0.172239065170288,Up,2.3621272804461344,AMDHD1,Probable imidazolonepropionase,HUTI_HUMAN,Q96NU7
-0.418981075286865,6.80711567401886,,0.048413676861304815,0.12433547122112738,,ANR27_HUMAN,8,,0.048413676861304815,0.12433547122112738,0.418981075286865,Non-significant,0.9054049553649466,ANKRD27,Ankyrin repeat domain-containing protein 27,ANR27_HUMAN,Q96NW4
-0.201293150583902,8.21290961901347,,0.4887067087240574,0.6532646726124531,,LRRC7_HUMAN,5,,0.4887067087240574,0.6532646726124531,0.201293150583902,Non-significant,0.18491082704562511,LRRC7,Leucine-rich repeat-containing protein 7,LRRC7_HUMAN,Q96NW7
-0.16795015335083,9.82358264923096,,0.11478018762374895,0.23386248123039705,,PRAP1_HUMAN,8,,0.11478018762374895,0.23386248123039705,0.16795015335083,Non-significant,0.6310394468594347,PRAP1,Proline-rich acidic protein 1,PRAP1_HUMAN,Q96NZ9
-0.326042413711548,8.675621390342712,,0.031200296039655816,0.09024732667873483,,NSUN5_HUMAN,8,,0.031200296039655816,0.09024732667873483,0.326042413711548,Non-significant,1.0445656539748744,NSUN5,28S rRNA (cytosine-C(5))-methyltransferase,NSUN5_HUMAN,Q96P11
-0.10845422744751,9.220185279846191,,0.10622482003314161,0.2206991259069072,,RPR1A_HUMAN,8,,0.10622482003314161,0.2206991259069072,0.10845422744751,Non-significant,0.6561993868861864,RPRD1A,Regulation of nuclear pre-mRNA domain-containing protein 1A,RPR1A_HUMAN,Q96P16
-0.112801790237427,8.677505612373352,,0.25176439445150933,0.41041320918784624,,AGAP3_HUMAN,8,,0.25176439445150933,0.41041320918784624,0.112801790237427,Non-significant,0.3867786698624358,AGAP3,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",AGAP3_HUMAN,Q96P47
-0.04587721824646,8.966037392616272,,0.5107167805521099,0.6722170506250047,,ARAP1_HUMAN,8,,0.5107167805521099,0.6722170506250047,0.04587721824646,Non-significant,0.1724904759509823,ARAP1,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",ARAP1_HUMAN,Q96P48
-0.145558476448059,7.34945720434189,,0.47206932840380006,0.6381388103124314,,ACAP3_HUMAN,8,,0.47206932840380006,0.6381388103124314,0.145558476448059,Non-significant,0.19508484166193268,ACAP3,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3",ACAP3_HUMAN,Q96P50
