"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.00946235656737571,18.6553382873535,-0.246885053142061,0.811729450131253,0.942480453143365,-6.24333322172215,"Q9H019;E9PLU1;E9PPQ0;E9PRK5;C9JF50;E9PPF9;E9PLD2",8,-0.231475589524081,0.822297492223089,0.943154259723174,0.00946235656737571,"Non-significant",0.0254172694391656,"MTFR1L","Mitochondrial fission regulator 1-like","Q9H019;E9PLU1;E9PPQ0;E9PRK5;C9JF50;E9PPF9;E9PLD2"
-0.0276851654052734,19.777735710144,-0.220620524838785,0.83137186417258,0.946216025589814,-6.25001226534047,"P02652;V9GYC1;V9GYM3;V9GYE3;V9GYS1;V9GYG9",5,-0.229346470278094,0.823900269193521,0.94367835827303,0.0276851654052734,"Non-significant",0.0251760046742267,"APOA2","Apolipoprotein A-II","P02652;V9GYC1;V9GYM3;V9GYE3;V9GYS1;V9GYG9"
0.0100893974303986,17.4107201099396,0.215534478087221,0.835190889930914,0.947723807949381,-6.25122012831758,"Q96PV6;A0A087WUE4;A0A0G2JNN3;C9JMY0",13,0.228804170645842,0.824308645175099,0.943845850517712,-0.0100893974303986,"Non-significant",0.0250989291511907,"LENG8","Leukocyte receptor cluster member 8","Q96PV6;A0A087WUE4;A0A0G2JNN3;C9JMY0"
-0.0445909500121999,16.1193308830261,-0.230371710249346,0.8240634649145,0.945597194220005,-6.24761882449173,"Q9UQ88;Q5QPR4;Q5QPR3",2,-0.228929211127477,0.824214479089655,0.943845850517712,0.0445909500121999,"Non-significant",0.0250989291511907,"CDK11A","Cyclin-dependent kinase 11A","Q9UQ88;Q5QPR4;Q5QPR3"
0.0182309150695765,16.7075798511505,0.225255284415246,0.827895906919429,0.945597194220005,-6.24888738097394,"Q96GM5;F8VRQ4;F8VZ70;F8VUB0",6,0.228158766599518,0.824794736594712,0.944102193326741,-0.0182309150695765,"Non-significant",0.0249809934182835,"SMARCD1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1","Q96GM5;F8VRQ4;F8VZ70;F8VUB0"
0.0118765830993439,17.6340425014496,0.213610777376699,0.836636601764998,0.947723807949381,-6.25166973260222,"Q9Y2X7;A0A0C4DGN6;J3QRU8;J3QLH1",13,0.228252281560913,0.824724300104665,0.944102193326741,-0.011876583099351,"Non-significant",0.0249809934182835,"GIT1","ARF GTPase-activating protein GIT1","Q9Y2X7;A0A0C4DGN6;J3QRU8;J3QLH1"
0.0219421386718714,17.0152354240417,0.235837842914222,0.819974702162398,0.9441189870723,-6.24623255585629,"A9UHW6;J3KSU6;J3QRZ6;A0A3B3IU65;J3KSB8;J3QKW3;J3QLD1;J3QLJ5",4,0.227426154035035,0.825346605966279,0.944348879170407,-0.021942138671875,"Non-significant",0.0248675308003343,"MIF4GD","MIF4G domain-containing protein","A9UHW6;J3KSU6;J3QRZ6;A0A3B3IU65;J3KSB8;J3QKW3;J3QLD1;J3QLJ5"
0.0250906944274973,16.9468100070953,0.297771325047193,0.774092076830507,0.932725972888621,-6.22829926035894,"P13284",2,0.227176337016438,0.825534813828317,0.944348879170407,-0.0250906944275009,"Non-significant",0.0248675308003343,"IFI30","Gamma-interferon-inducible lysosomal thiol reductase","P13284"
-0.0137257575988841,17.9172351360321,-0.256663010486325,0.804452588388838,0.93978206136089,-6.24065820287227,"Q6DKK2",5,-0.227280539661645,0.825456307900656,0.944348879170407,0.013725757598877,"Non-significant",0.0248675308003343,"TTC19","Tetratricopeptide repeat protein 19, mitochondrial","Q6DKK2"
-0.0400838851929031,18.1636266708374,-0.213405196086515,0.836791141291871,0.947723807949381,-6.25171754538107,"Q9UII2",5,-0.227186045186207,0.82552749963835,0.944348879170407,0.0400838851929031,"Non-significant",0.0248675308003343,"ATP5IF1","ATPase inhibitor, mitochondrial","Q9UII2"
0.0388994216919016,15.736946105957,0.274530679537863,0.791208801922882,0.937274712254446,-6.23550682591092,"Q8NDA8;E9PHY8",1,0.226587771386024,0.825978275873576,0.944706093482469,-0.0388994216918999,"Non-significant",0.0247032833764315,"MROH1","Maestro heat-like repeat-containing protein family member 1","Q8NDA8;E9PHY8"
0.00964164733885298,17.5698194503784,0.28240945218758,0.785391820953316,0.936079236099213,-6.23312751705814,"Q8TEQ8",6,0.226002334478241,0.826419445579272,0.945060572910329,-0.00964164733885298,"Non-significant",0.0245403548371455,"PIGO","GPI ethanolamine phosphate transferase 3","Q8TEQ8"
-0.01898193359375,17.5407209396362,-0.216991004661866,0.834096721353049,0.947723807949381,-6.25087706470184,"O75592;A0A499FJI4",7,-0.225703983316657,0.826644299990952,0.945167609437098,0.01898193359375,"Non-significant",0.0244911699044247,"MYCBP2","E3 ubiquitin-protein ligase MYCBP2","O75592;A0A499FJI4"
-0.0218396186828507,18.033605337143,-0.354145095860152,0.733140412516446,0.915568111622053,-6.20845299156183,"O00399;E5RIK5;E5RGW9;E5RK00;E5RFU3",2,-0.225217574860939,0.827010921058393,0.945413955418845,0.0218396186828507,"Non-significant",0.0243779912898587,"DCTN6","Dynactin subunit 6","O00399;E5RIK5;E5RGW9;E5RK00;E5RFU3"
0.0104746818541983,17.3562610149384,0.213320305911192,0.836854957150397,0.947723807949381,-6.25173727533453,"Q12770",12,0.224860280592225,0.827280253146065,0.945413955418845,-0.0104746818541983,"Non-significant",0.0243779912898587,"SCAP","Sterol regulatory element-binding protein cleavage-activating protein","Q12770"
-0.00485181808468482,20.4643008708954,-0.208298729491579,0.840632211419107,0.949416483883966,-6.25289058395313,"Q6P2I3;Q96GK7;C9JGM0",16,-0.224823761806633,0.827307782733297,0.945413955418845,0.00485181808467772,"Non-significant",0.0243779912898587,"FAHD2A","Fumarylacetoacetate hydrolase domain-containing protein 2A","Q6P2I3;Q96GK7;C9JGM0"
0.0339655876159739,16.0187575817108,0.224072723378818,0.828782413433649,0.945597194220005,-6.24917658700931,"Q7Z698;C9JG63;C9J623;H7C3Y6",3,0.224373157825662,0.827647489926455,0.945413955418845,-0.0339655876159739,"Non-significant",0.0243779912898587,"SPRED2","Sprouty-related, EVH1 domain-containing protein 2","Q7Z698;C9JG63;C9J623;H7C3Y6"
0.0357754230499268,16.2835701704025,0.237597284149469,0.818659866218108,0.94378087638813,-6.24577953412634,"Q86YD1;M0QY25;M0QYH6",2,0.224481344204282,0.827565925495392,0.945413955418845,-0.0357754230499268,"Non-significant",0.0243779912898587,"PTOV1","Prostate tumor-overexpressed gene 1 protein","Q86YD1;M0QY25;M0QYH6"
-0.00956153869629617,17.8379859924317,-0.236146758969474,0.819743803591929,0.9441189870723,-6.24615325591203,"Q9UNK0;I3L305",8,-0.224400321142556,0.827627010612465,0.945413955418845,0.00956153869629972,"Non-significant",0.0243779912898587,"STX8","Syntaxin-8","Q9UNK0;I3L305"
-0.0324687957763459,16.7654314041138,-0.225140451749353,0.827981979538907,0.945597194220005,-6.24891553013777,"Q15528;E9PGW7;Q5T8T8;E7EN96;Q5T8T7",3,-0.22369106298217,0.828161788880736,0.945701402113888,0.0324687957763494,"Non-significant",0.0242459670704345,"MED22","Mediator of RNA polymerase II transcription subunit 22","Q15528;E9PGW7;Q5T8T8;E7EN96;Q5T8T7"
0.0167140960693253,17.7646698951721,0.209402529565958,0.839801541403192,0.94906053827381,-6.25263940016087,"Q9H0T7;C9J0T6;H7C1P7",11,0.223849953264837,0.828041977956001,0.945701402113888,-0.0167140960693253,"Non-significant",0.0242459670704345,"RAB17","Ras-related protein Rab-17","Q9H0T7;C9J0T6;H7C1P7"
-0.0420987606048548,14.9806553125381,-0.22493449369764,0.828136361315171,0.945597194220005,-6.24896598160069,"O15063;A0A0G2JQ76",2,-0.222270274944477,0.829233340951977,0.946474764335899,0.0420987606048513,"Non-significant",0.0238909610512392,"GARRE1","Granule associated Rac and RHOG effector protein 1","O15063;A0A0G2JQ76"
-0.00890970230102894,19.1375987529755,-0.221567458571994,0.830661358167724,0.945872649541127,-6.24978431347185,"P56962",10,-0.222292908863022,0.829216267603333,0.946474764335899,0.00890970230102539,"Non-significant",0.0238909610512392,"STX17","Syntaxin-17","P56962"
0.015836715698228,17.6323552131653,0.213993574644996,0.836348865891682,0.947723807949381,-6.25158058295919,"Q6I9Y2",8,0.222445887974413,0.82910087401077,0.946474764335899,-0.0158367156982244,"Non-significant",0.0238909610512392,"THOC7","THO complex subunit 7 homolog","Q6I9Y2"
0.00937652587892401,23.1831269264221,0.196157315493018,0.849783285349637,0.953066976574035,-6.25556690841068,"P00505",40,0.221906666955789,0.829507632884195,0.94651503787874,-0.00937652587892757,"Non-significant",0.0238724817362374,"GOT2","Aspartate aminotransferase, mitochondrial","P00505"
-0.012457370758078,16.5916607379913,-0.259805495988674,0.802118240906307,0.939119089652734,-6.23977683514484,"P10588;P24468",5,-0.221196473614499,0.830043446258598,0.94651503787874,0.012457370758078,"Non-significant",0.0238724817362374,"NR2F6","Nuclear receptor subfamily 2 group F member 6","P10588;P24468"
0.00711679458612835,20.6829144954681,0.191912704397491,0.852988370194887,0.954228710646831,-6.25646505018726,"P50895;A0A087WXM8",32,0.221178141004722,0.830057278739653,0.94651503787874,-0.0071167945861248,"Non-significant",0.0238724817362374,"BCAM","Basal cell adhesion molecule","P50895;A0A087WXM8"
0.00674867630004883,21.8392221927643,0.210364263820005,0.839077960333662,0.948987025657719,-6.25241947628492,"P68036;A0A1B0GUS4",14,0.221627914300935,0.829717929822899,0.94651503787874,-0.00674867630004883,"Non-significant",0.0238724817362374,"UBE2L3","Ubiquitin-conjugating enzyme E2 L3","P68036;A0A1B0GUS4"
0.0426828861236537,16.4273582696915,0.213746851342986,0.83653431648205,0.947723807949381,-6.25163806039265,"Q9UJX0",3,0.221179746112183,0.83005606763745,0.94651503787874,-0.0426828861236501,"Non-significant",0.0238724817362374,"OSGIN1","Oxidative stress-induced growth inhibitor 1","Q9UJX0"
-0.016204357147231,19.7849400043488,-0.232516415807462,0.822458488124498,0.945250014517028,-6.24707872119171,"Q9Y6B6;D6RDB2;D6R9R5;D6RD69;Q9H029",5,-0.221749459706606,0.829626231608529,0.94651503787874,0.0162043571472239,"Non-significant",0.0238724817362374,"SAR1B","GTP-binding protein SAR1b","Q9Y6B6;D6RDB2;D6R9R5;D6RD69;Q9H029"
0.0051689147949503,19.4893021583557,0.181337464827047,0.860986384235018,0.957902426048952,-6.25861811327087,"Q9UBC2;M0R165;M0R2S2",35,0.220594152950824,0.830497947028921,0.946867592868154,-0.00516891479494674,"Non-significant",0.0237107471921964,"EPS15L1","Epidermal growth factor receptor substrate 15-like 1","Q9UBC2;M0R165;M0R2S2"
0.00804567337034712,19.0883686542511,0.212716765417706,0.837308703936829,0.947752883975215,-6.25187732520784,"O14763",12,0.219888775950407,0.831030297444574,0.947095224262522,-0.00804567337035067,"Non-significant",0.0236063533170219,"TNFRSF10B","Tumor necrosis factor receptor superfamily member 10B","O14763"
-0.0864264965057497,15.913623213768,-0.204666183914695,0.843367417725718,0.950405129114694,-6.25370795461465,"P00395",3,-0.219806800120357,0.831092170825563,0.947095224262522,0.0864264965057497,"Non-significant",0.0236063533170219,"MT-CO1","Cytochrome c oxidase subunit 1","P00395"
-0.00758504867552645,18.987941980362,-0.236243475979039,0.819671516594314,0.9441189870723,-6.24612840727619,"P20815",9,-0.219890116202024,0.831029285865225,0.947095224262522,0.00758504867552645,"Non-significant",0.0236063533170219,"CYP3A5","Cytochrome P450 3A5","P20815"
-0.0233311653137278,17.4036815166473,-0.20937499376891,0.839822260967469,0.94906053827381,-6.25264568223142,"O95497;Q9NY84",6,-0.218919723859586,0.831761793585098,0.947305347014371,0.0233311653137243,"Non-significant",0.0235100113359141,"VNN1","Pantetheinase","O95497;Q9NY84"
-0.0264506340026713,19.216367483139,-0.524870983161054,0.615077731380417,0.868428999595869,-6.1284435822214,"Q969L2",1,-0.218865453876451,0.831802764778762,0.947305347014371,0.0264506340026749,"Non-significant",0.0235100113359141,"MAL2","Protein MAL2","Q969L2"
-0.0584564208984268,15.1097719669342,-0.222274922854487,0.830130641262006,0.945872649541127,-6.2496133797527,"Q9NX95;B7Z4D2;A0A0C4DG86;B3KRD1",1,-0.219253908212084,0.831509512577496,0.947305347014371,0.0584564208984251,"Non-significant",0.0235100113359141,"SYBU","Syntabulin","Q9NX95;B7Z4D2;A0A0C4DG86;B3KRD1"
-0.029653549194343,19.0503344535827,-0.247478281087264,0.811287391716808,0.942119094944805,-6.24317383742542,"Q9Y237;H0Y8P6;J3KMW3;H0Y4T6;A0A494C021;H0Y610",2,-0.218903580828847,0.831773980730554,0.947305347014371,0.0296535491943501,"Non-significant",0.0235100113359141,"PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","Q9Y237;H0Y8P6;J3KMW3;H0Y4T6;A0A494C021;H0Y610"
0.00626468658445845,21.9513487815857,0.204292742628068,0.843648739550259,0.9504246829633,-6.25379117829428,"P25787;C9JCK5;A0A024RA52",15,0.218072691080294,0.832401323522879,0.947642358151939,-0.00626468658445134,"Non-significant",0.0233555352218453,"PSMA2","Proteasome subunit alpha type-2","P25787;C9JCK5;A0A024RA52"
-0.00535726547242632,21.814421415329,-0.188182923634682,0.855807147476623,0.955145047588026,-6.25723820416617,"P67809;Q9Y2T7;P16989;A0A0D9SEI8;H0Y449",23,-0.218100690447966,0.832380181236602,0.947642358151939,0.00535726547242632,"Non-significant",0.0233555352218453,"YBX1","Y-box-binding protein 1","P67809;Q9Y2T7;P16989;A0A0D9SEI8;H0Y449"
0.00911092758182619,19.7891519069672,0.215458735506094,0.835247799726213,0.947723807949381,-6.251237906,"Q92759",10,0.217697966268367,0.832684291514208,0.947642358151939,-0.00911092758182619,"Non-significant",0.0233555352218453,"GTF2H4","General transcription factor IIH subunit 4","Q92759"
-0.0486130714416255,15.9645228385925,-0.214036264499306,0.836316779007179,0.947723807949381,-6.25157063115389,"Q96AN5;M0QZ02",2,-0.217602112017949,0.832756678570402,0.947642358151939,0.0486130714416255,"Non-significant",0.0233555352218453,"TMEM143","Transmembrane protein 143","Q96AN5;M0QZ02"
-0.0102200508117711,17.2354071140289,-0.300116325282577,0.772372187685637,0.932411959403358,-6.22754027292224,"Q9BYJ9",5,-0.217604351270255,0.832754987516402,0.947642358151939,0.0102200508117747,"Non-significant",0.0233555352218453,"YTHDF1","YTH domain-containing family protein 1","Q9BYJ9"
-0.026580333709699,19.5544927120209,-0.455931739428187,0.6615622377845,0.886731814931825,-6.16428953727415,"C9JYN0",1,-0.214651928102331,0.834985409063488,0.947757180212126,0.026580333709699,"Non-significant",0.023302916672361,"SYPL1","Synaptophysin-like protein 1","C9JYN0"
-0.0274634361267161,17.2166221141815,-0.412827026214777,0.691472257084645,0.899438533827046,-6.18428477609152,"O14715;Q99666;J3KQ37;F8W705",1,-0.215744410082117,0.834159904708768,0.947757180212126,0.0274634361267232,"Non-significant",0.023302916672361,"RGPD5;RGPD8","RANBP2-like and GRIP domain-containing protein 8","O14715;Q99666;J3KQ37;F8W705"
0.00947046279910069,20.8996589183807,0.224399438338102,0.82853746511794,0.945597194220005,-6.24909683595147,"O95168;C9JXQ9;F2Z3P9",8,0.215255216146517,0.834529524214465,0.947757180212126,-0.00947046279910069,"Non-significant",0.023302916672361,"NDUFB4","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4","O95168;C9JXQ9;F2Z3P9"
-0.0121788978576554,23.322788476944,-0.321348367390302,0.756862920436505,0.926742031978111,-6.22040449801869,"P35268;K7ERI7",4,-0.215695674549248,0.834196725801324,0.947757180212126,0.0121788978576483,"Non-significant",0.023302916672361,"RPL22","60S ribosomal protein L22","P35268;K7ERI7"
0.0133547782898056,19.6408541202545,0.607225526818467,0.561924224064275,0.84042329289789,-6.0795513264073,"P42574;A8MVM1;C9JXR7",3,0.215289398724,0.834503695533372,0.947757180212126,-0.0133547782897985,"Non-significant",0.023302916672361,"CASP3","Caspase-3","P42574;A8MVM1;C9JXR7"
0.00378894805909624,20.849100112915,0.163202371804025,0.874741756986398,0.9599967704252,-6.26202874675332,"P49915",37,0.214506876365364,0.835095029641152,0.947757180212126,-0.00378894805909979,"Non-significant",0.023302916672361,"GMPS","GMP synthase [glutamine-hydrolyzing]","P49915"
-0.0656907558441286,14.9870580434799,-0.204371845015304,0.843589147896204,0.9504246829633,-6.25377356238217,"Q13796;Q8TF72;Q9ULL8;A0A2R8Y5P9;F5H3B6;C9IZC6",2,-0.214533019783543,0.835075271882924,0.947757180212126,0.0656907558441233,"Non-significant",0.023302916672361,"SHROOM2","Protein Shroom2","Q13796;Q8TF72;Q9ULL8;A0A2R8Y5P9;F5H3B6;C9IZC6"
0.0118727684020783,18.1988418102264,0.198912923603317,0.847704148539181,0.952311633951739,-6.25497342888369,"Q8N4N3",15,0.215044481069222,0.83468876229973,0.947757180212126,-0.0118727684020747,"Non-significant",0.023302916672361,"KLHL36","Kelch-like protein 36","Q8N4N3"
0.00980472564702595,18.1580324172974,0.208032671670203,0.840832466797024,0.949476055915249,-6.25295093265451,"Q8NBF6;A0A1W2PRP5;H7C0I1;B8ZZW5",11,0.216157688574945,0.833847678223965,0.947757180212126,-0.00980472564702595,"Non-significant",0.023302916672361,"AVL9","Late secretory pathway protein AVL9 homolog","Q8NBF6;A0A1W2PRP5;H7C0I1;B8ZZW5"
0.0813817977905487,16.292069196701,0.203428528764075,0.844299864404975,0.950787988031392,-6.25398319755467,"Q92564;H0YA35",2,0.216081617030005,0.833905146958109,0.947757180212126,-0.0813817977905487,"Non-significant",0.023302916672361,"DCUN1D4","DCN1-like protein 4","Q92564;H0YA35"
0.0101656913757289,18.3986098766327,0.208537430784781,0.840452557309836,0.949416483883966,-6.25283637556176,"Q96IG2;J3KTA1",11,0.217283918891743,0.832996983135596,0.947757180212126,-0.0101656913757253,"Non-significant",0.023302916672361,"FBXL20","F-box/LRR-repeat protein 20","Q96IG2;J3KTA1"
-0.00579357147214665,20.0079202651978,-0.192054274762018,0.85288142319046,0.954228710646831,-6.25643540792039,"Q96P11",20,-0.21648662115817,0.83359919607154,0.947757180212126,0.00579357147214665,"Non-significant",0.023302916672361,"NSUN5","28S rRNA (cytosine-C(5))-methyltransferase","Q96P11"
-0.0048713684081747,18.3611736297607,-0.181138414290762,0.861137094876928,0.957902426048952,-6.25865748014048,"Q9BSJ2;F2Z2B9",26,-0.215851461650988,0.834079025686311,0.947757180212126,0.00487136840817826,"Non-significant",0.023302916672361,"TUBGCP2","Gamma-tubulin complex component 2","Q9BSJ2;F2Z2B9"
0.0114140510559295,18.5191266536713,0.215387250262732,0.835301511698037,0.947723807949381,-6.2512546787774,"Q9NPD3;E9PI41",8,0.215459632141578,0.834375068681418,0.947757180212126,-0.011414051055926,"Non-significant",0.023302916672361,"EXOSC4","Exosome complex component RRP41","Q9NPD3;E9PI41"
0.0121855735778738,17.2150056362152,0.232666195773377,0.822346434845766,0.945250014517028,-6.24704081779124,"Q9UQ13;X6RI37",6,0.216867799849847,0.833311270725602,0.947757180212126,-0.0121855735778738,"Non-significant",0.023302916672361,"SHOC2","Leucine-rich repeat protein SHOC-2","Q9UQ13;X6RI37"
-0.024988174438473,17.1256422996521,-0.269896352566459,0.794637012051345,0.937896627985964,-6.23687555829616,"Q9Y256;E9PKA7;E9PI08",2,-0.215495568590084,0.834347916090155,0.947757180212126,0.024988174438473,"Non-significant",0.023302916672361,"RCE1","CAAX prenyl protease 2","Q9Y256;E9PKA7;E9PI08"
-0.0374584197998011,16.9396357536316,-0.257755878699236,0.80364052623584,0.939683950664939,-6.24035288181764,"Q9Y689",1,-0.214995539550931,0.834725745203346,0.947757180212126,0.0374584197998011,"Non-significant",0.023302916672361,"ARL5A","ADP-ribosylation factor-like protein 5A","Q9Y689"
