"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.092291593551634,8.32790291309357,-0.772529220107324,0.463045921701224,0.543648474704635,-8.14575572786686,"MTMRE_HUMAN",15,-0.794349377317843,0.449368447284472,0.530816069481178,0.0136549472808998,"Non-significant",0.275055938141127,"MTMR14","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14","MTMRE_HUMAN"
-0.0219984054565483,11.8828866481781,-0.721069391861979,0.492355776632747,0.57046619614424,-8.18623926795106,"PPM1B_HUMAN",23,-0.794022460894805,0.44954838715996,0.530951326552535,-0.30285477638245,"Non-significant",0.274945289800886,"PPM1B","Protein phosphatase 1B","PPM1B_HUMAN"
0.256910443305971,8.18703573942184,0.765624936467512,0.466909275530554,0.547550493084971,-8.15132679597206,"SPB3_HUMAN",17,0.793166768376099,0.450019604016149,0.531430514770344,-0.222191095352164,"Non-significant",0.274553511995947,"SERPINB3","Serpin B3","SPB3_HUMAN"
-0.543723583221436,6.50781345367431,-0.763893440604382,0.467881524986237,0.548433007733534,-8.15271721811524,"CP131_HUMAN",10,-0.791023629027651,0.451201261168094,0.532748404120768,-0.20134687423705,"Non-significant",0.273477842566519,"CEP131","Centrosomal protein of 131 kDa","CP131_HUMAN"
-0.0938335657119733,7.85545831918717,-0.758765987420736,0.470768560401318,0.551120487533732,-8.15681880111531,"TAF4_HUMAN",24,-0.789761946622293,0.451897889166059,0.533493303170872,-0.105260610580425,"Non-significant",0.272871027812502,"TAF4","Transcription initiation factor TFIID subunit 4","TAF4_HUMAN"
-0.0453982353210733,16.4918191432953,-0.850796601022065,0.420766637264516,0.5008950256403,-8.07965691333671,"RET4_HUMAN",11,-0.78911599536286,0.452254826346843,0.533837017890352,0.0257542133331263,"Non-significant",0.272591314197638,"RBP4","Retinol-binding protein 4","RET4_HUMAN"
0.146851539611806,9.50926303863525,0.804609192109114,0.445378691468409,0.525567583271477,-8.11931269829084,"ARGL1_HUMAN",4,0.788864985183399,0.452393579756366,0.533923128166277,-0.207811832428026,"Non-significant",0.272521266223122,"ARGLU1","Arginine and glutamate-rich protein 1","ARGL1_HUMAN"
0.0481691360473651,7.49871182441712,1.04280132796834,0.328936338737234,0.408164773285505,-7.89591902196179,"PIGN_HUMAN",7,0.788478805516573,0.452607108110131,0.53404473589857,-0.0597369670868257,"Non-significant",0.272422361435633,"PIGN","GPI ethanolamine phosphate transferase 1","PIGN_HUMAN"
-0.156285047531129,6.92238080501556,-0.767182995473682,0.466035568663253,0.546762956063279,-8.15007334012774,"CASC3_HUMAN",11,-0.788440569429436,0.452628253484652,0.53404473589857,0.0128085613250768,"Non-significant",0.272422361435633,"CASC3","Protein CASC3","CASC3_HUMAN"
-0.0331184864043763,10.9260293245316,-0.70379176979053,0.502461210680226,0.579691492031757,-8.19928683278543,"GGYF2_HUMAN",39,-0.7875117350561,0.453142122987383,0.5345733041465,0.265720367431676,"Non-significant",0.27199273310539,"GIGYF2","GRB10-interacting GYF protein 2","GGYF2_HUMAN"
-0.0469696521759246,11.2747215032578,-0.757353285723496,0.471566069148586,0.551735700803407,-8.15794468622986,"NOLC1_HUMAN",20,-0.787309858297173,0.453253861430732,0.534627392302509,-0.136083841323849,"Non-significant",0.271948793388947,"NOLC1","Nucleolar and coiled-body phosphoprotein 1","NOLC1_HUMAN"
-0.0379605293273748,12.2781360149383,-0.830167354047815,0.431638741774026,0.511511136374244,-8.0975971466686,"MEP50_HUMAN",13,-0.786431873134,0.453740040216071,0.535050816760986,0.0925741195678995,"Non-significant",0.271604968650132,"WDR77","Methylosome protein WDR77","MEP50_HUMAN"
-0.0635130405426025,9.64745914936066,-0.886659917452905,0.40233096124031,0.482844759577559,-8.04760654995417,"MED18_HUMAN",7,-0.786423422353319,0.453744721485376,0.535050816760986,-0.170673847198525,"Non-significant",0.271604968650132,"MED18","Mediator of RNA polymerase II transcription subunit 18","MED18_HUMAN"
-0.0762057304382324,8.64586853981018,-0.80445508839989,0.445462441542086,0.525589973923583,-8.11944190042398,"CHOLN_HUMAN",9,-0.785032214319231,0.454515816918063,0.535882205532281,-0.234788894653324,"Non-significant",0.270930663869703,"C7orf50","Protein cholesin","CHOLN_HUMAN"
0.0282325744629262,16.5395936965942,0.724302009628515,0.490479740688685,0.568617319038147,-8.18376739854231,"PHB2_HUMAN",24,0.784845524562835,0.454619359104329,0.535926409962593,-0.112990617752098,"Non-significant",0.270894840794775,"PHB2","Prohibitin-2","PHB2_HUMAN"
-0.113562107086183,8.89788556098938,-0.776903531217158,0.460609388412959,0.541179348042681,-8.14220397234931,"AMOT_HUMAN",9,-0.784402199709672,0.454865300119105,0.53613844351633,-0.139153003692625,"Non-significant",0.270723050807876,"AMOT","Angiomotin","AMOT_HUMAN"
0.217437982559205,6.44509434700012,0.756998426803349,0.471766537863828,0.551890670159617,-8.15822721562255,"KDM5C_HUMAN",17,0.784101229729918,0.455032318540841,0.536257404886039,-0.0547060966491255,"Non-significant",0.27062669783017,"KDM5C","Lysine-specific demethylase 5C","KDM5C_HUMAN"
-0.267437338829043,5.86157482862473,-0.757886372876043,0.471265021338951,0.551542533267597,-8.15752004212932,"SETX_HUMAN",12,-0.783794648042608,0.455202493388937,0.536380051024955,-0.401894569396974,"Non-significant",0.270527382742307,"SETX","Probable helicase senataxin","SETX_HUMAN"
-0.105443477630612,7.28897202014923,-0.806012108410054,0.444616752572803,0.524744775327378,-8.11813551898284,"FABPH_HUMAN",6,-0.782780162092538,0.4557659102385,0.536965964233365,1.25644040107725,"Non-significant",0.270053241328552,"FABP3","Fatty acid-binding protein, heart","FABPH_HUMAN"
-0.0901343822479213,7.74668574333191,-0.825645515076104,0.434047916769614,0.513990775929458,-8.10148054362181,"ZMIZ2_HUMAN",6,-0.78133982345609,0.456566636279298,0.537831255338302,-0.272619724273682,"Non-significant",0.269353962941038,"ZMIZ2","Zinc finger MIZ domain-containing protein 2","ZMIZ2_HUMAN"
-0.077487230300898,14.7945286035538,-0.754137359793325,0.473384895908358,0.553384965480538,-8.16050095864487,"RS9_HUMAN",19,-0.781173790619541,0.456658999279935,0.537861971281376,-0.510079741477962,"Non-significant",0.269329160768343,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN"
-0.155798435211183,7.2497752904892,-0.790498717190759,0.453092090517878,0.533660795828431,-8.13105625224172,"RTN2_HUMAN",4,-0.780901116336868,0.456810713375664,0.53796257305227,-0.176434397697453,"Non-significant",0.269247937869448,"RTN2","Reticulon-2","RTN2_HUMAN"
-0.0886175632476807,9.54508244991302,-0.764064195213757,0.467785584733459,0.54841962643076,-8.15258021912113,"HYCC2_HUMAN",13,-0.780052944593806,0.457282845987374,0.538440431336751,0.252767562866223,"Non-significant",0.268862336512207,"HYCC2","Hyccin 2","HYCC2_HUMAN"
0.195085883140565,7.35333067178726,0.758858925995227,0.470716125530057,0.551120487533732,-8.15674466833701,"ACE_HUMAN",8,0.777897340216329,0.458484226163254,0.539776699229344,-0.333201885223399,"Non-significant",0.267785866749733,"ACE","Angiotensin-converting enzyme","ACE_HUMAN"
0.0788755416870135,6.79936897754669,0.752009597106455,0.474590847538142,0.554475181702589,-8.16218712251325,"RHG32_HUMAN",18,0.777547497156383,0.458679402473561,0.539928140384516,-0.317861557006836,"Non-significant",0.267664037049537,"ARHGAP32","Rho GTPase-activating protein 32","RHG32_HUMAN"
0.134103536605831,8.75232875347137,0.763803293290659,0.467932180495348,0.548433007733534,-8.15278953406732,"CERS4_HUMAN",9,0.777284714148306,0.458826044754044,0.540022414727924,-0.406573534011825,"Non-significant",0.267588213527733,"CERS4","Ceramide synthase 4","CERS4_HUMAN"
-0.0315458774566721,14.9197272062302,-1.07202892311464,0.316425364608797,0.395726789216366,-7.86544613397118,"OCAD2_HUMAN",10,-0.777060367576498,0.458951262903589,0.540091449920192,-0.171196579933166,"Non-significant",0.267532697893538,"OCIAD2","OCIA domain-containing protein 2","OCAD2_HUMAN"
0.0611169338226354,9.27019131183624,0.849447194341685,0.42147183997424,0.5014402506673,-8.08084158234043,"UBE2F_HUMAN",8,0.776864368620185,0.45906067761591,0.540141870385077,-0.0531532764434743,"Non-significant",0.267492156041552,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN"
0.0360300540924197,9.94530308246613,0.736586790068882,0.483392722249909,0.562410173262943,-8.17428595761547,"THUM3_HUMAN",22,0.77672057803022,0.459140958534399,0.540158001674367,0.156140327453601,"Non-significant",0.267479186068851,"THUMPD3","tRNA (guanine(6)-N2)-methyltransferase THUMP3","THUM3_HUMAN"
0.0316257476806641,9.84216928482056,0.675750254014904,0.519141357000249,0.59395275954597,-8.21986953440622,"MTMR5_HUMAN",60,0.776447568008224,0.45929341081329,0.540259022229492,-0.0878610610962234,"Non-significant",0.267397971743629,"SBF1","Myotubularin-related protein 5","MTMR5_HUMAN"
-0.0179758071899521,14.4118373394013,-0.650647433346629,0.534362642450879,0.607853425045063,-8.23766439613487,"PSD13_HUMAN",27,-0.776069784128405,0.459504425860697,0.54042888990197,0.114803552627569,"Non-significant",0.267261442792781,"PSMD13","26S proteasome non-ATPase regulatory subunit 13","PSD13_HUMAN"
0.0301547050476092,9.36066341400146,0.666477014132513,0.524732672402657,0.599082721805989,-8.22651300005095,"DOP1B_HUMAN",66,0.775674456837558,0.45972530920613,0.540610312883846,-0.166679620742801,"Non-significant",0.267115673794847,"DOP1B","Protein DOP1B","DOP1B_HUMAN"
-0.151512145996094,7.19615459442139,-0.774119048179221,0.462159370732182,0.542764510657448,-8.14446683645217,"APC16_HUMAN",5,-0.772248818422441,0.461642298946557,0.542785917063087,0.0130193233490239,"Non-significant",0.265371428921536,"ANAPC16","Anaphase-promoting complex subunit 16","APC16_HUMAN"
0.105603933334352,6.33247935771942,0.792915964747321,0.451764287584676,0.532560719085001,-8.12905696865589,"POMT2_HUMAN",6,0.771718546762292,0.461939514212256,0.543056275923808,-0.0207986831665004,"Non-significant",0.265155162940108,"POMT2","Protein O-mannosyl-transferase 2","POMT2_HUMAN"
-0.0643908977508509,15.407084107399,-0.752534195642274,0.474293331988196,0.554287209527902,-8.16177178119491,"TXTP_HUMAN",16,-0.771599784948157,0.462006097202619,0.543056275923808,-0.193579196929949,"Non-significant",0.265155162940108,"SLC25A1","Tricarboxylate transport protein, mitochondrial","TXTP_HUMAN"
-0.0622045993804736,10.3451699018478,-0.74805811558407,0.476835821862768,0.556697245840935,-8.16530760728177,"SMCR8_HUMAN",17,-0.769691526784078,0.463076823972662,0.544120693587816,0.243279695510865,"Non-significant",0.264304757019841,"SMCR8","Guanine nucleotide exchange protein SMCR8","SMCR8_HUMAN"
0.0708446502684996,11.3684103488922,0.833310218923257,0.429969780803694,0.509682220809521,-8.09488760303554,"FRDA_HUMAN",7,0.769584968360934,0.46313666263429,0.544120693587816,-0.114503383636499,"Non-significant",0.264304757019841,"FXN","Frataxin, mitochondrial","FRDA_HUMAN"
-0.123450517654426,14.6380454301834,-0.801166544189275,0.447252232234269,0.527624979986749,-8.12219406983437,"HIG1A_HUMAN",4,-0.769358372884148,0.46326392605041,0.544120693587816,0.213768005371101,"Non-significant",0.264304757019841,"HIGD1A","HIG1 domain family member 1A, mitochondrial","HIG1A_HUMAN"
0.0325040817260724,15.7788114547729,0.697519607967735,0.506162265249682,0.582718589704301,-8.20395468342959,"EFTU_HUMAN",32,0.769310910319174,0.463290585517151,0.544120693587816,-2.69469141960145,"Non-significant",0.264304757019841,"TUFM","Elongation factor Tu, mitochondrial","EFTU_HUMAN"
-0.0845205783843941,9.61431705951691,-0.948656610521532,0.371855674937855,0.45168217761164,-7.98968825297383,"MP3B2_HUMAN",3,-0.76929452960862,0.463299786710363,0.544120693587816,0.0202584266662491,"Non-significant",0.264304757019841,"MAP1LC3B2;MAP1LC3B","Microtubule-associated proteins 1A/1B light chain 3 beta 2;Microtubule-associated proteins 1A/1B light chain 3B","MP3B2_HUMAN"
0.19543921947479,7.19419318437576,0.76410585575534,0.467762179320528,0.54841962643076,-8.15254679025516,"ARL5A_HUMAN",4,0.769269209707761,0.463314009366308,0.544120693587816,0.363385200500488,"Non-significant",0.264304757019841,"ARL5A","ADP-ribosylation factor-like protein 5A","ARL5A_HUMAN"
-0.049232482910174,10.8043079376221,-0.863151422879027,0.414348855485527,0.494735113455209,-8.06873829756046,"NHLC3_HUMAN",9,-0.769065488819001,0.463428453701321,0.544176334780393,0.267007112503073,"Non-significant",0.264260348807205,"NHLRC3","NHL repeat-containing protein 3","NHLC3_HUMAN"
0.0231971740722514,12.6227262020111,0.67513768184586,0.519509561116936,0.594290226829665,-8.2203109030735,"CHIP_HUMAN",28,0.768865963270618,0.463540559408533,0.544229214157262,-0.704914331436175,"Non-significant",0.264218149056163,"STUB1","E3 ubiquitin-protein ligase CHIP","CHIP_HUMAN"
0.052456378936748,13.1933908462524,0.937797872031312,0.377065939345546,0.457121325541574,-8.00005806816776,"FIS1_HUMAN",7,0.768556184585726,0.463714647764844,0.544354839693858,0.0281405448913503,"Non-significant",0.264117911546016,"FIS1","Mitochondrial fission 1 protein","FIS1_HUMAN"
-0.255176186561581,8.43946450948715,-0.74562321144806,0.478222663837611,0.558075463020046,-8.16722338292468,"LZTS2_HUMAN",7,-0.766679709804026,0.464770109744078,0.545471135065373,-0.0604641437530749,"Non-significant",0.263228226218639,"LZTS2","Leucine zipper putative tumor suppressor 2","LZTS2_HUMAN"
0.532949566841125,8.00246721506119,0.739509088797541,0.481716775291383,0.560862378349014,-8.17201014200649,"FILA2_HUMAN",30,0.76662656007341,0.464800028080107,0.545471135065373,-0.126767396926899,"Non-significant",0.263228226218639,"FLG2","Filaggrin-2","FILA2_HUMAN"
-0.05059313774108,9.89746701717377,-0.95410222638054,0.369263089904385,0.44940763634081,-7.98445236473788,"BORC7_HUMAN",7,-0.765908648758818,0.465204270159888,0.545866586851386,0.144738435745239,"Non-significant",0.262913488566688,"BORCS7","BLOC-1-related complex subunit 7","BORC7_HUMAN"
0.041317939758299,10.8801975250244,0.766523955993643,0.46640500203451,0.547038188278117,-8.15060380278448,"THYN1_HUMAN",15,0.764959548146524,0.465739047808129,0.546415071416304,0.187684535980225,"Non-significant",0.262477330295292,"THYN1","Thymocyte nuclear protein 1","THYN1_HUMAN"
0.137205243110655,8.20400542020798,0.816255318178149,0.439080770394818,0.519192854996146,-8.10948820561018,"VHL_HUMAN",2,0.764398644107645,0.466055284502396,0.546707037509389,-0.507014989852891,"Non-significant",0.262245335598433,"VHL","von Hippel-Lindau disease tumor suppressor","VHL_HUMAN"
0.123478174209598,8.11470949649811,0.734772096885434,0.484435373864317,0.563300175341798,-8.17569526350533,"RC3H1_HUMAN",27,0.764080327399064,0.466234814070802,0.546838577821695,0.139614105224613,"Non-significant",0.262140854850201,"RC3H1","Roquin-1","RC3H1_HUMAN"
-0.174086213111874,7.32591730356217,-0.782223384948238,0.457657854630034,0.538179106154796,-8.13786142720976,"MFAP4_HUMAN",2,-0.763244134782176,0.466706641818037,0.547312861932585,-0.32712292671204,"Non-significant",0.261764345753506,"MFAP4","Microfibril-associated glycoprotein 4","MFAP4_HUMAN"
0.0916367769241351,7.67014294862747,0.743714558932188,0.479311627784749,0.558944315585721,-8.16872133107864,"ZHX1_HUMAN",14,0.763064002505963,0.466808324073324,0.547352997331062,-0.0641703605651749,"Non-significant",0.261732499355908,"ZHX1","Zinc fingers and homeoboxes protein 1","ZHX1_HUMAN"
-0.109920501708984,9.29812741279602,-0.810608645151222,0.442126612999308,0.522337702078682,-8.11426648793701,"LMBD1_HUMAN",4,-0.762862055418626,0.466922337906603,0.547407578351997,0.563093543052676,"Non-significant",0.261689194478558,"LMBRD1","Lysosomal cobalamin transport escort protein LMBD1","LMBD1_HUMAN"
-0.0428895950317472,13.1019942760467,-0.82576914184906,0.433981925645907,0.513987643364602,-8.10137460743938,"MCA3_HUMAN",11,-0.761708040923774,0.467574216109203,0.548067921163318,-0.0720897912979153,"Non-significant",0.261165616773748,"EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1","MCA3_HUMAN"
0.0235331058502251,14.9807280302048,0.652699659809675,0.533108111069144,0.606681516579948,-8.23623218232194,"EZRI_HUMAN",34,0.761522294472223,0.467679196452189,0.548067921163318,0.226148486137393,"Non-significant",0.261165616773748,"EZR","Ezrin","EZRI_HUMAN"
-0.314676165580747,6.13986057043076,-0.73851795755059,0.482284764333335,0.561362584679484,-8.17278288623443,"BTBD8_HUMAN",7,-0.761506314930533,0.467688228510576,0.548067921163318,-0.933669328689575,"Non-significant",0.261165616773748,"BTBD8","BTB/POZ domain-containing protein 8","BTBD8_HUMAN"
0.379207015037531,6.18987411260605,0.74079866036899,0.480978416118384,0.560243880043722,-8.1710033724251,"HAUS2_HUMAN",3,0.760529943052995,0.468240318119738,0.548635659382462,0.203891992568972,"Non-significant",0.26071596820482,"HAUS2","HAUS augmin-like complex subunit 2","HAUS2_HUMAN"
0.0375037193298269,15.7629871368408,0.823274464945553,0.435314920321943,0.51511524916031,-8.10350973714695,"CATZ_HUMAN",12,0.759579092253422,0.468778389943457,0.549186811435346,0.894166231155396,"Non-significant",0.260279900768181,"CTSZ","Cathepsin Z","CATZ_HUMAN"
-0.0281999111175733,14.6192263364792,-0.823467266148048,0.435211798252915,0.515094856103135,-8.10334491625629,"PSDE_HUMAN",14,-0.759029061827015,0.469089829741965,0.549472337018378,-0.403177738189701,"Non-significant",0.260054167085229,"PSMD14","26S proteasome non-ATPase regulatory subunit 14","PSDE_HUMAN"
0.0518298149108745,16.5783455371857,0.70531975232644,0.501562204501964,0.578736593761226,-8.19814412215516,"DHB4_HUMAN",52,0.758318908735737,0.469492136291497,0.549864202348326,0.140627861022947,"Non-significant",0.259744553147077,"HSD17B4","Peroxisomal multifunctional enzyme type 2","DHB4_HUMAN"
0.0468223094940026,15.207390666008,0.78496772759051,0.456140268843997,0.536783486787556,-8.13561138040925,"RL11_HUMAN",12,0.757749115968787,0.469815092051131,0.550131019247408,-0.414086818695068,"Non-significant",0.259533866578722,"RPL11","Large ribosomal subunit protein uL5","RL11_HUMAN"
-0.128547430038449,8.05755937099457,-0.820155207317158,0.436985655823377,0.516866124103626,-8.10617182096541,"DYN3_HUMAN",2,-0.757677747280418,0.469855553781678,0.550131019247408,-0.1667094230652,"Non-significant",0.259533866578722,"DNM3","Dynamin-3","DYN3_HUMAN"
