"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.351944684982297,6.63011312484741,-0.901833889283244,0.395298069961989,0.531122460617913,-7.88917875376582,"LRA25_HUMAN",3,-0.924518032546815,0.381933605474559,0.520579417910393,-0.0391573905944806,"Non-significant",0.283513006539199,"FAM89B","Leucine repeat adapter protein 25","LRA25_HUMAN"
-0.0898659229278493,11.6582432985306,-0.91303287483246,0.38974807418404,0.526279892482825,-7.87880666951762,"ACTY_HUMAN",12,-0.924330953226622,0.382025312055211,0.520616960365466,0.0221982002258301,"Non-significant",0.283481687795833,"ACTR1B","Beta-centractin","ACTY_HUMAN"
0.096133589744567,7.49516957998276,0.933230665190823,0.379884001240454,0.51587929473892,-7.85984251557911,"GOLI_HUMAN",9,0.92366489256241,0.382351946897568,0.520890807363413,-0.234225153923038,"Non-significant",0.283253306891687,"RNF130","E3 ubiquitin-protein ligase RNF130","GOLI_HUMAN"
0.0536186695098859,8.25986874103546,0.876227877359979,0.408204380994053,0.543245915595497,-7.91250588925005,"GCKR_HUMAN",25,0.923603682387188,0.382381974497931,0.520890807363413,-0.140955328941351,"Non-significant",0.283253306891687,"GCKR","Glucokinase regulatory protein","GCKR_HUMAN"
-0.167937994003299,7.27715408802032,-0.884516089494696,0.403993862840283,0.539461725640669,-7.90501482762539,"MTMRD_HUMAN",32,-0.923528520194439,0.382418848837053,0.520890807363413,-0.125811100006114,"Non-significant",0.283253306891687,"SBF2","Myotubularin-related protein 13","MTMRD_HUMAN"
-0.033489465713501,12.7662111520767,-0.957613860223063,0.368224991733409,0.504751692466603,-7.83651275191929,"PLD3_HUMAN",16,-0.923006787577945,0.38267488095516,0.52115206177747,-0.0780067443847638,"Non-significant",0.283035539741918,"PLD3","5'-3' exonuclease PLD3","PLD3_HUMAN"
-0.0470955371856725,12.9191347360611,-1.02615611594747,0.336902352718177,0.47442306316475,-7.76844893633469,"PBDC1_HUMAN",11,-0.922601039958883,0.38287408190912,0.521332384826801,-0.262558579444885,"Non-significant",0.282885296145822,"PBDC1","Protein PBDC1","PBDC1_HUMAN"
0.032431840896626,13.5973454713821,1.08087249240957,0.313417115291508,0.450702363437867,-7.71158453999549,"ODBB_HUMAN",13,0.922475376169052,0.382935791664744,0.521332384826801,-0.33906102180481,"Non-significant",0.282885296145822,"BCKDHB","2-oxoisovalerate dehydrogenase subunit beta, mitochondrial","ODBB_HUMAN"
-0.151697158813478,9.13354325294495,-0.921641116619592,0.385521145044039,0.522136299597284,-7.87076455169901,"GON7_HUMAN",6,-0.921536916198531,0.383396871463899,0.521766883913141,-0.103685021400453,"Non-significant",0.282523488651256,"GON7","EKC/KEOPS complex subunit GON7","GON7_HUMAN"
0.180059194564819,6.86977458000183,0.917887043719021,0.387360335603472,0.52391407555328,-7.87427913445801,"SMUG1_HUMAN",5,0.921447565951524,0.38344079176183,0.521766883913141,-0.50444602966309,"Non-significant",0.282523488651256,"SMUG1","Single-strand selective monofunctional uracil DNA glycosylase","SMUG1_HUMAN"
-0.0812665224075344,7.5193036198616,-0.903411456657328,0.39451277300323,0.530682466868072,-7.88772388184248,"MALT1_HUMAN",14,-0.92143318904248,0.383447859104518,0.521766883913141,-0.173129081726072,"Non-significant",0.282523488651256,"MALT1","Mucosa-associated lymphoid tissue lymphoma translocation protein 1","MALT1_HUMAN"
0.039649963378924,10.9471497535705,1.34271456064939,0.21874096318195,0.347467536268274,-7.41157448248574,"SCAM2_HUMAN",9,0.921212709733204,0.383556253355078,0.521826867827482,0.0699958801269496,"Non-significant",0.28247356370108,"SCAMP2","Secretory carrier-associated membrane protein 2","SCAM2_HUMAN"
-0.0449590682983523,14.2000472545624,-1.18026006661402,0.274120370443322,0.408210488537408,-7.60289188714704,"RL21_HUMAN",9,-0.920333021597964,0.383988957354007,0.522315393944421,-0.0584059953689593,"Non-significant",0.282067174226961,"RPL21","Large ribosomal subunit protein eL21","RL21_HUMAN"
-0.0582175254821742,13.6838135719299,-1.0809918556024,0.31336733853239,0.450702363437867,-7.71145811638959,"RL19_HUMAN",8,-0.920221015377099,0.38404407693769,0.522315393944421,-0.0226383209228498,"Non-significant",0.282067174226961,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
-0.0702171325683629,8.9296646118164,-1.1065588874776,0.302850031643348,0.438729719113395,-7.68414583777465,"PP1RB_HUMAN",6,-0.91949479201191,0.384401600233716,0.522653299307092,-0.205331206321712,"Non-significant",0.281786303727249,"PPP1R11","E3 ubiquitin-protein ligase PPP1R11","PP1RB_HUMAN"
0.074332237243647,8.77936363220215,0.882925421140294,0.404799495393242,0.540043259720612,-7.90645694442389,"EOGT_HUMAN",21,0.919356278239639,0.38446981882518,0.522653299307092,0.160348653793338,"Non-significant",0.281786303727249,"EOGT","EGF domain-specific O-linked N-acetylglucosamine transferase","EOGT_HUMAN"
-0.139910459518434,7.7699488401413,-0.883911444180419,0.404299963153366,0.539643017112421,-7.90556325334576,"TAB2_HUMAN",19,-0.919323891473709,0.384485770712846,0.522653299307092,-0.183553695678699,"Non-significant",0.281786303727249,"TAB2","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2","TAB2_HUMAN"
0.107349395751953,8.26156091690063,0.883565588508231,0.404475127321399,0.539788023533854,-7.90587681489372,"PIBF1_HUMAN",20,0.919174164032067,0.384559524255804,0.522665993268274,0.397614240646363,"Non-significant",0.281775755912176,"PIBF1","Progesterone-induced-blocking factor 1","PIBF1_HUMAN"
-0.0516774654388534,10.7062579393387,-0.875314651697496,0.408670241633035,0.543441097203609,-7.91332777608185,"TBC23_HUMAN",23,-0.91793098247045,0.385172296122013,0.523185638370861,-0.00774145126342418,"Non-significant",0.281344186055906,"TBC1D23","TBC1 domain family member 23","TBC23_HUMAN"
-0.0864272117614746,9.55992197990417,-0.938630291757958,0.377278659807469,0.513957267524934,-7.85471701193057,"ARRD1_HUMAN",9,-0.917899706805142,0.385187721271668,0.523185638370861,-0.15769004821775,"Non-significant",0.281344186055906,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN"
0.0265259742736728,15.3924541473389,0.791131385780851,0.453256164437586,0.584693246144129,-7.98603888891791,"NUCL_HUMAN",36,0.917892954893203,0.38519105137195,0.523185638370861,-0.194545269012449,"Non-significant",0.281344186055906,"NCL","Nucleolin","NUCL_HUMAN"
0.0648734569549489,11.5984457731247,1.60195601350744,0.150513073505665,0.262031562904183,-7.07679796295561,"H15_HUMAN",4,0.917875260273406,0.385199778608273,0.523185638370861,0.0110232830047607,"Non-significant",0.281344186055906,"H1-5","Histone H1.5","H15_HUMAN"
0.12842893600464,8.52151727676392,0.88302615584622,0.404748441379067,0.540043259720612,-7.90636567968278,"ELMO3_HUMAN",18,0.9173347427779,0.385466438969438,0.523460198459919,0.187690615653993,"Non-significant",0.281116334513067,"ELMO3","Engulfment and cell motility protein 3","ELMO3_HUMAN"
0.0311241149902735,10.2628960609436,0.871409710441126,0.410666577258071,0.545003043485768,-7.91683428026728,"AKP8L_HUMAN",22,0.916240515437764,0.386006680089451,0.524029269238048,0.487997293472291,"Non-significant",0.280644455165944,"AKAP8L","A-kinase anchor protein 8-like","AKP8L_HUMAN"
-0.069386005401622,10.4104099273682,-1.00362931084497,0.346961602547197,0.484468498204777,-7.79121533734903,"RAB4B_HUMAN",8,-0.916224363203307,0.38601465889029,0.524029269238048,0.225891232490538,"Non-significant",0.280644455165944,"RAB4B","Ras-related protein Rab-4B","RAB4B_HUMAN"
-0.0691142082214338,9.22370266914368,-0.87419223137148,0.409243342836844,0.543647754384111,-7.91433697884879,"ZBT20_HUMAN",24,-0.915530945278364,0.386357303390716,0.524406684461738,0.406368851661682,"Non-significant",0.280331781119358,"ZBTB20","Zinc finger and BTB domain-containing protein 20","ZBT20_HUMAN"
0.170378446578979,6.79558527469635,0.926625772384405,0.383089063202144,0.519189019345614,-7.86608026508193,"R3HD1_HUMAN",4,0.915238246586317,0.386502003578457,0.524515346552199,0.0142064094543546,"Non-significant",0.280241800462926,"R3HDM1","R3H domain-containing protein 1","R3HD1_HUMAN"
0.0317089557647989,13.6012138128281,0.934151153795096,0.379438916956391,0.515706427501533,-7.85897040969009,"KIME_HUMAN",17,0.914758319510011,0.386739348476582,0.524749677849329,0.579898357391356,"Non-significant",0.280047819364526,"MVK","Mevalonate kinase","KIME_HUMAN"
-0.228677034378057,6.85627388954163,-0.921086703733913,0.385792355223702,0.522416416936769,-7.87128431470619,"T161B_HUMAN",2,-0.914400348412251,0.386916449917168,0.524902202746682,0.31131076812744,"Non-significant",0.27992160471572,"TMEM161B","Transmembrane protein 161B","T161B_HUMAN"
-0.148816943168636,7.22771400213241,-0.907078985345215,0.392691532684626,0.528846323021254,-7.88433371115252,"S2545_HUMAN",7,-0.914242918527894,0.386994354951944,0.524920126392523,-0.128697872161869,"Non-significant",0.279906775272167,"SLC25A45","Solute carrier family 25 member 45","S2545_HUMAN"
0.0214674472808767,13.601420044899,0.830120776261768,0.43220306593379,0.565993492089537,-7.95312127070863,"SUCB1_HUMAN",24,0.913389156330749,0.387417042714514,0.525405630049401,-0.130499124526974,"Non-significant",0.279505277788458,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN"
-0.0339078903198242,16.1984696388245,-0.895631318705985,0.398396730912732,0.534489264984443,-7.8948790865615,"ACADS_HUMAN",19,-0.911921141939494,0.388144624881396,0.526304392761973,0.222242832183831,"Non-significant",0.278763005159763,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADS_HUMAN"
0.0871005058288565,7.76226913928986,0.918484405687133,0.387067244056707,0.523705789273991,-7.87372064556286,"TRM61_HUMAN",10,0.911705604815175,0.388251533710998,0.526361394240775,0.0258562564849854,"Non-significant",0.278715971375567,"TRMT61A","tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A","TRM61_HUMAN"
-0.0438327789306783,14.5923438072205,-1.18296651140717,0.27310952814236,0.407130389738583,-7.59983893539836,"RTN3_HUMAN",9,-0.911128088974122,0.38853809356733,0.526661892951105,0.129779577255276,"Non-significant",0.278468104235599,"RTN3","Reticulon-3","RTN3_HUMAN"
-0.0943121910095215,9.76045608520508,-0.919696073985538,0.386473250370945,0.522989318463951,-7.87258693696606,"S35E1_HUMAN",9,-0.909869299462786,0.389163229885284,0.527269071408401,0.120312213897749,"Non-significant",0.277967702802061,"SLC35E1","Solute carrier family 35 member E1","S35E1_HUMAN"
0.075080394744873,9.83761286735535,1.12523753141831,0.29534725372847,0.430783321364876,-7.66390271034808,"TTC9C_HUMAN",5,0.909859756037362,0.389167972101954,0.527269071408401,0.2479190826416,"Non-significant",0.277967702802061,"TTC9C","Tetratricopeptide repeat protein 9C","TTC9C_HUMAN"
-0.0262868404388463,10.2882491350174,-0.841850447014008,0.426005322348823,0.560591499438591,-7.94296030581127,"DCA11_HUMAN",24,-0.909833579617304,0.38918097962348,0.527269071408401,0.340093135833726,"Non-significant",0.277967702802061,"DCAF11","DDB1- and CUL4-associated factor 11","DCA11_HUMAN"
-0.132159471511855,10.310800909996,-0.920785046923166,0.3859399803085,0.522529117340759,-7.87156701391143,"CK052_HUMAN",6,-0.909543838569312,0.389324978115458,0.527376105580772,0.0619108676910507,"Non-significant",0.2778795511628,"C11orf52","Uncharacterized protein C11orf52","CK052_HUMAN"
0.171004295349121,8.86004543304443,0.908660805815129,0.391907931027299,0.528229394078987,-7.88286811851233,"ALG3_HUMAN",5,0.909403136438215,0.389394919665862,0.527382803900652,0.00447118282318026,"Non-significant",0.27787403512812,"ALG3","Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase","ALG3_HUMAN"
-0.284160852432252,6.03160536289215,-0.893195733567253,0.399618325987047,0.535596811539297,-7.89710878900708,"SIM24_HUMAN",3,-0.908576067816754,0.389806231218282,0.527851762367347,-0.0272738933563232,"Non-significant",0.277488024104133,"SMIM24","Small integral membrane protein 24","SIM24_HUMAN"
-0.0573694705963277,11.6375144720078,-1.14543175129412,0.287405915789977,0.421854486382032,-7.64174722647574,"LYRM4_HUMAN",7,-0.907999523271769,0.390093140491778,0.528152134481944,0.3155767917633,"Non-significant",0.277240960706366,"LYRM4","LYR motif-containing protein 4","LYRM4_HUMAN"
0.159762263298033,7.15124493837357,0.879062942999313,0.40676057978466,0.541946690373191,-7.90994994150395,"ARHG2_HUMAN",12,0.907768225804209,0.390208285475686,0.528219891282902,0.306743144989012,"Non-significant",0.277185248506327,"ARHGEF2","Rho guanine nucleotide exchange factor 2","ARHG2_HUMAN"
-0.227781772613525,7.03058993816376,-0.886459761487422,0.403011021222672,0.538462605388906,-7.90324981964722,"PMF1_HUMAN",6,-0.907531676880866,0.390326070251907,0.528291198335942,0.137284278869627,"Non-significant",0.277126624872354,"PMF1","Polyamine-modulated factor 1","PMF1_HUMAN"
0.015882015228275,10.403148651123,0.613440500040051,0.557800089469524,0.676631772455631,-8.11857046892308,"ROCK2_HUMAN",67,0.906011686169323,0.391083534289786,0.52922811828341,0.0292994976043701,"Non-significant",0.27635708948281,"ROCK2","Rho-associated protein kinase 2","ROCK2_HUMAN"
-0.116965651512146,7.49188834428787,-0.949911485501557,0.371878537504192,0.508448937885341,-7.84393340987975,"TOB1_HUMAN",5,-0.905548339251529,0.391314647883274,0.529452568438367,0.00971150398254395,"Non-significant",0.276172940538859,"TOB1","Protein Tob1","TOB1_HUMAN"
-0.0539586544036759,12.2752896547318,-1.36797688105408,0.211057824281637,0.338309598226235,-7.380437635482,"PPIL1_HUMAN",6,-0.905169364831092,0.391503750738549,0.529620112286193,0.0725746154785138,"Non-significant",0.27603553095306,"PPIL1","Peptidyl-prolyl cis-trans isomerase-like 1","PPIL1_HUMAN"
0.251939296722407,6.67766559123993,0.90242937050174,0.395001511158888,0.530987783555867,-7.88862982611327,"SSBP2_HUMAN",2,0.904560600615091,0.391807654007998,0.52994287458258,0.245755672454835,"Non-significant",0.275770942834448,"SSBP2;SSBP3","Single-stranded DNA-binding protein 2;Single-stranded DNA-binding protein 3","SSBP2_HUMAN"
-0.049691915512085,9.25649607181549,-0.856561094966508,0.418321624437521,0.552631335181707,-7.93005077841195,"NSMA3_HUMAN",25,-0.904116771671632,0.392029327035087,0.530029123464051,-0.127961397171022,"Non-significant",0.275700266602539,"SMPD4","Sphingomyelin phosphodiesterase 4","NSMA3_HUMAN"
0.234062075614928,6.60673373937607,0.89159722174943,0.400421558967447,0.53640754985337,-7.89856951393959,"TEX30_HUMAN",4,0.904091747229818,0.392041828346453,0.530029123464051,-0.0740952491760432,"Non-significant",0.275700266602539,"TEX30","Testis-expressed protein 30","TEX30_HUMAN"
0.100922107696535,8.12158799171448,0.980828515456552,0.35737721873981,0.494670548081682,-7.81386536531391,"FBX44_HUMAN",5,0.90390287430471,0.392136191779018,0.530029123464051,0.0614479780197144,"Non-significant",0.275700266602539,"FBXO44","F-box only protein 44","FBX44_HUMAN"
0.150763511657723,7.30494368076325,0.874300675462778,0.409187946666293,0.543647754384111,-7.91423951942439,"SET1A_HUMAN",13,0.903861564087112,0.39215683310609,0.530029123464051,0.190638542175295,"Non-significant",0.275700266602539,"SETD1A","Histone-lysine N-methyltransferase SETD1A","SET1A_HUMAN"
0.0706951618194793,11.9570776224136,1.68459493276446,0.133244374208717,0.239654906719605,-6.96380775375251,"LSM7_HUMAN",3,0.903681029983964,0.392247049158504,0.530029123464051,0.159109592437746,"Non-significant",0.275700266602539,"LSM7","U6 snRNA-associated Sm-like protein LSm7","LSM7_HUMAN"
-0.0568115711212513,13.8229340314865,-1.27399332541943,0.240878232924096,0.372141276075041,-7.49444820971437,"RS26_HUMAN",6,-0.903648397171404,0.392263357949424,0.530029123464051,0.158513307571425,"Non-significant",0.275700266602539,"RPS26","Small ribosomal subunit protein eS26","RS26_HUMAN"
-0.178673744201656,7.6261875629425,-0.898965951881258,0.396728628408599,0.532515482366811,-7.89181840150489,"CMS1_HUMAN",5,-0.903280965996868,0.392447021667116,0.530188999967862,-0.0635333061218493,"Non-significant",0.27556928698168,"CMSS1","Protein CMSS1","CMS1_HUMAN"
0.146920442581179,6.40414667129517,0.867178534112152,0.412837601287738,0.547137779393978,-7.92061929660864,"NRDE2_HUMAN",21,0.903073924142512,0.392550540777055,0.530221992857941,-0.154970884323125,"Non-significant",0.275542262308785,"NRDE2","Nuclear exosome regulator NRDE2","NRDE2_HUMAN"
0.031998634338402,11.4451169967651,0.888915776118014,0.401771589729599,0.53732894001417,-7.90101508043859,"TCEA1_HUMAN",19,0.902970746247225,0.392602136195527,0.530221992857941,0.0351467132568501,"Non-significant",0.275542262308785,"TCEA1","Transcription elongation factor A protein 1","TCEA1_HUMAN"
-0.0507590770721436,9.52119624614716,-1.05982701277767,0.322292182165161,0.459349862302497,-7.73371478866242,"CAH5A_HUMAN",9,-0.902471184463245,0.392852017809987,0.530471171993716,0.283359766006477,"Non-significant",0.275338212486934,"CA5A","Carbonic anhydrase 5A, mitochondrial","CAH5A_HUMAN"
0.172417879104618,6.89000451564789,0.900228772991731,0.396098253875316,0.531757318323017,-7.89065693477023,"TISD_HUMAN",5,0.902155333104008,0.393010066526769,0.530586952607686,0.230916738510125,"Non-significant",0.275243433735813,"ZFP36L2","mRNA decay activator protein ZFP36L2","TISD_HUMAN"
-0.63360810279846,6.5975432395935,-0.871800742681602,0.410466353006689,0.544826433550838,-7.91648372222354,"S10AC_HUMAN",1,-0.902038490984186,0.393068544752872,0.530586952607686,0.0804746150970495,"Non-significant",0.275243433735813,"S100A12","Protein S100-A12","S10AC_HUMAN"
-0.0427596569061279,9.61562144756317,-0.917697212003757,0.38745350952688,0.52391407555328,-7.87445655231383,"S27A3_HUMAN",15,-0.901594786334142,0.393290671484657,0.530798487762227,-0.110612154006949,"Non-significant",0.275070323104994,"SLC27A3","Long-chain fatty acid transport protein 3","S27A3_HUMAN"
0.0681831836700422,9.11184942722321,0.936673148048937,0.378221445631288,0.514482616907338,-7.85657749560606,"CARME_HUMAN",10,0.901437817991626,0.393369274461669,0.530816280223181,0.284857988357549,"Non-significant",0.275055765719688,"CARNMT1","Carnosine N-methyltransferase","CARME_HUMAN"
0.0785410404205482,13.5158022642136,1.1719857574049,0.277229966073506,0.411433860340421,-7.61219577277839,"CD63_HUMAN",4,0.899502831105239,0.394339165352254,0.532036579259759,0.140507936477649,"Non-significant",0.274058507508449,"CD63","CD63 antigen","CD63_HUMAN"
