Significant	-Log(P-value)	Difference	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Symbol color	Symbol type	Symbol size	Show label	B_1	B_2	B_3	B_4	BM_1	BM_2	BM_3	BM_4	C_1	C_2	C_3	C_4	CM_1	CM_2	CM_3	CM_4
	0.568302709576414	-1.04081392288208	Q92831	Q92831	KAT2B_HUMAN	KAT2B	Histone acetyltransferase KAT2B	Color2 [DarkGray]	1	4		18.4507484436035	25.5864849090576	16.9894618988037	14.3875751495361	17.9414596557617	17.6975574493408	16.7818336486816	17.523645401001	16.7938194274902	17.4171524047852	14.6197538375854	15.4120569229126	17.0713996887207	15.5001068115234	18.0645904541016	17.7699413299561
	0.0117470947445641	0.0385875701904297	Q92851	Q92851	CASPA_HUMAN	CASP10	Caspase-10	Color2 [DarkGray]	1	4		16.5222854614258	16.6581001281738	12.2294874191284	15.9499359130859	16.8509559631348	15.4019994735718	14.0361318588257	15.2104682922363	14.2184562683105	16.0866832733154	14.4986019134521	16.6155586242676	13.1530790328979	14.343243598938	16.8604927062988	16.9081344604492
+	1.78927735332753	-0.422958374023438	Q92859	Q92859;Q59FP8	NEO1_HUMAN	NEO1	Neogenin	Color2 [DarkGray]	1	4		17.1256256103516	17.1768360137939	17.0198192596436	17.1301689147949	16.9397735595703	17.0049667358398	16.9714984893799	16.9724292755127	16.3052597045898	16.5300178527832	16.3586845397949	16.2636604309082	16.4482269287109	16.8679294586182	16.9248123168945	16.9084873199463
+	1.71085734222797	2.09971237182617	Q92945;Q96AE4	Q92945;Q96AE4;M0QYH3;E9PEB5;C9JSZ1;M0QXW7;M0R0I5;A0A087WTP3	FUBP1_HUMAN;FUBP2_HUMAN	FUBP1;KHSRP	Far upstream element-binding protein 2	Color2 [DarkGray]	1	4		15.3568096160889	16.6339454650879	16.4861431121826	14.6728963851929	14.0140380859375	13.7111749649048	16.1756973266602	16.5021915435791	16.5740394592285	16.7427310943604	14.7161445617676	16.0781860351563	12.6393547058105	14.1105270385742	14.9531650543213	14.009204864502
+	1.23649601539777	-0.961126089096069	Q92954	Q92954	PRG4_HUMAN	PRG4	Proteoglycan 4	Color2 [DarkGray]	1	4		14.4725065231323	16.1128768920898	15.0816831588745	15.8967695236206	13.7938652038574	16.2622375488281	15.0504779815674	16.0916957855225	13.7576103210449	14.6862983703613	15.3798923492432	15.1595439910889	15.5379734039307	15.2472009658813	16.1576862335205	15.88498878479
	0.0589328911548705	0.0310196876525879	Q93088	Q93088;Q9H2M3;E5RJH0	BHMT1_HUMAN	BHMT	Betaine--homocysteine S-methyltransferase 1	Color2 [DarkGray]	1	4		20.520191192627	19.4197902679443	19.4882946014404	20.3681354522705	19.9139747619629	19.6637668609619	21.1354846954346	20.4865989685059	20.5115299224854	20.4698886871338	20.5060958862305	20.5670166015625	20.9722442626953	20.5405292510986	20.303316116333	20.1143627166748
	0.453941954647636	-0.195102214813232	Q93099	Q93099	HGD_HUMAN	HGD	Homogentisate 1,2-dioxygenase	Color2 [DarkGray]	1	4		16.9282531738281	16.1109352111816	15.9861640930176	17.1159477233887	16.1638107299805	16.3637466430664	17.8068199157715	17.2204723358154	17.5495510101318	17.4593353271484	17.3935413360596	17.3936328887939	18.0503482818604	17.8213634490967	17.5326824188232	17.1720752716064
	0.0327288852275938	-0.00892496109008789	Q969H8	Q969H8;M0QYN0;M0QXF7	MYDGF_HUMAN	MYDGF	Myeloid-derived growth factor	Color2 [DarkGray]	1	4		18.5776214599609	17.9230537414551	18.2037868499756	17.9114208221436	18.3992900848389	18.3570442199707	18.3827075958252	18.2591724395752	18.3037548065186	18.5614891052246	18.1498355865479	18.2950611114502	18.2331047058105	18.395751953125	18.3959980010986	18.3209857940674
+	2.85544724169176	0.576557636260986	Q96AB3	Q96AB3;K7EKW4;K7ENV7	ISOC2_HUMAN	ISOC2	Isochorismatase domain-containing protein 2	Color2 [DarkGray]	1	4		15.0096759796143	14.2815675735474	14.5068340301514	15.4789781570435	12.5149240493774	14.9127540588379	15.2841482162476	15.5116262435913	16.2091236114502	15.9195594787598	16.2775821685791	16.3698406219482	15.7168226242065	15.5751724243164	15.5670051574707	15.6108751296997
	0.811071895363409	-0.169237613677979	Q96C23	Q96C23;H7C320	GALM_HUMAN	GALM	Galactose mutarotase	Color2 [DarkGray]	1	4		17.349100112915	16.3734245300293	16.4766788482666	17.0507526397705	16.9721393585205	17.014009475708	17.7054023742676	17.3114376068115	17.2328338623047	17.2818298339844	17.3286571502686	17.2817935943604	17.6280250549316	17.5205574035645	17.4969158172607	17.156566619873
	1.01191057992996	-0.240376472473145	Q96D15	Q96D15;M0QZH0	RCN3_HUMAN	RCN3	Reticulocalbin-3	Color2 [DarkGray]	1	4		19.6724815368652	19.7039947509766	19.6345500946045	19.8279075622559	19.7832355499268	19.5328102111816	19.4930000305176	19.6855812072754	19.3045406341553	19.4478454589844	19.3024997711182	19.2122783660889	19.2551765441895	19.5711517333984	19.7976722717285	19.6046695709229
	0.0495940431570332	-0.013880729675293	Q96DC8	Q96DC8;Q5W0J6;Q5W0J8	ECHD3_HUMAN	ECHDC3	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial	Color2 [DarkGray]	1	4		16.9278011322021	16.601634979248	17.1069107055664	17.1198425292969	16.8669166564941	16.6530418395996	17.1402606964111	17.0655841827393	17.0587005615234	16.8536510467529	16.913158416748	16.7919006347656	16.6797542572021	16.9851970672607	16.992883682251	17.0150985717773
	0.293906304823396	0.185781002044678	Q96DG6	Q96DG6	CMBL_HUMAN	CMBL	Carboxymethylenebutenolidase homolog	Color2 [DarkGray]	1	4		17.4541149139404	16.3121166229248	16.405876159668	17.2798652648926	16.6514587402344	16.1963176727295	17.9012565612793	17.3225975036621	17.8127918243408	17.4720249176025	17.5358295440674	17.6102752685547	17.9657230377197	17.7321147918701	17.0826587677002	16.9073009490967
+	1.53961258316812	-0.561158418655396	Q96EG1	Q96EG1;J9JIG6	ARSG_HUMAN	ARSG	Arylsulfatase G	Color2 [DarkGray]	1	4		16.0910186767578	15.4465761184692	16.0274257659912	15.5572633743286	15.9863290786743	16.5470352172852	15.6641998291016	15.629487991333	15.5847539901733	15.6004209518433	15.3535327911377	14.8999261856079	15.7068166732788	15.7809495925903	16.0125102996826	16.182991027832
	0.672195223625432	0.952384948730469	Q96FJ2	Q96FJ2;P63167	DYL2_HUMAN	DYNLL2	Dynein light chain 2, cytoplasmic	Color2 [DarkGray]	1	4		14.0215625762939	13.6548624038696	14.6240301132202	16.4827289581299	13.7619686126709	15.1662302017212	15.8825359344482	16.1933345794678	16.2627048492432	16.2871150970459	15.9112558364868	15.9557657241821	16.3020362854004	15.3494234085083	15.7451992034912	13.2106428146362
	0.408585885972356	0.0708456039428711	Q96G03	Q96G03	PGM2_HUMAN	PGM2	Phosphoglucomutase-2	Color2 [DarkGray]	1	4		17.6502323150635	16.7398853302002	17.0907955169678	17.7854518890381	17.0844249725342	17.024393081665	17.7867164611816	17.5115203857422	17.9503517150879	17.6736888885498	17.7875518798828	17.8847064971924	17.8739967346191	17.7669372558594	17.7240600585938	17.6479225158691
	0.246909239938202	0.111472606658936	Q96GK7	Q6P2I3;Q96GK7	FAH2A_HUMAN	FAHD2A	Fumarylacetoacetate hydrolase domain-containing protein 2A	Color2 [DarkGray]	1	4		17.8597412109375	16.8405818939209	16.7962684631348	17.8760185241699	17.3469467163086	16.971622467041	18.2079582214355	17.6671257019043	18.1833438873291	18.0175094604492	18.0244369506836	18.0522022247314	18.3460254669189	18.0534706115723	17.9511260986328	17.4809799194336
	0.296629389910711	0.236961841583252	Q96HE7	Q96HE7;G3V503;G3V5B3;G3V3E6	ERO1A_HUMAN	ERO1A	ERO1-like protein alpha	Color2 [DarkGray]	1	4		14.5997037887573	13.9567041397095	15.1669006347656	13.485987663269	13.9978914260864	15.0105037689209	14.7981729507446	14.9045267105103	15.5533084869385	15.8808488845825	15.8542938232422	15.8580732345581	15.7093238830566	16.0230484008789	15.8729076385498	14.5933971405029
+	1.19665778526904	1.10108327865601	Q96I99	Q96I99;H0Y852	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	Color2 [DarkGray]	1	4		14.2159395217896	12.8679618835449	12.6996469497681	15.910888671875	13.8935556411743	15.1434106826782	14.0859756469727	14.452956199646	16.5927333831787	16.3552551269531	16.9387760162354	16.5627536773682	16.8602027893066	15.0917043685913	15.3768377304077	14.7164402008057
	0.0348903106811855	-0.0363736152648926	Q96IP4	Q96IP4;Q5TF85	TET5A_HUMAN	TENT5A	Terminal nucleotidyltransferase 5A	Color2 [DarkGray]	1	4		15.9102516174316	15.9534730911255	15.6388568878174	15.1295318603516	16.5073394775391	12.6290063858032	14.4679079055786	12.599308013916	16.8538093566895	16.9656372070313	16.0263652801514	15.5650215148926	16.0058917999268	16.5037860870361	16.4727344512939	16.5739154815674
	0.399011470376176	0.107384204864502	Q96IU4	Q96IU4;F8W9U3	ABHEB_HUMAN	ABHD14B	Protein ABHD14B	Color2 [DarkGray]	1	4		18.847375869751	18.0267009735107	18.1087856292725	18.843111038208	18.2727165222168	18.0664825439453	18.9284133911133	18.8222789764404	18.918327331543	18.9305381774902	19.0506134033203	19.0178546905518	19.0248336791992	19.0609550476074	18.838357925415	18.5636501312256
+	2.47153816326591	-0.604204654693604	Q96IY4	Q96IY4;A0A087WSY5;A0A6Q8PHS9;A0A6Q8PG06	CBPB2_HUMAN	CPB2	Carboxypeptidase B2	Color2 [DarkGray]	1	4		18.2123641967773	18.6124801635742	18.4590511322021	18.2832145690918	18.1659126281738	18.6047782897949	19.0419139862061	18.6473255157471	17.8564796447754	17.8722591400146	17.7490844726563	17.6476764678955	18.1596794128418	18.2270755767822	18.669116973877	18.4864463806152
	0.25421661903878	-0.270413398742676	Q96JB1	Q96JB1;A0A075B6F3;H0Y7V4	DYH8_HUMAN	DNAH8	Dynein heavy chain 8, axonemal	Color2 [DarkGray]	1	4		24.7206039428711	23.4123115539551	24.9584045410156	23.6844348907471	24.8903694152832	23.6160736083984	23.1284255981445	24.832555770874	24.4620323181152	23.4155387878418	24.5021095275879	24.5096187591553	24.5812873840332	23.5038528442383	24.8763561248779	25.0094566345215
	0.246097263279375	0.241884231567383	Q96JD6	Q96JD6;G3V1C1	AKCL2_HUMAN	AKR1E2	1,5-anhydro-D-fructose reductase	Color2 [DarkGray]	1	4		17.5211639404297	13.0398616790771	16.3823833465576	16.9668216705322	17.3516635894775	13.6659078598022	18.5472030639648	17.2585563659668	18.6140232086182	18.485954284668	18.2240161895752	18.2032432556152	19.140230178833	18.3603706359863	17.5687580108643	17.4903411865234
+	1.64562615634665	-0.629982471466064	Q96KN2	Q96KN2;J3KRP0	CNDP1_HUMAN	CNDP1	Beta-Ala-His dipeptidase	Color2 [DarkGray]	1	4		17.8533706665039	17.9484577178955	17.7970600128174	18.1613674163818	18.1872024536133	17.8932723999023	17.6806621551514	18.0921115875244	17.0673809051514	17.1609554290771	16.7202701568604	16.6682071685791	17.0873394012451	17.4755039215088	17.7775440216064	17.7963562011719
	0.328255733454677	0.169145584106445	Q96KP4	Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	Color2 [DarkGray]	1	4		19.9469528198242	19.0285186767578	18.9202690124512	19.9817295074463	19.2824230194092	19.0570373535156	20.1079292297363	19.7536926269531	20.5018177032471	20.4682388305664	20.5296955108643	20.4982089996338	20.7843589782715	20.5747699737549	20.1612911224365	19.8009586334229
	0.602778018599631	-0.398978233337402	Q96NZ9	Q96NZ9;H7BY64	PRAP1_HUMAN	PRAP1	Proline-rich acidic protein 1	Color2 [DarkGray]	1	4		17.6260662078857	17.7356357574463	17.8526458740234	17.7884502410889	17.5146598815918	16.4732875823975	17.9613246917725	17.7053489685059	16.329273223877	16.9569778442383	16.3719596862793	16.7298202514648	16.2782688140869	16.959753036499	17.1431732177734	17.6027488708496
+	1.88058234206111	-0.382675647735596	Q96P44	Q96P44;F5GZK2	COLA1_HUMAN	COL21A1	Collagen alpha-1(XXI) chain	Color2 [DarkGray]	1	4		17.0718078613281	16.9227809906006	16.5977764129639	16.7250862121582	16.8989677429199	16.9691276550293	16.8673152923584	16.9996376037598	16.7952270507813	16.660608291626	16.6288719177246	16.7395706176758	16.8196296691895	17.1083297729492	17.3234767913818	17.1035442352295
	1.23948213177191	-0.338896751403809	Q96PD5	Q96PD5	PGRP2_HUMAN	PGLYRP2	N-acetylmuramoyl-L-alanine amidase	Color2 [DarkGray]	1	4		18.1929912567139	18.252124786377	18.1847305297852	18.36647605896	18.2408199310303	18.1013660430908	18.0603008270264	18.2252311706543	17.9171390533447	17.9762115478516	17.777717590332	17.640661239624	17.8455276489258	18.0990238189697	18.3620204925537	18.3607444763184
	0.416090236570158	-0.535503149032593	Q96QK1	Q96QK1	VPS35_HUMAN	VPS35	Vacuolar protein sorting-associated protein 35	Color2 [DarkGray]	1	4		16.9240589141846	16.616792678833	16.9627380371094	13.0941047668457	16.477481842041	12.8600463867188	17.0025291442871	16.5760269165039	16.9490509033203	14.5694551467896	16.2993583679199	16.9016571044922	16.9080047607422	16.7980041503906	16.7951774597168	16.3603477478027
	1.00344632329112	-0.271561622619629	Q96RW7	Q96RW7	HMCN1_HUMAN	HMCN1	Hemicentin-1	Color2 [DarkGray]	1	4		25.048360824585	24.7511348724365	24.9745502471924	25.1322689056396	24.9182109832764	24.8662509918213	24.8024559020996	24.9409561157227	24.6357326507568	24.8697376251221	24.6753368377686	24.4804916381836	24.6125221252441	24.9430732727051	25.0860424041748	25.1059074401855
	1.59811023503734	-0.344597816467285	Q99435	Q99435;H0YI34;F8W1A2;F8VVB6;H0YIT4	NELL2_HUMAN	NELL2	Protein kinase C-binding protein NELL2	Color2 [DarkGray]	1	4		17.6064910888672	17.5153541564941	17.6049728393555	17.6923427581787	17.8616142272949	17.6342868804932	17.5948638916016	17.6299896240234	17.2465362548828	17.3281745910645	17.29953956604	17.0932426452637	17.3844051361084	17.4550533294678	17.8422698974609	17.664155960083
	0.0954841857935313	-0.289008140563965	Q99436	Q99436	PSB7_HUMAN	PSMB7	Proteasome subunit beta type-7	Color2 [DarkGray]	1	4		17.5505065917969	14.4460678100586	15.4567718505859	15.0678625106812	16.3094329833984	15.0850324630737	14.0907783508301	14.3707647323608	12.8181228637695	16.4088554382324	16.4985694885254	16.426607131958	17.0007038116455	16.3410110473633	14.0476560592651	15.9188165664673
	1.05442740635897	0.270249843597412	Q99497	Q99497;K7ELW0	PARK7_HUMAN	PARK7	Parkinson disease protein 7	Color2 [DarkGray]	1	4		19.3533039093018	18.6358737945557	18.774751663208	19.3191146850586	18.7528209686279	18.4349460601807	19.4495086669922	19.0191593170166	19.5989818572998	19.7491550445557	19.5943145751953	19.6230163574219	19.6818618774414	19.4472980499268	19.2744388580322	19.0808696746826
	0.330909807747226	0.900850534439087	Q99714	Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	Color2 [DarkGray]	1	4		15.9007911682129	13.6295680999756	16.7155323028564	15.8660087585449	14.4559507369995	13.1315727233887	14.6273355484009	14.8896923065186	15.2814445495605	17.0822315216064	13.867359161377	16.9162178039551	16.39182472229	16.3508052825928	13.8572511672974	12.9439697265625
	1.01860523231617	-0.331411838531494	Q99715	Q99715;D6RGG3	COCA1_HUMAN	COL12A1	Collagen alpha-1(XII) chain	Color2 [DarkGray]	1	4		16.295690536499	16.5573387145996	16.5711288452148	16.3886375427246	16.7168731689453	16.5932998657227	16.4896450042725	16.7502498626709	16.1479778289795	16.2890071868896	16.0249767303467	16.0396537780762	15.9898242950439	16.5704212188721	16.6276912689209	16.6393260955811
+	1.54850968030711	1.02204251289368	Q99757	Q99757;M0QXH0	THIOM_HUMAN	TXN2	Thioredoxin, mitochondrial	Color2 [DarkGray]	1	4		14.3875732421875	14.3911533355713	12.5202856063843	14.6806783676147	14.0902843475342	13.9869174957275	13.9816188812256	13.5330820083618	15.5495471954346	14.9830827713013	14.5979242324829	15.8477401733398	14.8599376678467	13.9746026992798	14.1516103744507	13.9039735794067
	1.26766548947117	0.227848052978516	Q99798	Q99798;A2A274	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial	Color2 [DarkGray]	1	4		17.4451923370361	16.9949836730957	17.2509460449219	17.7949047088623	17.965389251709	17.2721652984619	17.8334407806396	17.2498912811279	18.1866321563721	17.9565410614014	18.1380767822266	18.209415435791	17.9409847259521	18.0302352905273	17.9317245483398	17.6763286590576
	1.30658324913176	0.127449989318848	Q9BQE3	Q9BQE3;Q6PEY2;Q71U36;P0DPH8;Q9NY65;P0DPH7;C9J2C0;A0A1W2PQM2;V9GZ17;F5H5D3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain	Color2 [DarkGray]	1	4		20.4246616363525	19.7812309265137	19.9984359741211	20.3781108856201	19.6604766845703	19.5685977935791	19.8152866363525	19.8668632507324	20.3760452270508	20.602653503418	20.4820957183838	20.4579887390137	20.3965816497803	20.3843441009521	20.3190422058105	20.3090152740479
	0.178743821426833	0.0564918518066406	Q9BRA2	Q9BRA2;I3L2R6	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17	Color2 [DarkGray]	1	4		18.8215007781982	18.2527942657471	18.3783760070801	18.8473320007324	18.4641666412354	18.2292404174805	18.6697807312012	18.6048679351807	18.807918548584	18.8497657775879	18.9057960510254	18.7644863128662	18.9801731109619	18.9682426452637	18.6577644348145	18.4958190917969
	0.947349182267803	0.683353662490845	Q9BRF8	Q9BRF8	CPPED_HUMAN	CPPED1	Serine/threonine-protein phosphatase CPPED1	Color2 [DarkGray]	1	4		14.4843702316284	13.5694284439087	14.4101266860962	15.0339002609253	14.2590589523315	14.3684282302856	15.4735689163208	14.5260038375854	15.7806348800659	15.586106300354	15.7818613052368	15.6443576812744	15.7910938262939	15.4545783996582	14.2295923233032	14.5842809677124
	0.0998937348542419	0.0519943237304688	Q9BRK5	Q9BRK5;A0A5F9UP49	CAB45_HUMAN	SDF4	45 kDa calcium-binding protein	Color2 [DarkGray]	1	4		15.6977090835571	15.4885396957397	15.7996082305908	15.832859992981	15.4165306091309	15.6363897323608	15.4529647827148	15.8645219802856	15.4601039886475	15.4204902648926	15.1499691009521	15.9372797012329	15.2298812866211	15.3168048858643	15.5809764862061	15.6322031021118
+	2.83995839522926	-0.493574619293213	Q9BS26	Q9BS26	ERP44_HUMAN	ERP44	Endoplasmic reticulum resident protein 44	Color2 [DarkGray]	1	4		17.916784286499	17.5373554229736	17.8310470581055	17.8081722259521	17.9848308563232	17.8572463989258	18.0695495605469	17.9421138763428	17.2408657073975	17.2360706329346	17.2732410430908	17.0963745117188	17.525972366333	17.6194820404053	17.8675384521484	17.8078575134277
+	1.90883736604797	0.511271953582764	Q9BSH5	Q9BSH5	HDHD3_HUMAN	HDHD3	Haloacid dehalogenase-like hydrolase domain-containing protein 3	Color2 [DarkGray]	1	4		16.2792377471924	15.5466537475586	15.3011999130249	16.4495677947998	15.3980083465576	14.8228940963745	15.9908418655396	15.9865646362305	16.9021873474121	16.8305778503418	16.9134979248047	16.6686916351318	16.3289604187012	16.5679473876953	16.4273529052734	15.9456062316895
	0.527133570779509	0.159307479858398	Q9BV57	Q9BV57	MTND_HUMAN	ADI1	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	Color2 [DarkGray]	1	4		17.9059982299805	17.1392021179199	16.959005355835	17.8410243988037	16.9432125091553	16.8147449493408	17.9755516052246	17.4817123413086	18.0744609832764	18.0893154144287	17.9690608978271	18.0587100982666	18.1321182250977	18.073392868042	17.8152332305908	17.5335731506348
	0.53749879842182	0.296876430511475	Q9BWD1	Q9BWD1	THIC_HUMAN	ACAT2	Acetyl-CoA acetyltransferase, cytosolic	Color2 [DarkGray]	1	4		18.5355644226074	17.3517932891846	17.4102687835693	18.2651023864746	17.7179508209229	16.7950248718262	18.5697631835938	17.8794937133789	18.9132080078125	18.9008026123047	18.9788436889648	18.9167404174805	19.1550807952881	18.8271999359131	18.5925598144531	17.9472484588623
	0.388624289152135	0.415780544281006	Q9BX68	Q9BX68	HINT2_HUMAN	HINT2	Histidine triad nucleotide-binding protein 2, mitochondrial	Color2 [DarkGray]	1	4		13.8076667785645	13.5928659439087	14.5751190185547	14.7611408233643	15.5368852615356	14.3754072189331	14.8416090011597	13.9748287200928	14.852427482605	15.0937042236328	15.6446418762207	14.6714305877686	15.2354421615601	15.4521284103394	13.68821144104	14.2232999801636
	0.869094512550123	-0.467677593231201	Q9BXJ4	Q9BXJ4;E9PGA6	C1QT3_HUMAN	C1QTNF3	Complement C1q tumor necrosis factor-related protein 3	Color2 [DarkGray]	1	4		18.5107879638672	18.5699996948242	18.3747386932373	18.4955158233643	18.3808155059814	18.2003421783447	18.7600631713867	18.7869338989258	18.5228805541992	17.6564388275146	18.2243556976318	17.9161701202393	18.216869354248	18.2640895843506	18.6551322937012	19.05446434021
