"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1CM"
0.0771412850000006,7.6717687845,0.475456778472136,0.648738492297269,0.688258873703421,-8.61006653556573,"AP3M2_HUMAN",10,-0.484341702952832,0.641968825230338,0.682795612349087,-0.0771412850000006,"Non-significant",0.16570927832869,"AP3M2","AP3M2_HUMAN",0.0771412850000006
-0.0203139780000008,9.82295334325,-0.735600667690274,0.485553817035892,0.533015519399749,-8.4395897584315,"RAB2B_HUMAN",7,0.482703098275612,0.643078821698022,0.683889905134069,0.0203139780000008,"Non-significant",0.165013806819575,"RAB2B","RAB2B_HUMAN",-0.0203139780000008
0.0558574199999988,14.0957301875,0.484046248220559,0.642923435092753,0.683207467775695,-8.60551423554648,"TOM22_HUMAN",8,-0.482545041692577,0.643185940863644,0.683917534444261,-0.0558574199999988,"Non-significant",0.164996261576568,"TOMM22","TOM22_HUMAN",0.0558574199999988
-0.00979280749999845,12.35000729625,-0.405620087672004,0.696964477166825,0.733422419230857,-8.64421648875392,"ELP1_HUMAN",61,0.482211431646715,0.64341206677783,0.684071684014926,0.00979280749999845,"Non-significant",0.164898386085581,"ELP1","ELP1_HUMAN",-0.00979280749999845
-0.0468915697500005,8.206152617875,-0.487843566945197,0.640361129216576,0.680742080737359,-8.60347738637569,"RASF7_HUMAN",8,0.480121716806033,0.644829416032352,0.685492136175646,0.0468915697500005,"Non-significant",0.163997522982584,"RASSF7","RASF7_HUMAN",-0.0468915697500005
0.171396732000001,7.4527055025,0.467405290362346,0.654213237903698,0.693630614124563,-8.61426423940438,"ATP7A_HUMAN",9,-0.479222471163223,0.64543981119269,0.68605449792474,-0.171396732000001,"Non-significant",0.16364138399018,"ATP7A","ATP7A_HUMAN",0.171396732000001
-0.0221061725000009,12.64013862625,-0.495660585646537,0.635102969788921,0.676090292037233,-8.59923758530386,"TM245_HUMAN",12,0.478580133884828,0.645875997774906,0.686431570450723,0.0221061725000009,"Non-significant",0.163402750571298,"TMEM245","TM245_HUMAN",-0.0221061725000009
-0.242646694499999,9.49705839175,-0.46552581292363,0.655494520070522,0.694639591359622,-8.61523441725569,"CY24B_HUMAN",15,0.478316732502549,0.646054906188092,0.686535149301492,0.242646694499999,"Non-significant",0.163337222801734,"CYBB","CY24B_HUMAN",-0.242646694499999
-0.2901169065,8.376323402,-0.466674042203068,0.654711598479699,0.693984414434781,-8.61464214337079,"F241B_HUMAN",4,0.477861432982596,0.646364214786851,0.686777255318085,0.2901169065,"Non-significant",0.163184096233041,"FAM241B","F241B_HUMAN",-0.2901169065
-0.0121269224999967,15.65470290125,-0.667760460258089,0.525385719626942,0.571932872366718,-8.49035330102821,"TMED5_HUMAN",11,0.477583270721131,0.646553221280987,0.686891492586015,0.0121269224999967,"Non-significant",0.163111862493604,"TMED5","TMED5_HUMAN",-0.0121269224999967
0.274709344250001,7.672361075875,0.464777083745825,0.656005291677322,0.69509347624741,-8.61561988363714,"CLD3_HUMAN",4,-0.47573758510269,0.64780803214153,0.688063372346765,-0.274709344250001,"Non-significant",0.162371560321128,"CLDN3","CLD3_HUMAN",0.274709344250001
0.0179278875000008,11.60350334625,0.606572863991358,0.563015282301807,0.607716201116907,-8.53240862308851,"LYRM1_HUMAN",9,-0.475720663057296,0.647819542406446,0.688063372346765,-0.0179278875000008,"Non-significant",0.162371560321128,"LYRM1","LYRM1_HUMAN",0.0179278875000008
-0.0558366774999985,7.2375922205,-0.462160793768373,0.657791628796713,0.696898647451923,-8.61696223605829,"AMOL2_HUMAN",19,0.474847116920708,0.64841386118853,0.688607841244566,0.0558366774999985,"Non-significant",0.162028036249618,"AMOTL2","AMOL2_HUMAN",-0.0558366774999985
0.0121850999999982,14.01059079,0.419775303775971,0.687057983359388,0.724354189085214,-8.63770987442732,"IDE_HUMAN",59,-0.474305647053174,0.648782387471543,0.688912414209831,-0.0121850999999982,"Non-significant",0.161835989185652,"IDE","IDE_HUMAN",0.0121850999999982
-0.051501870500001,7.54988437875,-0.461008163885911,0.658579375707846,0.697539383711078,-8.61755135733119,"KDM6A_HUMAN",19,0.473645849206986,0.649231588967135,0.689265031255335,0.051501870500001,"Non-significant",0.16161375417385,"KDM6A","KDM6A_HUMAN",-0.051501870500001
-0.136953711750001,7.059146344625,-0.466223947524972,0.655018440830935,0.694222361091909,-8.61487447250061,"SMUG1_HUMAN",5,0.473577677501054,0.649278010222726,0.689265031255335,0.136953711750001,"Non-significant",0.16161375417385,"SMUG1","SMUG1_HUMAN",-0.136953711750001
0.473816275000001,8.716211736,0.460912650384185,0.658644673740238,0.697539383711078,-8.61760011312569,"CD1D_HUMAN",6,-0.473330246906561,0.649446510969656,0.689357088649191,-0.473816275000001,"Non-significant",0.161555754207576,"CD1D","CD1D_HUMAN",0.473816275000001
-0.254648326999998,8.155401289,-0.460256760593678,0.65909316033985,0.697926664384999,-8.61793466139463,"PLBL1_HUMAN",16,0.472936782339003,0.649714505879083,0.689554717962074,0.254648326999998,"Non-significant",0.161431265722926,"PLBD1","PLBL1_HUMAN",-0.254648326999998
-0.015261412500001,13.43262874875,-0.455606745945489,0.662277056229099,0.701156239456972,-8.62029360707421,"NNRD_HUMAN",20,0.47008664199154,0.65165741815535,0.691529696289997,0.015261412500001,"Non-significant",0.160189165290088,"NAXD","NNRD_HUMAN",-0.015261412500001
-0.168746828750001,6.620479047375,-0.467551667403561,0.654113501590949,0.693612115349114,-8.61418852593372,"OBRG_HUMAN",2,0.469885739394191,0.651794479798296,0.691588075304612,0.168746828750001,"Non-significant",0.160152503648626,"LEPROT","OBRG_HUMAN",-0.168746828750001
0.026695967000002,10.022095084,0.469842172118053,0.652553814974773,0.692045307803519,-8.61300086055765,"SGK2_HUMAN",13,-0.468895393131086,0.652470331168055,0.692218051782949,-0.026695967000002,"Non-significant",0.159757079287053,"SGK2","SGK2_HUMAN",0.026695967000002
-0.0393067600000006,7.24190133825,-0.532083662551057,0.61090203051756,0.653546543372575,-8.57865697974692,"TXNIP_HUMAN",5,0.466744992944909,0.653939038520275,0.693688919668689,0.0393067600000006,"Non-significant",0.158835242454739,"TXNIP","TXNIP_HUMAN",-0.0393067600000006
-0.344127297250002,8.162431299625,-0.45555955673739,0.662309405452179,0.701156239456972,-8.62031743032418,"PLTP_HUMAN",2,0.465744138808957,0.654623168744984,0.694327254228196,0.344127297250002,"Non-significant",0.158435787172359,"PLTP","PLTP_HUMAN",-0.344127297250002
1.0851039885,10.58208918575,0.452754327393274,0.664233833792106,0.703105234840345,-8.6217294540758,"HBB_HUMAN",10,-0.465262050967142,0.654952823556704,0.694589500473006,-1.0851039885,"Non-significant",0.158271785841121,"HBB","HBB_HUMAN",1.0851039885
0.0199279749999999,11.467193605,0.476974625459284,0.647708988755737,0.687512790104786,-8.6092676561966,"MINY3_HUMAN",13,-0.464903971767912,0.655197733175741,0.694761818208368,-0.0199279749999999,"Non-significant",0.158164056944939,"MINDY3","MINY3_HUMAN",0.0199279749999999
-0.1805164825,14.63998615875,-0.451183325113952,0.665312749784405,0.704158860865488,-8.62251662840226,"FIBB_HUMAN",43,0.463847110622093,0.655920839174152,0.695441101056469,0.1805164825,"Non-significant",0.157739645786005,"FGB","FIBB_HUMAN",-0.1805164825
-0.621626140749999,10.283866167125,-0.450818525140062,0.665563404635406,0.704335710944362,-8.62269904731376,"CLH2_HUMAN",6,0.463109512644029,0.656425736325488,0.695888885861846,0.621626140749999,"Non-significant",0.157460099627152,"CLTCL1","CLH2_HUMAN",-0.621626140749999
-0.37347149875,7.018731355625,-0.448928321667598,0.666862899166824,0.705622316981818,-8.62364201515283,"KCRM_HUMAN",6,0.460851527520534,0.657972542426687,0.697440965809173,0.37347149875,"Non-significant",0.156492546919383,"CKM","KCRM_HUMAN",-0.37347149875
0.0328819749999987,12.07539761,0.8679003354079,0.41381288230923,0.462419300674068,-8.3287123900718,"RWDD1_HUMAN",3,-0.45915601329657,0.659135201634965,0.698503978005381,-0.0328819749999987,"Non-significant",0.155831116219998,"RWDD1","RWDD1_HUMAN",0.0328819749999987
0.0109133724999975,12.50439691625,0.443479461808851,0.670615767508985,0.709148200267624,-8.62633933354893,"SNAG_HUMAN",20,-0.459147361917676,0.659141136677518,0.698503978005381,-0.0109133724999975,"Non-significant",0.155831116219998,"NAPG","SNAG_HUMAN",0.0109133724999975
-0.287934780250001,7.303903698875,-0.44586407437192,0.668972134692071,0.707498886238327,-8.625162724524,"TANC2_HUMAN",6,0.457380880339064,0.66035352709641,0.699700801998195,0.287934780250001,"Non-significant",0.155087628298534,"TANC2","TANC2_HUMAN",-0.287934780250001
0.184592366249999,7.833900272875,0.44807265608442,0.667451562667591,0.706156548478113,-8.62406765117493,"DUS14_HUMAN",3,-0.455162612352871,0.661877522385947,0.701227455529305,-0.184592366249999,"Non-significant",0.154141088083886,"DUSP14","DUS14_HUMAN",0.184592366249999
-0.22452998175,6.175400018625,-0.447200380469961,0.668051910987914,0.706703006741607,-8.62450075965715,"CR021_HUMAN",2,0.454248701902058,0.662505891699781,0.701804971865961,0.22452998175,"Non-significant",0.153783559394618,"C18orf21","CR021_HUMAN",-0.22452998175
0.0533816800000029,11.2437323325,0.440581118586293,0.67261609610523,0.710906717751848,-8.62776138729222,"RGPA1_HUMAN",30,-0.45411752704817,0.66259610606019,0.701812337017007,-0.0533816800000029,"Non-significant",0.153779001678726,"RALGAPA1","RGPA1_HUMAN",0.0533816800000029
-0.38977801775,8.785838663625,-0.443163921843621,0.670833403339128,0.709289357343893,-8.62649457924882,"CCGL_HUMAN",2,0.453685403142838,0.662893337424137,0.702038942222396,0.38977801775,"Non-significant",0.15363879681147,"TMEM37","CCGL_HUMAN",-0.38977801775
0.0418949127499992,8.425999402875,0.441970964528169,0.671656521119142,0.71007059030644,-8.62708056944015,"P85B_HUMAN",17,-0.453070452262242,0.663316435004326,0.702398772694907,-0.0418949127499992,"Non-significant",0.153416255946338,"PIK3R2","P85B_HUMAN",0.0418949127499992
-0.0240261552499987,9.319852233125,-0.436551787587585,0.675401703453659,0.713582471598257,-8.62972368109839,"GCR_HUMAN",24,0.452417449148624,0.66376585560285,0.702786383227789,0.0240261552499987,"Non-significant",0.153176661727571,"NR3C1","GCR_HUMAN",-0.0240261552499987
-0.163279056750005,9.237559318625,-0.446155356093306,0.668771496733056,0.70737544810678,-8.62501859216105,"FCERG_HUMAN",3,0.45183368860711,0.664167744961587,0.703123577277219,0.163279056750005,"Non-significant",0.152968338973028,"FCER1G","FCERG_HUMAN",-0.163279056750005
0.540722012250001,7.462305605125,0.440753001766449,0.672497389423033,0.71087039070062,-8.62767730009108,"CA216_HUMAN",1,-0.451572892542528,0.664347327558275,0.703225370336393,-0.540722012250001,"Non-significant",0.152905469563487,"C1orf216","CA216_HUMAN",0.540722012250001
0.0533605810000006,7.7363805175,0.469989044572018,0.652453867520394,0.692026380939902,-8.61292451860996,"DOK4_HUMAN",5,-0.448893958855289,0.666193374422258,0.705090903190007,-0.0533605810000006,"Non-significant",0.151754888386165,"DOK4","DOK4_HUMAN",0.0533605810000006
0.0349212885000014,8.0420277715,0.435005026119467,0.676472479281036,0.714534652614016,-8.6304724195515,"ANR27_HUMAN",23,-0.448508456803788,0.666459225014389,0.705226576207803,-0.0349212885000014,"Non-significant",0.151671329834259,"ANKRD27","ANR27_HUMAN",0.0349212885000014
0.321728825250002,7.670839250125,0.43751757894703,0.674733522615662,0.713055273586687,-8.62925489469614,"ES8L3_HUMAN",4,-0.448465436062425,0.666488896200185,0.705226576207803,-0.321728825250002,"Non-significant",0.151671329834259,"EPS8L3","ES8L3_HUMAN",0.321728825250002
0.0233261587499989,9.917366623875,0.431637745494163,0.678806311764416,0.716730352231274,-8.63209369808352,"TXD11_HUMAN",25,-0.448057641164131,0.666770181635471,0.705435654701317,-0.0233261587499989,"Non-significant",0.15154259364966,"TXNDC11","TXD11_HUMAN",0.0233261587499989
0.393116474249999,6.389002442375,0.43347142987647,0.677534931922934,0.715477567173442,-8.63121229738511,"PCDGK_HUMAN",5,-0.444915064631505,0.668939742860717,0.707642205393196,-0.393116474249999,"Non-significant",0.150186272677589,"PCDHGC3","PCDGK_HUMAN",0.393116474249999
0.294340729749998,7.424069702625,0.435473773843164,0.676147894842166,0.714281314152728,-8.63024577960254,"IQIP1_HUMAN;SCHI1_HUMAN",2,-0.444638886436769,0.669130570307595,0.707755248729165,-0.294340729749998,"Non-significant",0.150116901213073,"IQCJ-SCHIP1;SCHIP1","IQIP1_HUMAN;SCHI1_HUMAN",0.294340729749998
-0.0552163125000007,8.54802513125,-0.430710388574241,0.679449718370625,0.717230015797871,-8.63253810267747,"FER_HUMAN",19,0.442543873517466,0.67057897744316,0.709198268615859,0.0552163125000007,"Non-significant",0.149232333324217,"FER","FER_HUMAN",-0.0552163125000007
0.159545064000001,7.1054020525,0.431016153656236,0.679237544853314,0.717095849895865,-8.63239167528302,"NR1H4_HUMAN",10,-0.442189730758286,0.670823964179227,0.709368359561749,-0.159545064000001,"Non-significant",0.149128186563524,"NR1H4","NR1H4_HUMAN",0.159545064000001
-0.0125424900000013,14.337177395,-0.409136419498454,0.69449757527644,0.731100294992521,-8.64262003035979,"AP2M1_HUMAN",29,0.44015596828472,0.672231687819235,0.710767799376359,0.0125424900000013,"Non-significant",0.14827225569782,"AP2M1","AP2M1_HUMAN",-0.0125424900000013
0.414364815250002,8.485417127125,0.427341047070764,0.681789792676176,0.719519990292661,-8.6341451082065,"QSOX1_HUMAN",23,-0.439174363214013,0.672911630967371,0.711397483685434,-0.414364815250002,"Non-significant",0.147887675309169,"QSOX1","QSOX1_HUMAN",0.414364815250002
0.0786839722499995,7.690810501625,0.436642083324293,0.675339219252899,0.713582471598257,-8.62967989396548,"ANR10_HUMAN",6,-0.438736015636501,0.6732153724417,0.711557327873016,-0.0786839722499995,"Non-significant",0.147790104468045,"ANKRD10","ANR10_HUMAN",0.0786839722499995
-0.175434827499999,7.53113710875,-0.434618788582314,0.676739984802638,0.714727644643708,-8.63065899184881,"ZNF30_HUMAN",2,0.438712507981199,0.673231663280022,0.711557327873016,0.175434827499999,"Non-significant",0.147790104468045,"ZNF30","ZNF30_HUMAN",-0.175434827499999
0.0103499900000017,12.8903914675,0.386384039326651,0.710528420984842,0.746298325293612,-8.65271660098475,"LMNB2_HUMAN",45,-0.438154455049535,0.673618449247692,0.711876869196188,-0.0103499900000017,"Non-significant",0.147595118235438,"LMNB2","LMNB2_HUMAN",0.0103499900000017
-0.0288012024999986,13.51440441625,-0.515407570537507,0.621920417880531,0.664069825476944,-8.58824771885089,"HACD2_HUMAN",6,0.435557598347645,0.675419701522282,0.713690944481799,0.0288012024999986,"Non-significant",0.146489813662765,"HACD2","HACD2_HUMAN",-0.0288012024999986
0.0594221350000019,8.1518710255,0.423848226950914,0.684219584180205,0.721722797529088,-8.63579834947941,"UBN1_HUMAN",18,-0.435310958265707,0.675590895297845,0.713782358544188,-0.0594221350000019,"Non-significant",0.14643419003347,"UBN1","UBN1_HUMAN",0.0594221350000019
0.0110993400000012,13.294523955,0.408271789372556,0.695103795850487,0.731647089813156,-8.64301380230566,"PPM1A_HUMAN",24,-0.434681071567387,0.676028194127959,0.714154862552271,-0.0110993400000012,"Non-significant",0.146207602426568,"PPM1A","PPM1A_HUMAN",0.0110993400000012
0.0431528050000018,11.1189980525,0.537795591964688,0.607152427197494,0.65003020562018,-8.57530708605863,"UB2D4_HUMAN",3,-0.434451646742876,0.676187505206272,0.714233644283667,-0.0431528050000018,"Non-significant",0.146159696032627,"UBE2D4","UB2D4_HUMAN",0.0431528050000018
-0.633874178999999,8.8607921605,-0.422596688998527,0.685091196658792,0.722461365774672,-8.63638759579677,"IGHG2_HUMAN",6,0.434144668755331,0.676400696146156,0.714369310589643,0.633874178999999,"Non-significant",0.146077211073399,"IGHG2","IGHG2_HUMAN",-0.633874178999999
0.0432338725000019,10.24716281875,0.535258697657282,0.608816223594529,0.651480506370228,-8.5767989796649,"CKLF6_HUMAN",3,-0.433490384532894,0.676855190110058,0.71475975913777,-0.0432338725000019,"Non-significant",0.145839906189285,"CMTM6","CKLF6_HUMAN",0.0432338725000019
-0.0374603272500043,8.052421569875,-0.420624875618726,0.686465473483635,0.723820049536347,-8.63731259824133,"MED13_HUMAN",21,0.432856802660849,0.677295439183583,0.715135069131707,0.0374603272500043,"Non-significant",0.145611924298743,"MED13","MED13_HUMAN",-0.0374603272500043
0.205002785,6.98824870575,0.423575192929911,0.684409690293549,0.721832992928469,-8.63592704003579,"TM134_HUMAN",3,-0.431642075985131,0.678139874315965,0.715936999074307,-0.205002785,"Non-significant",0.145125192996894,"TMEM134","TM134_HUMAN",0.205002785
0.0685696602500006,8.512715577875,0.426214984492816,0.682572702669899,0.720165891952007,-8.63467951064731,"TEAD1_HUMAN",8,-0.431110902349567,0.678509281458493,0.716237286589059,-0.0685696602500006,"Non-significant",0.144943073803919,"TEAD1","TEAD1_HUMAN",0.0685696602500006
0.0240154267499992,9.123224735125,0.51190638175798,0.624247119048087,0.666216632876212,-8.5902253562629,"PP2BB_HUMAN",7,-0.429057385149668,0.679938288713754,0.717655877231183,-0.0240154267499992,"Non-significant",0.144083754149566,"PPP3CB","PP2BB_HUMAN",0.0240154267499992
0.170291662000002,7.437821865,0.416288474064239,0.689492234639995,0.726557075356985,-8.63933237462328,"RHG32_HUMAN",15,-0.427676909624492,0.680899721391497,0.718580662527724,-0.170291662000002,"Non-significant",0.143524474120657,"ARHGAP32","RHG32_HUMAN",0.170291662000002
-0.18145143975,7.929795444125,-0.416307308854472,0.689479074956038,0.726557075356985,-8.63932364498675,"TESK2_HUMAN",10,0.42730155844174,0.681161243547199,0.718766665230263,0.18145143975,"Non-significant",0.143412072690296,"TESK2","TESK2_HUMAN",-0.18145143975
-0.25248599075,7.132800579125,-0.414162426085334,0.690978421184156,0.727941146376859,-8.64031534714184,"COL10_HUMAN",5,0.424462081709563,0.683141121747877,0.720765617125154,0.25248599075,"Non-significant",0.142205938800596,"COLEC10","COL10_HUMAN",-0.25248599075
0.186969756750002,6.803135037375,0.414765424794346,0.690556754269622,0.72758786021733,-8.64003703941525,"SLIP_HUMAN",5,-0.424124942280924,0.683376374290794,0.720923586845695,-0.186969756750002,"Non-significant",0.142110765197265,"NUGGC","SLIP_HUMAN",0.186969756750002
-0.0367484094999995,8.44869685175,-0.584079096842866,0.577241242833599,0.621479938158693,-8.54695514257112,"UBTD1_HUMAN",3,0.423835765091592,0.683578188925665,0.721046246333929,0.0367484094999995,"Non-significant",0.142036879686214,"UBTD1","UBTD1_HUMAN",-0.0367484094999995
0.168076038750001,7.780112266625,0.411866651315625,0.692584890589341,0.729451211143016,-8.64137140650122,"AMPD3_HUMAN",17,-0.423205036787644,0.684018464537423,0.721420375073315,-0.168076038750001,"Non-significant",0.141811596066796,"AMPD3","AMPD3_HUMAN",0.168076038750001
