BF_1,BF_2,BF_3,BF_4,BFM_1,BFM_2,BFM_3,BFM_4,CF_1,CF_2,CF_3,CF_4,CFM_1,CFM_2,CFM_3,CFM_4,Protein.Names,Peptides,Genes,First.Protein.Description
15.7177058720782,16.406626881529682,16.226668073848575,16.484553874009684,15.76259226068889,14.062526843508474,14.35283657961877,14.31794956723343,17.119771972353526,16.725712403526085,16.937189885081185,16.623510025934092,16.1547904254935,16.19492994897827,15.767015384168529,15.770568405146554,ASPH_HUMAN,1,ASPH,Aspartyl/asparaginyl beta-hydroxylase
17.35189681701883,17.008483334892357,18.669518322829294,18.234822107896054,17.19279366330096,18.43259491088868,18.394362206222105,18.256208688527387,16.535969397281477,17.203405360898103,18.150505930221165,18.185678811198894,16.462697166407875,17.337891894273696,17.123565731725286,16.98396220378512,ASM_HUMAN,1,SMPD1,Sphingomyelin phosphodiesterase
16.939257804237577,17.45979980214238,17.232449034271372,16.956126550142088,17.309325354658615,17.490349505739285,17.43886493393692,17.40788181474851,17.40610533162936,17.36142123659714,17.21416731409353,17.32585879904888,17.817489607384196,17.988396225425696,17.731875846276434,18.09344851432144,ASGR1_HUMAN,9,ASGR1,Asialoglycoprotein receptor 1
15.783653086390073,15.559326298927473,15.998929733433831,15.922235950899085,15.94953949249808,15.379121106843957,15.002938047218674,15.956317163103357,15.183933844574344,16.31368730004073,16.350410915954836,15.936746045071546,16.101380715540447,16.67612236901767,16.187065918555618,16.118245586431204,ASAH1_HUMAN,1,ASAH1,Acid ceramidase
15.908486445443955,16.292857223068403,16.493356685289413,16.49312053312045,15.563544865508,16.165597947805345,15.831205788367539,16.183011122665068,16.112305103117244,15.660956886010242,16.613185146076663,16.368772440706632,15.373765783275378,15.468566771777008,15.873117238924952,15.89859666406252,ARSB_HUMAN,1,ARSB,Arylsulfatase B
13.980773295786161,14.929466474648086,14.293205789101734,15.280129155858825,15.017652281950765,15.531116414066922,14.467904806944883,15.448032395330042,15.913242390393396,13.806328085638517,15.19333284458253,14.675019770438348,14.795735296287058,15.27124050771694,14.143144020581184,15.209068727684986,ARPC2_HUMAN,2,ARPC2,Actin-related protein 2/3 complex subunit 2
16.544292841492954,16.484188807251318,16.856376893264194,16.76134345610065,16.959232216993563,16.088873105505424,15.935501184912436,16.573235927661877,15.928113508884717,16.793552509263876,16.458842329517505,16.700371981845397,16.438439386048127,16.659285181176596,16.67156870851944,16.6227954030007,ARP3_HUMAN,3,ACTR3,Actin-related protein 3
16.41278979340091,16.49671336987061,16.42027277178313,17.014696139352274,16.31424511725564,16.80585720791771,16.632313662586128,16.638407630011823,16.458454676636364,16.437279049291078,16.584229989732425,16.693949704377285,16.51110249165092,16.87417690543584,16.57244414433669,16.496195303928133,ARLY_HUMAN,2,ASL,Argininosuccinate lyase
13.694619063646911,14.750487174095344,14.732596735305265,14.080276248924607,13.93691393843731,12.918717917180627,13.808260347656027,13.545941831702605,14.297288874075218,14.819345860774872,14.829861449094231,14.70660393555691,15.028959304466348,14.846895797496225,14.338799046538115,14.717772799414965,ARK72_HUMAN,1,AKR7A2,Aflatoxin B1 aldehyde reductase member 2
16.49223970432788,16.730682407476795,17.358728456627134,17.10743164907629,16.88389617105087,17.36097564561869,17.34459065924267,17.21272435312377,17.247695770839233,16.404468035002857,17.244270913290446,17.37749863385304,16.62115042565445,17.115765061201678,16.896356057556552,16.82909092224704,ARGI1_HUMAN,5,ARG1,Arginase-1
15.838743520953944,15.590379448751932,16.393398837386197,16.59567853634091,15.933374846455504,15.998991416440928,15.920124857340056,16.25805253445903,15.943686951597094,15.759084555519193,16.938270168190915,16.846604474763712,16.037147961357473,16.473992649495056,16.123529359020612,15.90348177370355,ARF6_HUMAN,1,ARF6,ADP-ribosylation factor 6
17.56510207836031,16.942571775823467,17.77677356574981,17.56696079056682,17.541595783769672,17.114718389188425,17.125282288409206,17.030634809723185,17.460167891709037,17.53994635802261,17.93808634733082,17.872722969303823,17.346868615209445,17.52981179791608,17.563613382488988,17.527247901386193,ARF5_HUMAN,2,ARF5,ADP-ribosylation factor 5
18.595578018831056,18.626618087820443,18.78888398029188,18.55480241636682,18.624131460070895,18.62940642817501,18.59884125835567,18.810449254510246,18.729760131492476,18.92961961517873,18.91471213088711,19.12683300553541,18.910142033099305,18.454949863560483,18.835020301329823,18.85434185832678,ARF4_HUMAN,3,ARF4,ADP-ribosylation factor 4
17.59470365817345,17.65962664498598,17.58790933551062,17.5380297489903,17.845361408168273,17.546547848380573,17.382328500484594,17.49022413575955,17.452104468826427,18.039679477892363,17.87453715890222,17.834261168414777,17.934001785496015,17.65676700467179,17.805655715955425,17.74976469834588,ARF1_HUMAN,3,ARF1;ARF3,ADP-ribosylation factor 3
16.42659236445006,16.48928821812134,15.670354734178652,15.702313397557303,16.18411405537979,14.441245360970754,16.298286360031184,15.94688115131869,16.084735736449275,16.555645126312417,16.641952944385757,16.021086245227195,16.595478951244345,15.867510417312209,16.40048422830445,16.276018962519387,APT_HUMAN,1,APRT,Adenine phosphoribosyltransferase
21.6714166720235,21.684317160731307,21.830744199804688,21.909764199005824,21.730655875398178,22.095067301607052,22.022421999775286,21.9636694124912,22.244814421111734,22.02580463916994,21.93517080600437,22.27070595424376,22.082128245899554,22.164229326114448,22.19760546331949,22.194602975157967,APOM_HUMAN,8,APOM,Apolipoprotein M
14.80803404452325,14.278812409501898,14.050222784998752,13.600331088751219,13.80612665943456,15.178147398318004,14.162902664709245,14.854819695376024,14.874371453480446,14.755487456716082,14.098435151974398,14.912847244539151,14.725190490631288,14.153694520889161,14.621988883258718,14.16682212695465,APOL1_HUMAN,2,APOL1,Apolipoprotein L1
20.427263731948244,20.467621469564385,20.5731145984117,20.406653452272955,20.241908689936324,20.145693374677023,20.264992303049365,20.253496664211536,19.468351586964058,20.35380157000722,20.276397066321614,20.264992303049365,20.001957897215572,19.878500008138435,19.98815209769054,19.706824804011735,APOH_HUMAN,9,APOH,Beta-2-glycoprotein 1
22.600595334833805,22.528503711711405,22.563836784823685,22.54745564324023,22.398848049784156,22.422138699770375,22.3211353810869,22.494726699726982,22.53326508580513,22.528503711711405,22.506880900011613,22.53326508580513,22.383109402342004,22.388374718554648,22.42470349162968,22.467621469564385,APOE_HUMAN,29,APOE,Apolipoprotein E
21.37517522079979,21.40145454559864,21.194602975157967,21.20060171577941,20.953048296734625,20.834606839437086,20.795507019748147,20.713977134251547,21.40145454559864,21.427263731948244,21.062499439150624,21.145693374677023,21.437459499054132,21.447583716327838,21.3211353810869,21.406653452272955,APOC3_HUMAN,4,APOC3,Apolipoprotein C-III
20.36452797660028,20.342994815050638,20.37517522079979,20.241908689936324,20.029179365950597,20.10789134196464,20.206575616824043,20.385744462509976,20.406653452272955,20.298939634972704,20.342994815050638,20.447583716327838,20.35380157000722,20.526117118874527,20.427263731948244,20.477536938429466,APOC2_HUMAN,4,APOC2,Apolipoprotein C-II
20.001957897215572,20.055896704326376,20.298939634972704,20.001957897215572,19.931568569324174,20.055896704326376,20.447583716327838,20.029179365950597,20.10789134196464,20.241908689936324,20.35380157000722,19.833646780691826,20.055896704326376,19.849033933102056,20.264992303049365,19.902987413854728,APOB_HUMAN,57,APOB,Apolipoprotein B-100
18.194141238863136,18.07173468576594,18.156221364814154,18.305491792110683,18.241969188782427,17.95563288166506,17.94437463333421,17.94683775577761,18.422109948265987,18.262044363377413,18.148739714971367,18.316878111293327,17.930246455045893,18.163969003609186,17.847155245527528,18.243099585151974,APOA5_HUMAN,9,APOA5,Apolipoprotein A-V
23.148799285544843,23.08375198837922,23.310080192577903,23.36452797660028,23.158077099132854,23.323885992102934,23.35110746083796,23.36452797660028,23.112671120077973,23.136335319978787,23.267851957188608,23.282065816408306,23.15344565040121,23.1961050003232,23.15189852420373,23.150349737108243,APOA4_HUMAN,43,APOA4,Apolipoprotein A-IV
24.194602975157967,24.194602975157967,24.598325161208976,24.691789515790685,24.010519910718997,24.310080192577903,24.473826619091092,24.303127431936137,24.569642406504894,24.246265094980462,24.799465033316828,24.759387593941494,24.216970788186423,24.357833324026274,23.958368628667888,24.429819436852,APOA2_HUMAN,6,APOA2,Apolipoprotein A-II
24.171882898657884,24.23169229389319,24.125340312720855,24.267851957188608,24.07724602451981,24.11743511463551,24.109486361520016,24.06907209307411,24.156534934324448,24.23169229389319,24.17949608276776,24.216970788186423,24.171882898657884,24.23899709451642,24.246265094980462,24.246265094980462,APOA1_HUMAN,41,APOA1,Apolipoprotein A-I
17.670497200925244,17.688625962055724,17.812095810601466,17.849728840185556,18.413160980585438,17.999438539388585,18.34831753206382,18.193140302970733,17.113131690967414,17.77927049473833,17.932312807968213,18.259205352070264,18.033998269885508,17.98620869986252,17.799578863393666,17.71191562776708,APLP2_HUMAN,9,APLP2,Amyloid beta precursor like protein 2
19.760679345111118,19.3211177602765,19.59569638110882,19.276744634437147,19.65558312946514,19.698082318779086,19.50543360625303,19.658481725621158,20.218449717112335,19.490698133719057,19.371446981482407,19.65857934930762,19.386529833009163,18.967752558252677,18.876175177290815,18.903137505287923,AOC3_HUMAN,2,AOC3,Amine oxidase [copper-containing] 3
16.57675594848823,16.601628623952895,17.71229860580055,17.568483149680052,15.910300752480422,16.770405803318603,16.63306617181402,17.064574373149142,17.042813598481086,16.56661153540511,17.587982563185733,17.625138043832138,16.5333145216251,16.163765624668525,16.039711602388092,16.537144067305313,ANXA6_HUMAN,4,ANXA6,Annexin A6
17.871784943903467,17.89908544789038,19.049901713824784,18.774259436584554,17.891831159511497,14.441245360970754,15.200867961232946,15.492732596653566,18.23839074374187,17.863557150411683,19.011571243705927,19.029303405425388,18.039454586391173,17.90706669509496,17.666175449749222,18.079802463429914,ANXA5_HUMAN,9,ANXA5;cRAP-ANXA5,Annexin A5
16.973674947324582,17.015001176514318,16.63673789303151,16.748887293955992,16.847277610481324,16.830985531282487,16.93175322247186,17.031528909787223,17.778321015577188,16.910537334936723,16.913497190377946,17.183305837501198,17.353525924324956,17.08484990122184,16.92218948429766,17.137931728266445,ANXA4_HUMAN,11,ANXA4,Annexin A4
16.063641548726956,15.646364635268485,16.007745631464243,15.643323534107173,15.636111951334886,14.953155180131974,15.235733790149792,14.474757965044535,14.605004869253015,14.712381906857805,15.900258325664643,15.826307653900718,15.387569738227922,15.838529335912938,16.205470637834388,14.161635793237732,ANXA2_HUMAN,3,ANXA2,Annexin A2
23.001957897215572,23.1190196233515,24.492283523798655,24.35110746083796,23.111079619595685,24.44253048860155,24.473826619091092,24.429819436852,23.620867729860066,23.492283523798655,24.72858154716032,24.789549564451747,23.33756092900001,23.416995396494414,23.219927131517835,23.323885992102934,ANT3_HUMAN,33,SERPINC1;cRAP-SERPINC1,Antithrombin-III
24.010519910718997,23.89504269329906,24.05258397028554,24.010519910718997,23.867028317129463,24.001957897215572,23.88576487971105,24.010519910718997,24.253496664211536,24.093456251701067,24.133202430493824,24.148799285544843,24.101493570766486,24.07724602451981,24.06085158626914,24.07724602451981,ANGT_HUMAN,21,AGT,Angiotensinogen
17.690898283214803,17.033992894607547,18.25270238625568,18.400345796534694,17.245831206267656,18.327013111392287,17.981834819231715,17.533139587269105,17.720531517988956,18.015747156359783,18.148739714971367,18.371257657147165,17.364485229447254,17.765868799159644,17.174418590918176,16.876672814437413,ANGL8_HUMAN,1,ANGPTL8,Angiopoietin-like protein 8
15.812157245655287,16.089121467421144,15.95330525834522,16.246499387029026,15.799354989037996,15.866264712528475,15.834510553688743,16.35880399156736,15.248679956718018,16.141905560655776,15.69950467625923,15.827062296310372,15.240795058125743,15.936426303672174,15.098287098891396,16.774671256443273,ANGL3_HUMAN,3,ANGPTL3,Angiopoietin-related protein 3
16.892637677748688,16.463331187864924,16.023323368671893,17.35260385141831,16.610419319489647,17.11584632434411,17.328902784473396,16.07816331948984,16.80052077875392,17.2162532574175,17.35842799441903,16.757858746590955,16.942560321908495,17.888885913426524,16.894486223598133,16.67598459027026,AN32A_HUMAN,2,ANP32A,Acidic leucine-rich nuclear phosphoprotein 32 family member A
18.878966919113793,18.834304381822225,20.310080192577903,20.145693374677023,18.825188616940768,20.37517522079979,20.10789134196464,20.06907209307411,19.381737266632502,18.95021413686377,20.042599881712917,20.3321064989079,19.241187162018864,19.38279076101187,19.058372308559104,19.104447748330944,AMY1A_HUMAN,8,AMY1A;AMY1B;AMY1C;AMY2B;cRAP-AMY1A,Alpha-amylase 1B
16.232390945670847,15.771345027697953,16.221266134243947,16.484553874009684,15.747537406826432,16.423838127626393,16.743743101780304,16.268885527835312,15.583264973834945,16.66759668426559,16.505271930709355,16.535128025115544,16.46006547621629,16.207431918116917,16.363135478109804,15.595129246552847,AMPN_HUMAN,3,ANPEP,Aminopeptidase N
16.881544180700086,16.425765006560447,17.115572042891323,16.939877602426897,16.438106331635776,16.68580275676391,16.657262616649493,16.679397626013944,18.943496379439527,16.68002980232821,16.819580375155006,17.30463652380727,16.24981899453765,16.13050219082488,16.369534301963153,16.50176256081506,AMPL_HUMAN,5,LAP3,Cytosol aminopeptidase
14.294807391232217,14.883507223098883,13.452807497791204,14.203217983255,14.3878490508349,13.769042324238978,14.35283657961877,13.80616694692523,14.584310745656587,14.80670568398816,13.102809016526315,15.10375496923001,15.108340677872052,15.574605352658335,15.36761950985735,13.93147623388679,AMD_HUMAN,1,PAM,Peptidyl-glycine alpha-amidating monooxygenase
24.60399391129567,24.691789515790685,24.323885992102934,24.316999606517694,24.637546471006697,24.357833324026274,24.436188961727726,24.357833324026274,24.39100018796147,24.779565475879124,24.51050728241756,24.516531070045332,24.78456615693749,24.843260151196514,24.931568569324174,24.843260151196514,AMBP_HUMAN,20,AMBP,Protein AMBP
16.8530170875767,16.737603852560394,16.76649008699156,16.736560483754484,16.917884838830524,16.20964183886563,16.45163129997271,16.660009824445535,16.13215628556166,16.676232582542617,16.838539184198446,16.62175141742801,16.723967516524173,16.81366847626398,16.997940241959764,16.619747137132592,ALDR_HUMAN,2,AKR1B1,Aldo-keto reductase family 1 member B1
18.93281451966643,18.243638886075207,18.65214823958852,17.85966823726634,19.050244576975604,17.544730543211898,17.835149869476766,17.747366942920507,19.329113082209403,18.754766828993173,18.31955746559683,18.61607854158745,19.01347261919493,19.005503939478317,18.908471785741447,19.090469119965924,ALDOC_HUMAN,4,ALDOC,Fructose-bisphosphate aldolase C
16.939728416085128,16.207708343407205,17.205716898147323,17.02602626335166,15.911242167495343,16.498216580172084,16.610188594416147,15.987139636449298,16.703984657892676,16.172454855833447,16.37436878351612,16.625837241774732,16.639284175607262,16.343697550929253,15.503257415859533,15.770568405146554,ALDOB_HUMAN,3,ALDOB,Fructose-bisphosphate aldolase B
